start,end,x_mean,y_mean,z_mean,location,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room,label
364.0,365.0,0.919,-0.246,0.243,living,5,178.477,99.477,2.192,2.873,146.951,163.174,2270.683,15.882,21.031,26.002,86.6,151.333,7.163,1.868,695.419,-1199.411,60.0,63.656,21.804,living_room,p_kneel
365.0,366.0,0.918,-0.354,0.215,living,5,198.855,78.384,4.0,10.495,277.6,295.64,2043.919,22.354,66.786,75.916,81.667,155.933,3.7,4.187,594.603,-1110.152,60.0,41.104,14.742,living_room,p_kneel
366.0,367.0,0.932,-0.302,0.241,living,5,190.979,72.204,3.903,1.437,232.46,360.386,2148.519,22.088,21.545,68.695,74.222,154.0,3.275,5.0,565.007,-1151.809,60.0,17.13,17.37,living_room,p_kneel
367.0,368.0,0.41,-0.765,0.347,living,5,192.112,71.202,2.343,0.441,248.478,377.733,2207.376,17.013,5.03,10.731,66.481,147.0,1.932,0.0,521.555,-1129.758,60.0,16.281,5.531,living_room,t_kneel_stand
368.0,369.0,0.84,-0.404,0.596,living,5,193.389,71.058,0.426,0.278,258.097,378.33,2204.399,3.028,2.438,2.479,65.333,147.0,1.247,0.0,512.279,-1128.223,60.0,9.833,1.278,living_room,t_kneel_stand
369.0,370.0,0.806,-0.495,0.105,living,5,199.396,70.678,2.43,0.589,305.902,382.891,2213.896,19.812,3.5,7.434,69.333,147.0,2.134,0.0,547.002,-1133.118,60.0,15.828,3.832,living_room,p_stand
370.0,371.0,0.869,-0.403,0.224,living,5,203.874,70.864,1.786,1.573,347.779,389.888,2262.231,8.216,17.087,46.296,49.261,146.391,6.68,1.496,399.232,-1152.927,60.0,48.514,14.039,living_room,p_stand
371.0,372.0,0.894,-0.391,0.225,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
372.0,373.0,0.927,-0.324,0.203,living,5,170.77,58.959,4.81,1.71,119.986,673.36,3143.845,55.625,34.135,75.224,67.0,85.933,2.633,7.443,741.65,-937.63,60.0,44.274,102.002,living_room,a_walk
373.0,374.0,0.89,-0.373,0.246,living,5,181.623,61.103,1.319,1.4,257.05,699.404,3387.439,18.746,9.298,50.852,66.929,101.5,2.235,1.376,798.107,-1195.013,60.0,33.759,22.809,living_room,a_walk
374.0,375.0,0.884,-0.294,0.208,living,5,182.403,62.765,0.741,1.139,265.35,677.854,3378.08,8.38,7.482,39.238,78.034,94.931,9.946,7.306,927.214,-1114.578,60.0,108.729,98.53,living_room,a_walk
375.0,376.0,0.973,0.021,-0.077,living,5,176.421,59.878,2.21,1.466,188.409,689.298,3269.867,26.371,13.721,17.858,94.931,82.379,6.507,2.579,1094.152,-932.965,60.0,73.139,33.238,living_room,t_stand_sit
376.0,377.0,0.457,-0.219,0.836,living,5,172.725,56.145,4.617,3.535,138.868,697.784,3119.202,49.05,27.987,62.958,63.7,80.3,2.629,8.468,698.339,-865.123,60.0,28.557,77.063,living_room,p_sit
377.0,378.0,-0.087,-0.557,0.874,living,5,176.545,64.902,11.249,5.305,179.923,609.741,3163.345,117.882,44.459,94.193,110.778,83.148,9.923,1.88,1234.433,-910.348,60.0,139.691,30.946,living_room,p_sit
378.0,379.0,-0.183,-0.463,0.899,living,5,159.593,70.901,9.567,2.631,-7.145,581.226,3373.723,110.545,38.798,78.217,122.241,73.414,1.523,4.853,1450.639,-856.466,60.0,36.884,39.59,living_room,p_sit
379.0,380.0,0.094,-0.51,0.919,living,5,151.963,70.06,8.651,3.499,-97.692,597.465,3408.088,102.937,50.153,58.786,122.379,69.0,0.925,0.0,1467.067,-814.206,60.0,22.963,14.224,living_room,t_sit_lie
380.0,381.0,-0.464,0.307,0.534,living,5,153.154,70.453,5.429,2.207,-82.271,593.01,3412.507,64.976,28.975,28.63,122.31,69.0,0.951,0.0,1468.236,-815.275,60.0,17.505,6.927,living_room,p_lie
381.0,382.0,-0.414,0.83,0.087,living,5,153.431,70.844,4.825,1.485,-79.293,590.195,3424.008,58.001,18.501,31.905,121.818,72.545,2.059,4.55,1467.27,-860.255,60.0,28.568,54.847,living_room,p_lie
382.0,383.0,-0.197,0.914,-0.144,living,5,178.222,75.475,7.811,2.55,212.445,519.339,3325.337,91.549,32.955,39.969,125.889,67.519,2.455,2.587,1473.36,-777.134,60.0,40.151,33.323,living_room,p_lie
383.0,384.0,-0.189,0.901,-0.189,living,5,168.904,67.964,9.586,3.155,106.227,628.168,3440.67,113.74,43.398,45.461,125.296,64.185,3.113,0.983,1516.78,-764.537,60.0,37.348,17.08,living_room,p_lie
384.0,385.0,-0.237,0.612,0.058,living,5,174.397,71.854,13.1,5.05,167.058,571.576,3377.995,152.216,72.456,78.463,126.852,61.667,1.079,1.089,1507.89,-720.94,60.0,33.677,24.761,living_room,p_lie
385.0,386.0,-0.04,-1.18,0.052,living,5,184.406,74.645,10.433,3.073,282.407,529.574,3325.946,119.388,45.62,62.424,127.25,61.0,0.661,0.0,1489.474,-701.869,60.0,27.149,13.353,living_room,t_turn
386.0,387.0,0.077,-0.919,-0.259,living,5,181.563,73.049,8.465,3.369,250.443,549.515,3334.657,96.918,46.938,58.823,124.556,61.593,6.914,1.194,1461.965,-710.502,60.0,90.823,14.47,living_room,p_lie
387.0,388.0,0.058,-0.933,-0.203,living,5,157.04,68.295,11.599,2.716,-38.259,622.203,3428.873,137.264,43.021,74.594,116.36,66.92,9.662,2.497,1403.004,-794.812,60.0,124.272,41.616,living_room,p_lie
388.0,389.0,0.061,-0.939,-0.186,living,5,157.395,70.43,3.402,2.517,-31.7,597.078,3434.401,41.02,32.228,31.422,131.385,67.0,2.15,0.0,1587.289,-796.697,60.0,29.903,7.382,living_room,p_lie
389.0,390.0,0.06,-0.941,-0.189,living,5,157.138,69.782,5.739,2.935,-35.195,601.911,3415.533,68.883,43.234,57.162,133.0,67.0,0.0,0.0,1598.114,-792.264,60.0,26.66,13.43,living_room,t_turn
390.0,391.0,-0.018,-0.936,0.193,living,5,155.991,69.733,2.9,1.703,-48.247,604.328,3428.217,35.036,22.08,20.606,133.0,67.0,0.525,0.0,1604.024,-795.244,60.0,10.783,4.841,living_room,p_lie
391.0,392.0,-0.027,-0.907,0.434,living,5,157.842,69.362,3.702,1.999,-26.26,609.704,3432.407,44.512,29.529,37.497,132.926,67.0,0.378,0.0,1605.099,-796.228,60.0,19.294,8.81,living_room,p_lie
392.0,393.0,-0.025,-0.907,0.44,living,5,157.847,69.292,2.361,1.499,-25.868,605.758,3406.344,28.252,20.235,22.871,133.0,67.0,0.0,0.0,1593.828,-790.105,60.0,10.666,5.373,living_room,p_lie
393.0,394.0,-0.025,-0.907,0.44,living,5,167.402,70.356,7.9,2.405,84.09,574.607,3298.665,91.531,36.939,73.786,131.071,65.143,2.853,2.774,1521.97,-743.947,60.0,62.38,43.585,living_room,p_lie
394.0,395.0,-0.028,-0.902,0.44,living,5,181.163,68.459,7.225,2.793,226.058,552.128,3057.359,76.698,25.28,86.647,85.429,76.0,22.516,6.13,924.574,-801.954,60.0,268.578,46.546,living_room,p_lie
395.0,396.0,-0.026,-0.905,0.439,living,5,168.423,61.404,1.23,1.247,90.112,627.171,3052.184,12.88,14.496,13.888,54.379,90.655,1.298,8.758,582.561,-959.488,60.0,12.2,96.721,living_room,p_lie
396.0,397.0,-0.047,-0.937,0.383,living,5,170.237,63.275,0.864,1.189,108.88,603.311,3032.959,9.165,12.84,7.009,55.769,94.615,1.12,0.788,593.833,-996.55,60.0,11.492,9.101,living_room,t_lie_sit
397.0,398.0,0.461,-0.366,0.273,living,5,169.052,65.097,0.809,0.894,95.792,580.879,3017.105,8.792,10.199,11.051,54.929,97.286,0.371,1.578,581.873,-1019.215,60.0,4.643,14.26,living_room,t_lie_sit
398.0,399.0,0.864,-0.447,-0.31,living,5,166.508,65.095,0.636,0.483,68.731,579.862,3011.72,6.668,5.391,6.01,56.833,99.5,4.997,1.041,600.737,-1040.584,60.0,52.271,12.108,living_room,p_sit
399.0,400.0,0.51,-0.412,0.677,living,5,157.207,56.94,4.376,10.45,-27.105,633.82,2878.743,44.097,87.559,80.889,66.037,96.852,5.088,11.999,666.393,-964.288,60.0,65.944,94.565,living_room,p_sit
400.0,401.0,0.049,-0.725,0.768,living,5,171.559,35.166,10.826,2.354,107.951,799.638,2688.295,101.144,21.878,37.469,70.304,119.957,4.237,1.16,665.889,-1119.826,60.0,41.165,15.808,living_room,p_sit
401.0,402.0,0.142,-0.663,0.621,living,5,177.886,39.941,2.183,1.828,163.314,730.52,2601.73,21.114,21.696,18.706,76.333,121.0,1.491,0.0,698.71,-1093.096,60.0,9.803,7.937,living_room,t_sit_stand
402.0,403.0,0.759,-0.43,0.717,living,5,174.545,39.301,2.163,1.781,128.845,715.787,2529.772,17.624,14.041,32.443,67.0,128.455,5.081,2.35,597.442,-1129.392,60.0,50.044,21.656,living_room,t_sit_stand
403.0,404.0,0.244,-0.298,0.756,living,5,182.897,37.277,0.349,0.537,196.912,711.413,2452.499,2.653,3.307,6.796,58.625,129.0,0.781,0.0,509.803,-1099.419,60.0,7.377,3.074,living_room,p_stand
404.0,405.0,-0.439,0.573,0.633,living,5,182.434,37.169,0.223,0.824,192.452,710.582,2446.471,1.528,4.826,9.415,58.818,129.0,1.192,0.0,509.914,-1096.692,60.0,9.813,4.259,living_room,p_stand
405.0,406.0,0.863,-0.654,0.25,living,5,182.443,36.684,0.076,0.295,193.079,716.759,2453.297,0.741,2.77,2.003,58.067,128.867,1.236,0.499,504.938,-1098.619,60.0,10.72,4.562,living_room,p_stand
406.0,407.0,0.879,-0.348,0.25,living,5,182.177,37.364,0.148,0.19,191.166,712.311,2458.13,1.249,1.777,2.075,58.478,129.0,1.211,0.0,509.385,-1101.966,60.0,10.511,0.939,living_room,p_stand
407.0,408.0,0.881,-0.4,0.255,living,5,190.332,39.357,6.095,2.627,256.843,684.844,2421.877,47.554,24.487,40.849,64.214,129.429,5.864,2.412,552.253,-1089.056,60.0,42.766,18.091,living_room,p_stand
408.0,409.0,0.878,-0.4,0.25,living,5,221.882,47.989,14.056,4.964,467.949,550.356,2174.282,89.193,57.706,83.592,73.148,154.407,10.735,4.067,572.091,-1169.458,60.0,83.715,43.375,living_room,p_stand
409.0,410.0,0.891,-0.398,0.239,living,5,253.805,54.584,2.687,1.109,688.799,480.437,2094.231,16.742,10.231,9.089,89.0,156.0,0.0,1.0,674.741,-1138.443,60.0,2.837,2.477,living_room,p_stand
410.0,411.0,0.902,-0.273,0.323,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
411.0,412.0,1.01,-0.45,0.125,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
412.0,413.0,0.949,-0.294,0.39,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
413.0,414.0,0.977,-0.38,0.238,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
414.0,415.0,0.926,-0.16,0.395,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
415.0,416.0,0.894,-0.09,0.426,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,t_turn
416.0,417.0,0.946,-0.301,0.175,living,5,298.624,75.437,1.126,5.172,1244.722,400.35,2560.547,19.267,47.584,30.476,20.481,111.222,1.287,7.819,212.711,-990.672,60.0,12.059,71.759,living_room,t_turn
417.0,418.0,0.984,-0.097,0.127,living,5,300.01,99.924,0.512,3.721,1221.746,175.211,2488.456,5.461,32.681,8.187,15.8,81.4,1.222,7.126,167.161,-705.607,60.0,10.817,62.052,living_room,t_turn
418.0,419.0,0.973,0.17,-0.017,living,5,213.439,169.545,22.784,5.539,357.327,-335.685,1940.897,136.267,24.659,83.848,64.478,122.826,8.571,4.488,447.733,-848.471,60.0,53.394,64.75,hallway,p_stand
419.0,420.0,0.889,0.279,0.138,living,5,160.278,160.791,4.828,5.554,-0.432,-346.752,2451.508,38.724,22.856,211.062,69.7,133.7,7.83,2.216,593.329,-1161.036,60.0,25.553,117.023,hallway,a_walk
420.0,421.0,1.033,-0.395,0.077,living,5,147.098,143.551,2.858,4.56,-149.537,-265.866,3267.454,39.335,31.277,254.462,49.933,138.133,3.568,2.907,566.576,-1591.535,60.0,26.307,118.771,hallway,a_walk
421.0,422.0,0.995,-0.111,0.09,hall,3,144.494,132.451,2.044,1.819,-224.581,-178.414,4102.143,40.67,24.378,238.092,37.143,116.071,2.722,8.323,529.269,-1669.989,60.0,24.342,40.193,hallway,a_walk
422.0,423.0,0.924,-0.315,0.136,hall,3,143.332,128.086,0.585,2.78,-282.856,-135.753,4834.919,19.54,43.108,191.06,28.862,93.414,1.655,5.974,486.584,-1585.229,60.0,40.359,48.891,hallway,a_walk
423.0,424.0,0.673,-0.625,0.384,hall,3,142.182,125.163,0.627,0.891,-326.294,-94.62,5223.57,9.561,16.633,54.853,31.167,85.5,0.553,3.279,567.385,-1569.906,60.0,10.89,46.602,hallway,a_walk
424.0,425.0,-0.329,-0.71,0.219,hall,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
425.0,426.0,-0.682,-0.663,-0.061,hall,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
426.0,427.0,0.103,-0.905,0.133,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
427.0,428.0,0.295,-0.919,0.339,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
428.0,429.0,0.047,-0.859,0.412,kitchen,4,153.102,147.313,2.03,21.398,-43.164,-152.865,1749.173,16.875,107.57,197.904,92.417,175.167,8.803,12.192,559.092,-1087.724,60.0,14.47,192.034,kitchen,a_walk
429.0,430.0,0.308,-0.676,0.515,kitchen,4,154.774,91.275,4.671,11.476,-43.677,268.779,2579.034,37.315,123.582,224.025,66.538,167.615,5.093,14.84,597.215,-1502.784,60.0,21.028,47.925,kitchen,a_walk
430.0,431.0,0.979,-0.354,0.16,kitchen,4,167.142,67.368,5.284,4.408,80.659,582.552,3147.837,60.867,66.94,102.409,75.0,137.2,5.888,6.877,832.928,-1504.545,60.0,82.321,36.773,kitchen,a_walk
431.0,432.0,0.967,-0.345,0.258,kitchen,4,171.146,60.255,3.366,0.661,129.128,693.761,3311.208,38.227,12.361,25.156,62.556,130.63,8.006,2.312,729.015,-1508.057,60.0,89.603,25.243,kitchen,a_walk
432.0,433.0,1.068,-0.352,0.303,kitchen,4,157.853,57.572,2.709,0.529,-25.821,745.232,3404.07,32.203,10.31,20.207,49.526,129.0,0.881,2.152,590.56,-1531.132,60.0,10.073,25.815,kitchen,a_walk
433.0,434.0,0.537,-0.574,0.586,kitchen,4,154.956,57.38,1.054,0.28,-60.331,749.061,3411.228,12.569,3.426,4.921,54.793,128.724,3.614,2.391,654.043,-1531.077,60.0,42.153,27.925,kitchen,a_walk
434.0,435.0,0.178,-0.865,0.478,kitchen,4,151.743,57.46,0.686,0.463,-99.108,750.662,3422.874,8.191,5.433,4.629,60.793,128.103,0.609,1.539,727.719,-1528.945,60.0,7.685,18.526,kitchen,p_stand
435.0,436.0,0.257,-0.864,0.454,kitchen,4,150.551,56.091,0.454,0.461,-113.11,765.048,3413.75,5.317,5.33,4.967,62.857,126.429,0.515,1.761,750.259,-1504.91,60.0,5.868,21.08,kitchen,p_stand
436.0,437.0,0.254,-0.915,0.259,kitchen,4,150.116,56.443,0.268,0.571,-118.204,760.076,3410.343,3.168,7.083,1.937,63.0,127.0,0.0,0.784,751.204,-1510.232,60.0,0.428,9.41,kitchen,p_stand
437.0,438.0,0.415,-0.883,0.199,kitchen,4,149.201,57.033,0.302,0.859,-129.152,753.072,3410.588,3.651,10.467,3.105,63.0,127.667,0.0,1.782,751.258,-1518.24,60.0,0.686,21.486,kitchen,p_stand
438.0,439.0,0.522,-0.827,0.069,kitchen,4,154.419,59.114,4.169,1.251,-66.643,724.456,3392.766,49.866,18.619,19.466,60.355,130.677,2.118,2.545,716.738,-1545.829,60.0,25.223,23.116,kitchen,p_stand
439.0,440.0,0.543,-0.825,0.081,kitchen,4,175.606,62.595,4.039,0.465,179.883,663.465,3295.793,45.339,10.549,35.039,71.889,132.259,3.143,2.119,835.856,-1520.273,60.0,34.92,35.108,kitchen,p_stand
440.0,441.0,0.57,-0.815,0.104,kitchen,4,181.396,61.676,1.109,0.877,243.64,664.15,3247.222,12.727,11.106,8.602,71.067,129.733,0.964,1.504,814.973,-1468.974,60.0,11.524,17.473,kitchen,t_turn
441.0,442.0,0.383,-0.876,0.249,kitchen,4,179.893,62.467,0.693,0.56,226.501,655.073,3246.988,7.789,6.371,5.846,71.968,130.29,0.999,1.65,825.12,-1475.117,60.0,11.599,18.537,kitchen,t_turn
442.0,443.0,0.086,-0.947,0.257,kitchen,4,180.4,62.665,0.782,0.474,231.986,652.003,3242.901,9.023,5.706,5.698,71.074,128.556,0.378,1.571,814.013,-1453.713,60.0,3.915,17.56,kitchen,p_stand
443.0,444.0,0.259,-0.64,0.612,kitchen,4,179.578,63.134,1.415,1.009,225.261,654.405,3281.863,15.606,10.267,13.028,59.87,128.304,4.6,1.828,693.546,-1468.351,60.0,52.572,22.396,kitchen,p_stand
444.0,445.0,0.346,-0.34,0.858,kitchen,4,170.424,61.725,5.131,0.992,121.685,683.2,3342.756,58.937,17.518,29.92,55.759,126.862,1.222,2.726,655.307,-1478.755,60.0,14.921,26.13,kitchen,p_stand
445.0,446.0,0.488,-0.787,0.382,kitchen,4,160.559,59.846,1.262,0.818,6.732,717.404,3400.615,15.168,16.207,34.841,50.871,121.0,5.678,2.59,605.71,-1434.092,60.0,62.351,27.236,kitchen,p_stand
446.0,447.0,0.526,-0.834,0.085,kitchen,4,164.108,57.044,0.409,1.339,51.213,784.692,3554.037,5.283,20.638,22.9,42.357,119.5,2.453,1.973,528.218,-1480.297,60.0,32.173,25.385,kitchen,t_turn
447.0,448.0,0.527,-0.814,0.24,kitchen,4,164.401,55.659,0.485,0.418,55.73,814.475,3610.01,6.23,2.851,15.551,40.793,121.0,1.689,5.705,516.702,-1523.513,60.0,20.71,76.969,kitchen,t_turn
448.0,449.0,0.395,-0.849,0.247,kitchen,4,163.361,58.711,1.178,1.753,42.088,764.075,3553.767,15.098,33.084,60.472,38.667,127.8,3.467,1.973,482.245,-1584.697,60.0,48.124,47.894,kitchen,p_stand
449.0,450.0,0.251,-0.868,-0.109,kitchen,4,149.565,68.339,9.366,5.264,-113.352,580.482,3193.501,96.393,76.336,109.908,50.75,130.083,9.82,8.66,561.693,-1447.149,60.0,87.752,57.794,kitchen,p_stand
450.0,451.0,0.386,-0.899,0.201,kitchen,4,94.788,91.201,16.266,5.502,-608.687,274.064,2691.847,124.93,64.072,120.852,86.067,164.933,19.188,10.256,789.917,-1553.016,60.0,148.902,73.576,kitchen,p_stand
451.0,452.0,0.367,-0.921,0.175,kitchen,4,53.296,103.311,3.308,1.198,-892.004,139.589,2384.305,24.154,10.809,22.086,82.355,169.903,4.694,4.482,665.751,-1421.243,60.0,45.553,39.256,kitchen,a_walk
452.0,453.0,0.069,-0.922,0.346,kitchen,4,44.629,110.533,4.358,3.582,-945.337,78.088,2338.152,20.53,30.388,41.535,79.571,172.619,1.761,8.386,628.951,-1419.078,60.0,23.167,89.893,kitchen,a_walk
453.0,454.0,0.197,-0.949,0.279,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
454.0,455.0,0.175,-0.912,0.279,kitchen,4,42.821,106.782,1.108,1.284,-964.962,108.918,2348.535,6.304,11.202,22.821,71.148,182.63,0.524,1.889,561.812,-1505.727,60.0,4.696,19.889,kitchen,p_stand
455.0,456.0,0.564,-0.85,0.214,kitchen,4,42.516,110.434,2.057,3.007,-943.676,77.23,2290.293,30.672,26.065,50.525,80.727,194.364,8.828,4.406,623.687,-1563.383,60.0,61.003,48.301,kitchen,p_stand
456.0,457.0,0.324,-0.894,0.29,kitchen,4,67.489,108.205,9.31,1.349,-753.391,96.284,2324.917,67.265,11.976,25.226,88.379,193.345,3.827,1.396,702.786,-1578.971,60.0,34.64,26.562,kitchen,p_stand
457.0,458.0,0.515,-0.762,0.466,kitchen,4,63.446,112.414,11.62,5.728,-767.264,61.932,2274.686,67.872,46.762,71.634,89.621,185.69,4.73,9.531,693.772,-1487.048,60.0,29.967,117.035,kitchen,p_stand
458.0,459.0,0.746,-0.62,0.269,kitchen,4,41.804,128.793,1.692,1.654,-850.818,-63.036,2053.718,20.254,10.521,73.703,73.571,160.857,6.587,8.262,506.766,-1163.169,60.0,63.689,36.446,kitchen,t_turn
459.0,460.0,0.912,-0.411,0.24,kitchen,4,38.144,147.724,1.653,4.394,-860.033,-196.113,2012.799,15.484,32.971,33.437,69.0,129.632,0.0,9.337,461.896,-923.876,60.0,8.034,52.312,kitchen,t_turn
460.0,461.0,0.948,-0.298,0.243,kitchen,4,38.639,148.882,0.831,1.034,-860.169,-204.698,2021.306,4.844,6.993,18.547,71.917,130.167,1.152,2.444,484.893,-932.353,60.0,8.363,21.956,kitchen,p_stand
461.0,462.0,0.796,-0.416,0.335,kitchen,4,38.591,143.922,2.231,1.103,-834.34,-164.372,1959.993,11.582,6.916,20.673,71.385,139.462,0.788,1.393,466.03,-967.182,60.0,8.461,11.897,kitchen,t_bend
462.0,463.0,0.77,-0.522,0.42,kitchen,4,40.987,142.944,2.579,0.55,-814.829,-157.085,1952.472,17.248,3.563,4.808,73.143,140.643,1.684,0.766,476.472,-971.489,60.0,11.918,4.862,kitchen,p_bent
463.0,464.0,0.8,-0.36,0.523,kitchen,4,43.86,145.254,2.614,3.443,-798.072,-173.625,1959.729,15.639,24.226,8.454,73.308,129.462,0.722,6.979,479.507,-899.253,60.0,5.17,44.317,kitchen,p_bent
464.0,465.0,0.757,-0.414,0.541,kitchen,4,41.325,148.248,1.029,4.973,-807.409,-192.477,1940.231,7.955,35.253,18.157,75.148,138.852,4.584,14.277,486.921,-952.654,60.0,26.727,87.283,kitchen,p_bent
465.0,466.0,0.654,-0.681,0.381,kitchen,4,41.132,137.86,1.7,1.487,-781.91,-117.553,1875.878,12.269,10.664,16.296,90.5,172.7,5.211,2.917,572.725,-1141.064,60.0,34.166,10.24,kitchen,p_bent
466.0,467.0,0.831,-0.504,0.308,kitchen,4,33.999,155.005,1.399,6.267,-886.567,-247.474,2006.837,19.683,49.861,52.822,70.333,138.667,3.055,7.55,470.388,-983.848,60.0,33.003,41.815,kitchen,p_bent
467.0,468.0,0.86,-0.439,0.357,kitchen,4,43.325,132.239,13.619,16.42,-852.72,-87.728,2090.702,79.581,119.459,58.107,86.8,178.0,6.7,15.498,615.47,-1310.345,60.0,62.086,128.52,kitchen,t_straighten
468.0,469.0,0.7,-0.453,0.568,kitchen,4,101.584,96.532,15.515,9.182,-510.73,215.265,2543.119,100.735,96.489,189.611,73.138,172.586,11.72,12.826,635.287,-1530.023,60.0,57.586,39.94,kitchen,t_straighten
469.0,470.0,0.708,-0.371,0.659,kitchen,4,155.636,67.319,8.294,5.855,-43.741,583.584,3141.571,83.597,91.417,160.262,57.174,144.478,5.806,3.646,627.199,-1583.681,60.0,36.737,67.162,kitchen,p_stand
470.0,471.0,0.627,-0.367,0.738,kitchen,4,168.473,58.736,2.899,0.647,101.024,730.839,3401.739,34.287,10.994,19.507,45.429,134.857,2.47,2.199,544.979,-1599.616,60.0,28.924,25.866,kitchen,a_walk
471.0,472.0,0.59,-0.462,0.663,kitchen,4,175.35,59.08,1.126,0.608,182.023,722.639,3382.947,12.548,6.359,37.255,45.741,132.333,1.109,2.309,546.355,-1560.983,60.0,12.603,29.564,kitchen,a_walk
472.0,473.0,0.519,-0.64,0.673,kitchen,4,179.223,58.457,0.602,0.91,225.297,721.339,3342.592,6.304,9.219,15.484,44.793,129.345,1.423,2.17,529.61,-1507.609,60.0,17.124,28.874,kitchen,a_walk
473.0,474.0,0.463,-0.453,0.851,kitchen,4,177.339,59.235,0.477,0.539,203.166,711.991,3341.416,5.602,6.295,4.129,44.333,128.267,1.075,1.896,523.878,-1494.497,60.0,12.709,21.982,kitchen,p_stand
474.0,475.0,0.429,-0.641,0.619,kitchen,4,177.104,59.337,0.201,0.458,200.983,712.814,3350.884,2.387,5.247,4.924,46.333,129.37,0.943,1.337,549.14,-1511.551,60.0,11.231,15.155,kitchen,p_stand
475.0,476.0,0.233,-0.734,0.415,kitchen,4,177.337,59.088,0.251,0.225,203.618,715.389,3349.223,2.848,2.435,3.541,48.7,129.6,1.308,1.908,576.965,-1513.503,60.0,15.579,22.871,kitchen,p_stand
476.0,477.0,0.239,-0.302,0.979,kitchen,4,177.698,58.506,0.034,0.51,208.639,724.934,3361.804,0.471,6.419,2.372,50.333,128.333,0.943,0.943,598.246,-1504.231,60.0,11.533,11.847,kitchen,p_stand
477.0,478.0,0.291,-0.029,1.008,kitchen,4,178.016,58.898,0.306,0.496,211.633,717.808,3350.081,3.0,6.693,11.163,51.0,127.786,0.0,1.448,604.073,-1492.764,60.0,1.996,19.76,kitchen,p_stand
478.0,479.0,0.449,0.05,0.974,kitchen,4,177.688,58.96,0.136,0.504,208.167,718.372,3356.132,1.497,5.559,5.145,52.067,129.333,1.123,1.795,617.837,-1513.483,60.0,13.424,21.614,kitchen,p_stand
479.0,480.0,0.255,-0.169,1.031,kitchen,4,177.443,58.602,0.677,1.025,205.457,723.521,3360.052,6.553,17.798,26.84,59.667,130.852,4.683,1.88,709.337,-1532.997,60.0,57.514,27.759,kitchen,p_stand
480.0,481.0,0.34,-0.065,0.997,kitchen,4,178.1,58.476,0.575,0.239,213.475,725.629,3363.381,6.725,3.689,5.863,64.355,131.258,1.927,1.586,765.035,-1539.251,60.0,22.718,18.281,kitchen,p_stand
481.0,482.0,0.319,0.115,0.997,kitchen,4,180.993,58.405,1.762,0.26,245.301,719.975,3333.308,19.584,5.331,14.497,62.31,131.414,2.245,1.848,734.857,-1527.303,60.0,29.12,26.19,kitchen,p_stand
482.0,483.0,0.073,-0.594,0.635,kitchen,4,184.207,59.503,0.649,0.768,280.048,699.962,3299.428,6.575,9.857,11.822,58.0,130.0,1.0,1.813,677.439,-1495.334,60.0,11.349,17.892,kitchen,p_stand
