start,end,x_mean,y_mean,z_mean,label
613.0,614.0,0.926,-0.333,0.147,p_squat
614.0,615.0,1.166,-0.261,0.124,p_squat
615.0,616.0,0.323,-1.117,0.254,p_squat
616.0,617.0,-0.121,-0.57,0.387,p_squat
617.0,618.0,1.207,-0.261,0.383,p_squat
618.0,619.0,0.727,-0.513,0.444,p_squat
619.0,620.0,0.594,-0.693,0.365,p_squat
620.0,621.0,0.636,-0.782,0.292,p_squat
621.0,622.0,0.366,-0.783,0.488,p_squat
622.0,623.0,0.256,-0.841,0.492,p_squat
623.0,624.0,0.084,-0.881,0.457,p_squat
624.0,625.0,0.085,-0.922,0.445,p_squat
625.0,626.0,-0.063,-0.959,0.389,p_squat
626.0,627.0,-0.073,-0.889,0.419,p_squat
627.0,628.0,-0.022,-0.91,0.441,p_squat
628.0,629.0,-0.037,-0.896,0.376,p_squat
629.0,630.0,-0.036,-0.941,0.397,p_squat
630.0,631.0,-0.017,-0.91,0.386,p_squat
631.0,632.0,-0.013,-0.933,0.369,p_squat
632.0,633.0,0.046,-0.945,0.336,p_squat
633.0,634.0,-0.028,-0.925,0.369,p_squat
634.0,635.0,0.061,-0.903,0.386,p_squat
635.0,636.0,-0.098,-0.925,0.401,p_squat
636.0,637.0,-0.155,-0.921,0.351,p_squat
637.0,638.0,-0.162,-0.908,0.363,p_squat
638.0,639.0,-0.122,-0.931,0.337,p_squat
639.0,640.0,-0.088,-0.928,0.343,p_squat
640.0,641.0,0.22,-0.864,0.307,p_squat
641.0,642.0,0.657,-0.781,0.252,p_squat
642.0,643.0,0.867,-0.574,0.237,p_squat
643.0,644.0,0.434,-0.473,0.583,p_squat
644.0,645.0,0.173,-0.844,0.371,p_squat
645.0,646.0,0.804,-0.682,0.14,p_squat
646.0,647.0,0.848,-0.455,0.208,p_squat
647.0,648.0,0.775,-0.587,0.299,p_squat
648.0,649.0,0.857,-0.408,0.11,p_squat
649.0,650.0,1.042,-0.142,0.212,p_squat
650.0,651.0,0.929,-0.322,-0.013,p_squat
651.0,652.0,0.078,-0.965,0.119,p_squat
652.0,653.0,-0.279,-0.455,0.572,p_squat
653.0,654.0,0.131,-0.986,0.249,p_squat
654.0,655.0,-0.097,-0.949,0.268,p_squat
655.0,656.0,-0.128,-0.338,0.733,p_squat
656.0,657.0,0.136,-0.775,0.807,p_squat
657.0,658.0,0.705,-0.247,0.649,p_squat
658.0,659.0,0.47,-0.622,0.527,p_squat
659.0,660.0,-0.514,-0.731,0.278,p_squat
660.0,661.0,-0.426,0.041,0.959,p_squat
661.0,662.0,-0.409,-0.332,0.86,p_squat
662.0,663.0,-0.397,-0.477,0.631,p_squat
663.0,664.0,-0.597,-0.361,0.648,p_squat
664.0,665.0,-0.748,-0.413,0.498,p_squat
665.0,666.0,-0.756,-0.466,0.399,p_squat
666.0,667.0,-0.751,-0.548,0.305,p_squat
667.0,668.0,-0.75,-0.55,0.289,p_squat
668.0,669.0,-0.75,-0.553,0.278,p_squat
669.0,670.0,-0.754,-0.559,0.242,p_squat
670.0,671.0,-0.751,-0.565,0.238,p_squat
671.0,672.0,-0.75,-0.571,0.237,p_squat
672.0,673.0,-0.745,-0.57,0.235,p_squat
673.0,674.0,-0.779,-0.502,0.298,p_squat
674.0,675.0,-0.762,-0.369,0.514,p_squat
675.0,676.0,-0.774,-0.358,0.51,p_squat
676.0,677.0,-0.769,-0.325,0.54,p_squat
677.0,678.0,-0.771,-0.407,0.441,p_squat
678.0,679.0,-0.779,-0.487,0.327,p_squat
679.0,680.0,-0.782,-0.494,0.32,p_squat
680.0,681.0,-0.779,-0.499,0.321,p_squat
681.0,682.0,-0.782,-0.492,0.317,p_squat
682.0,683.0,-0.778,-0.499,0.314,p_squat
683.0,684.0,-0.727,-0.418,0.529,p_squat
684.0,685.0,-0.626,-0.604,0.354,p_squat
685.0,686.0,-0.475,-0.791,0.248,p_squat
686.0,687.0,0.424,-0.721,0.579,p_squat
687.0,688.0,0.603,-0.453,0.789,p_squat
688.0,689.0,0.477,-0.153,0.882,p_squat
689.0,690.0,0.529,-0.308,0.836,p_squat
690.0,691.0,0.519,-0.421,0.8,p_squat
691.0,692.0,0.547,-0.456,0.738,p_squat
692.0,693.0,0.497,-0.689,0.614,p_squat
693.0,694.0,-0.126,-0.717,0.665,p_squat
694.0,695.0,-0.414,-0.492,0.804,p_squat
695.0,696.0,-0.37,-0.404,0.882,p_squat
696.0,697.0,-0.364,-0.358,0.912,p_squat
697.0,698.0,-0.368,-0.282,0.933,p_squat
698.0,699.0,-0.435,-0.349,0.881,p_squat
699.0,700.0,0.119,-0.659,0.656,p_squat
700.0,701.0,0.569,-0.684,0.572,p_squat
701.0,702.0,0.374,-0.538,0.68,p_squat
702.0,703.0,-0.135,-0.446,0.88,p_squat
703.0,704.0,0.072,-0.71,0.68,p_squat
704.0,705.0,-0.2,-0.876,0.223,p_squat
705.0,706.0,0.226,-0.467,0.928,p_squat
706.0,707.0,0.02,0.036,0.916,p_squat
707.0,708.0,0.212,-0.017,1.01,p_squat
708.0,709.0,0.007,-0.487,0.685,p_squat
709.0,710.0,-0.362,-0.93,0.03,p_squat
710.0,711.0,-0.633,-0.004,0.497,p_squat
711.0,712.0,-0.736,0.504,0.412,p_squat
712.0,713.0,-0.742,0.5,0.404,p_squat
713.0,714.0,-0.742,0.506,0.401,p_squat
714.0,715.0,-0.729,0.473,0.468,p_squat
715.0,716.0,-0.729,0.463,0.468,p_squat
716.0,717.0,-0.639,0.364,0.698,p_squat
717.0,718.0,-0.678,0.142,0.609,p_squat
718.0,719.0,-0.59,-0.69,0.351,p_squat
719.0,720.0,-0.203,-0.596,0.768,p_squat
720.0,721.0,-0.064,-0.513,0.912,p_squat
721.0,722.0,0.093,-0.108,1.034,p_squat
722.0,723.0,-0.014,-0.34,0.895,p_squat
723.0,724.0,0.163,-0.196,0.835,p_squat
724.0,725.0,0.404,-0.906,-0.2,p_squat
725.0,726.0,-0.324,-0.766,-0.279,p_squat
726.0,727.0,-0.272,-0.884,0.045,p_squat
727.0,728.0,-0.3,-0.481,0.794,p_squat
728.0,729.0,-0.033,-0.213,1.063,p_squat
729.0,730.0,-0.066,-0.189,1.045,p_squat
730.0,731.0,-0.074,-0.129,1.05,p_squat
731.0,732.0,-0.112,0.082,1.031,p_squat
732.0,733.0,0.016,0.41,0.969,p_squat
733.0,734.0,-0.056,0.343,0.994,p_squat
734.0,735.0,-0.066,0.259,1.016,p_squat
735.0,736.0,-0.071,0.227,1.027,p_squat
736.0,737.0,-0.071,0.223,1.029,p_squat
737.0,738.0,-0.072,0.209,1.038,p_squat
738.0,739.0,-0.077,0.146,1.048,p_squat
739.0,740.0,-0.075,0.169,1.044,p_squat
740.0,741.0,-0.076,0.164,1.046,p_squat
741.0,742.0,-0.076,0.139,1.051,p_squat
742.0,743.0,-0.078,0.144,1.044,p_squat
743.0,744.0,-0.078,0.142,1.051,p_squat
744.0,745.0,-0.076,0.148,1.047,p_squat
745.0,746.0,-0.076,0.146,1.049,p_squat
746.0,747.0,-0.077,0.147,1.052,p_squat
747.0,748.0,-0.076,0.141,1.052,p_squat
748.0,749.0,-0.079,0.151,1.046,p_squat
749.0,750.0,-0.076,0.153,1.047,p_squat
750.0,751.0,,,,p_squat
751.0,752.0,-0.083,0.148,1.051,p_squat
752.0,753.0,-0.079,0.145,1.044,p_squat
753.0,754.0,-0.086,0.109,1.042,p_squat
754.0,755.0,,,,p_squat
755.0,756.0,,,,p_squat
756.0,757.0,,,,p_squat
757.0,758.0,,,,p_squat
758.0,759.0,,,,p_squat
759.0,760.0,,,,p_squat
760.0,761.0,,,,p_squat
761.0,762.0,,,,p_squat
762.0,763.0,-0.158,0.243,1.098,p_squat
763.0,764.0,-0.036,0.18,0.996,p_squat
764.0,765.0,-0.012,0.41,0.954,p_squat
765.0,766.0,-0.029,-0.164,0.74,p_squat
766.0,767.0,-0.192,-0.901,-0.24,p_squat
767.0,768.0,0.147,-0.968,-0.18,p_squat
768.0,769.0,0.439,-0.563,0.494,p_squat
769.0,770.0,0.606,0.419,0.725,p_squat
770.0,771.0,0.551,0.24,0.818,p_squat
771.0,772.0,0.665,0.357,0.702,p_squat
772.0,773.0,-0.189,-0.291,0.722,p_squat
773.0,774.0,-0.192,-0.765,0.652,p_squat
774.0,775.0,-0.213,-0.763,0.641,p_squat
775.0,776.0,-0.204,-0.757,0.647,p_squat
776.0,777.0,-0.204,-0.76,0.643,p_squat
777.0,778.0,-0.206,-0.763,0.648,p_squat
778.0,779.0,-0.205,-0.763,0.644,p_squat
779.0,780.0,-0.207,-0.761,0.644,p_squat
780.0,781.0,-0.205,-0.763,0.643,p_squat
781.0,782.0,-0.203,-0.763,0.647,p_squat
782.0,783.0,-0.208,-0.765,0.646,p_squat
783.0,784.0,-0.207,-0.767,0.643,p_squat
784.0,785.0,-0.207,-0.763,0.648,p_squat
785.0,786.0,-0.21,-0.764,0.642,p_squat
786.0,787.0,-0.206,-0.766,0.643,p_squat
787.0,788.0,-0.21,-0.767,0.642,p_squat
788.0,789.0,-0.207,-0.765,0.64,p_squat
789.0,790.0,-0.206,-0.762,0.646,p_squat
790.0,791.0,-0.206,-0.783,0.627,p_squat
791.0,792.0,-0.034,-0.755,0.583,p_squat
792.0,793.0,0.693,0.415,0.712,p_squat
793.0,794.0,0.187,0.224,0.96,p_squat
794.0,795.0,-0.181,0.068,0.859,p_squat
795.0,796.0,-0.427,-0.648,0.619,p_squat
796.0,797.0,-0.274,-0.48,0.905,p_squat
797.0,798.0,-0.206,-0.349,0.978,p_squat
798.0,799.0,-0.21,-0.342,0.96,p_squat
799.0,800.0,-0.214,-0.356,0.961,p_squat
800.0,801.0,-0.2,-0.322,0.982,p_squat
801.0,802.0,-0.211,-0.31,0.982,p_squat
802.0,803.0,-0.186,-0.321,0.983,p_squat
803.0,804.0,-0.208,-0.321,0.978,p_squat
804.0,805.0,-0.21,-0.296,0.99,p_squat
805.0,806.0,-0.29,-0.398,0.897,p_squat
806.0,807.0,-0.35,-0.401,0.85,p_squat
807.0,808.0,-0.401,-0.697,0.602,p_squat
808.0,809.0,0.484,-0.74,0.394,p_squat
809.0,810.0,0.778,-0.589,0.337,p_squat
810.0,811.0,0.898,-0.245,0.293,p_squat
811.0,812.0,0.797,-0.097,0.498,p_squat
812.0,813.0,0.532,0.854,0.1,p_squat
813.0,814.0,0.877,0.07,0.303,p_squat
814.0,815.0,0.94,-0.277,0.156,p_squat
815.0,816.0,0.931,-0.321,-0.156,p_squat
816.0,817.0,0.902,-0.333,0.188,p_squat
817.0,818.0,0.511,-0.634,0.621,p_squat
818.0,819.0,0.424,-0.606,0.703,p_squat
819.0,820.0,0.424,-0.731,0.593,p_squat
820.0,821.0,0.272,-0.724,0.645,p_squat
821.0,822.0,0.289,-0.81,0.591,p_squat
822.0,823.0,0.445,-0.699,0.617,p_squat
823.0,824.0,0.508,-0.659,0.59,p_squat
824.0,825.0,0.377,-0.735,0.592,p_squat
825.0,826.0,0.439,-0.75,0.559,p_squat
826.0,827.0,0.471,-0.75,0.523,p_squat
827.0,828.0,0.489,-0.686,0.499,p_squat
828.0,829.0,0.322,-0.792,0.542,p_squat
829.0,830.0,0.337,-0.869,0.573,p_squat
830.0,831.0,-0.19,-0.71,0.672,p_squat
831.0,832.0,-0.367,-0.622,0.713,p_squat
832.0,833.0,-0.469,-0.645,0.619,p_squat
833.0,834.0,-0.483,-0.696,0.539,p_squat
834.0,835.0,-0.11,-0.854,0.543,p_squat
835.0,836.0,0.042,-0.863,0.491,p_squat
836.0,837.0,0.568,-0.574,0.539,p_squat
837.0,838.0,0.925,0.023,0.353,p_squat
838.0,839.0,0.802,-0.364,0.304,p_squat
839.0,840.0,0.508,-0.586,0.533,p_squat
840.0,841.0,0.156,-0.85,0.508,p_squat
841.0,842.0,0.285,-0.83,0.26,p_squat
842.0,843.0,0.805,-0.566,0.154,p_squat
843.0,844.0,0.98,-0.456,0.202,p_squat
844.0,845.0,0.828,-0.475,0.226,p_squat
845.0,846.0,0.541,-0.124,0.769,p_squat
846.0,847.0,0.619,0.087,0.605,p_squat
847.0,848.0,0.64,-0.736,0.351,p_squat
848.0,849.0,0.581,-0.784,0.34,p_squat
849.0,850.0,0.75,-0.125,0.562,p_squat
850.0,851.0,0.423,-0.654,0.461,p_squat
851.0,852.0,0.786,-0.521,0.47,p_squat
852.0,853.0,0.343,-0.889,0.336,p_squat
853.0,854.0,0.392,-0.774,0.434,p_squat
854.0,855.0,0.408,-0.543,0.392,p_squat
855.0,856.0,0.471,-0.639,-0.119,p_squat
856.0,857.0,0.388,-0.83,-0.255,p_squat
857.0,858.0,0.336,-0.894,-0.186,p_squat
858.0,859.0,0.333,-0.891,-0.15,p_squat
859.0,860.0,0.411,-0.851,-0.09,p_squat
860.0,861.0,0.445,-0.776,-0.36,p_squat
861.0,862.0,0.403,-0.788,-0.357,p_squat
862.0,863.0,0.446,-0.775,-0.319,p_squat
863.0,864.0,0.448,-0.785,-0.313,p_squat
864.0,865.0,0.467,-0.793,-0.301,p_squat
865.0,866.0,0.392,-0.793,-0.304,p_squat
866.0,867.0,0.426,-0.839,0.479,p_squat
867.0,868.0,0.392,-0.836,0.466,p_squat
868.0,869.0,0.354,-0.815,0.506,p_squat
869.0,870.0,0.569,-0.716,0.389,p_squat
870.0,871.0,0.513,-0.788,-0.127,p_squat
871.0,872.0,0.543,-0.793,-0.033,p_squat
872.0,873.0,0.468,-0.874,-0.036,p_squat
873.0,874.0,0.455,-0.87,0.095,p_squat
874.0,875.0,0.374,-0.739,0.21,p_squat
875.0,876.0,0.512,-0.588,0.564,p_squat
876.0,877.0,0.61,-0.644,0.387,p_squat
877.0,878.0,0.465,-0.827,0.35,p_squat
878.0,879.0,0.453,-0.87,0.129,p_squat
879.0,880.0,0.381,-0.862,0.324,p_squat
880.0,881.0,0.328,-0.765,0.485,p_squat
881.0,882.0,0.964,-0.174,0.469,p_squat
882.0,883.0,0.53,-0.681,0.389,p_squat
883.0,884.0,0.784,-0.418,0.288,p_squat
884.0,885.0,0.545,-0.699,-0.145,p_squat
885.0,886.0,0.972,-0.556,0.111,p_squat
886.0,887.0,0.86,-0.271,0.298,p_squat
887.0,888.0,0.858,-0.454,0.346,p_squat
888.0,889.0,0.484,-0.622,0.217,p_squat
889.0,890.0,0.371,-0.568,0.228,p_squat
890.0,891.0,0.499,-0.629,0.642,p_squat
891.0,892.0,0.438,-0.743,0.48,p_squat
892.0,893.0,0.838,-0.522,0.055,p_squat
893.0,894.0,0.707,-0.492,-0.335,p_squat
894.0,895.0,0.774,-0.568,-0.246,p_squat
895.0,896.0,0.737,-0.627,-0.233,p_squat
896.0,897.0,0.427,-0.536,0.659,p_squat
897.0,898.0,0.306,-0.698,-0.221,p_squat
898.0,899.0,0.533,-0.713,0.176,p_squat
899.0,900.0,0.394,-0.848,0.34,p_squat
900.0,901.0,0.247,-0.941,0.229,p_squat
901.0,902.0,0.168,-0.922,0.423,p_squat
902.0,903.0,0.048,-0.773,0.624,p_squat
903.0,904.0,0.28,-0.768,0.582,p_squat
904.0,905.0,0.24,-0.821,0.59,p_squat
905.0,906.0,0.239,-0.801,0.573,p_squat
906.0,907.0,0.468,-0.716,0.495,p_squat
907.0,908.0,0.806,-0.59,0.306,p_squat
908.0,909.0,0.548,-0.712,0.401,p_squat
909.0,910.0,0.538,-0.793,0.29,p_squat
910.0,911.0,0.331,-0.879,0.102,p_squat
911.0,912.0,0.259,-0.826,-0.449,p_squat
912.0,913.0,0.476,-0.781,-0.062,p_squat
913.0,914.0,0.733,-0.782,-0.034,p_squat
914.0,915.0,0.752,-0.429,0.437,p_squat
915.0,916.0,0.938,-0.395,0.304,p_squat
916.0,917.0,0.869,-0.148,0.444,p_squat
917.0,918.0,0.942,-0.263,0.275,p_squat
918.0,919.0,0.905,-0.351,0.297,p_squat
919.0,920.0,0.973,-0.376,0.207,p_squat
920.0,921.0,0.882,-0.354,0.253,p_squat
921.0,922.0,0.921,-0.388,0.192,p_squat
922.0,923.0,0.96,-0.36,0.213,p_squat
923.0,924.0,0.944,-0.341,0.244,p_squat
924.0,925.0,0.852,-0.469,0.148,p_squat
925.0,926.0,0.902,-0.555,0.209,p_squat
926.0,927.0,0.399,-0.888,0.342,p_squat
927.0,928.0,0.429,-0.756,0.201,p_squat
928.0,929.0,0.73,-0.637,0.05,p_squat
929.0,930.0,0.723,-0.634,-0.0,p_squat
930.0,931.0,0.75,-0.68,0.169,p_squat
931.0,932.0,0.583,-0.747,0.08,p_squat
932.0,933.0,0.55,-0.867,0.277,p_squat
933.0,934.0,0.457,-0.886,0.458,p_squat
934.0,935.0,0.329,-0.656,0.725,p_squat
935.0,936.0,0.234,-0.725,0.767,p_squat
936.0,937.0,0.248,-0.673,0.826,p_squat
937.0,938.0,-0.079,-0.354,0.875,p_squat
938.0,939.0,0.516,-0.441,0.687,p_squat
939.0,940.0,0.947,-0.233,0.241,p_squat
940.0,941.0,1.011,-0.309,0.185,p_squat
941.0,942.0,0.651,-0.508,0.483,p_squat
942.0,943.0,0.559,-0.442,0.788,p_squat
943.0,944.0,0.765,-0.46,0.443,p_squat
944.0,945.0,0.949,-0.343,0.209,p_squat
945.0,946.0,0.856,-0.602,0.065,p_squat
946.0,947.0,0.75,-0.695,-0.177,p_squat
947.0,948.0,0.088,-0.814,0.448,p_squat
948.0,949.0,0.392,-0.511,0.829,p_squat
949.0,950.0,0.709,-0.137,0.581,p_squat
950.0,951.0,0.809,-0.614,-0.038,p_squat
951.0,952.0,0.836,-0.609,0.211,p_squat
952.0,953.0,-0.143,-0.823,0.285,p_squat
953.0,954.0,0.317,-0.737,0.503,p_squat
954.0,955.0,1.001,-0.293,0.321,p_squat
955.0,956.0,0.958,-0.307,0.312,p_squat
956.0,957.0,0.998,-0.353,0.184,p_squat
957.0,958.0,0.634,-0.355,0.601,p_squat
958.0,959.0,-0.294,-0.373,0.893,p_squat
959.0,960.0,-0.308,-0.306,0.955,p_squat
960.0,961.0,-0.347,-0.28,0.948,p_squat
961.0,962.0,-0.358,-0.281,0.94,p_squat
962.0,963.0,-0.336,-0.281,0.946,p_squat
963.0,964.0,-0.345,-0.255,0.951,p_squat
964.0,965.0,-0.337,-0.232,0.966,p_squat
965.0,966.0,-0.295,-0.344,0.932,p_squat
966.0,967.0,0.056,-0.264,0.761,p_squat
967.0,968.0,1.051,-0.408,0.169,p_squat
968.0,969.0,0.896,-0.272,0.225,p_squat
969.0,970.0,1.008,-0.29,0.168,p_squat
970.0,971.0,0.903,-0.302,0.236,p_squat
971.0,972.0,0.987,-0.321,-0.061,p_squat
972.0,973.0,0.891,-0.352,-0.032,p_squat
973.0,974.0,0.912,-0.358,-0.033,p_squat
974.0,975.0,0.907,-0.355,-0.024,p_squat
975.0,976.0,0.955,-0.336,0.043,p_squat
976.0,977.0,0.915,-0.31,0.201,p_squat
977.0,978.0,0.9,-0.35,0.22,p_squat
978.0,979.0,0.919,-0.324,0.229,p_squat
979.0,980.0,0.839,-0.329,0.245,p_squat
980.0,981.0,0.534,-0.514,0.799,p_squat
981.0,982.0,0.32,-0.496,0.85,p_squat
982.0,983.0,0.366,-0.462,0.865,p_squat
983.0,984.0,0.49,-0.478,0.824,p_squat
984.0,985.0,0.857,-0.395,0.255,p_squat
985.0,986.0,0.802,-0.548,-0.122,p_squat
986.0,987.0,0.833,-0.495,0.012,p_squat
987.0,988.0,0.827,-0.508,-0.055,p_squat
988.0,989.0,0.772,-0.539,-0.138,p_squat
989.0,990.0,0.899,-0.034,-0.212,p_squat
990.0,991.0,0.45,-0.282,0.646,p_squat
991.0,992.0,0.133,-0.767,0.538,p_squat
992.0,993.0,0.113,-0.912,0.395,p_squat
993.0,994.0,-0.406,-0.421,0.406,p_squat
994.0,995.0,-0.563,0.422,0.772,p_squat
995.0,996.0,-0.512,0.353,0.809,p_squat
996.0,997.0,-0.515,0.346,0.813,p_squat
997.0,998.0,-0.594,0.419,0.72,p_squat
998.0,999.0,0.43,0.642,0.624,p_squat
999.0,1000.0,0.222,0.27,0.987,p_squat
1000.0,1001.0,0.303,0.272,0.978,p_squat
1001.0,1002.0,0.318,0.315,0.952,p_squat
1002.0,1003.0,0.322,0.328,0.946,p_squat
1003.0,1004.0,0.323,0.331,0.948,p_squat
1004.0,1005.0,0.326,0.321,0.948,p_squat
1005.0,1006.0,0.572,0.499,0.683,p_squat
1006.0,1007.0,-0.526,0.748,0.282,p_squat
1007.0,1008.0,-0.458,0.354,0.84,p_squat
1008.0,1009.0,-0.449,0.301,0.884,p_squat
1009.0,1010.0,-0.446,0.293,0.906,p_squat
1010.0,1011.0,-0.527,0.241,0.835,p_squat
1011.0,1012.0,-0.511,0.145,0.871,p_squat
1012.0,1013.0,-0.458,0.034,0.92,p_squat
1013.0,1014.0,-0.414,-0.138,0.973,p_squat
1014.0,1015.0,-0.196,-0.49,0.804,p_squat
1015.0,1016.0,0.008,-0.858,0.547,p_squat
1016.0,1017.0,0.125,-0.532,0.879,p_squat
1017.0,1018.0,0.319,-0.24,0.934,p_squat
1018.0,1019.0,0.151,-0.401,0.952,p_squat
1019.0,1020.0,0.438,-0.389,0.7,p_squat
1020.0,1021.0,0.904,-0.292,0.3,p_squat
1021.0,1022.0,0.922,-0.453,0.178,p_squat
1022.0,1023.0,0.924,-0.242,0.249,p_squat
1023.0,1024.0,0.944,-0.312,0.163,p_squat
1024.0,1025.0,0.768,-0.359,-0.357,p_squat
1025.0,1026.0,0.694,-0.365,-0.277,p_squat
1026.0,1027.0,1.092,-0.245,-0.084,p_squat
1027.0,1028.0,0.934,-0.306,-0.086,p_squat
1028.0,1029.0,0.924,-0.322,-0.073,p_squat
1029.0,1030.0,0.955,-0.358,-0.05,p_squat
1030.0,1031.0,0.864,-0.369,0.13,p_squat
1031.0,1032.0,0.91,-0.354,0.252,p_squat
1032.0,1033.0,0.899,-0.35,0.248,p_squat
1033.0,1034.0,0.898,-0.352,0.253,p_squat
1034.0,1035.0,0.91,-0.353,0.237,p_squat
1035.0,1036.0,0.917,-0.272,0.271,p_squat
1036.0,1037.0,0.831,-0.472,0.311,p_squat
1037.0,1038.0,0.344,-0.385,0.886,p_squat
1038.0,1039.0,0.387,-0.362,0.923,p_squat
1039.0,1040.0,0.699,-0.256,0.611,p_squat
1040.0,1041.0,0.871,-0.293,0.351,p_squat
1041.0,1042.0,0.892,-0.371,0.234,p_squat
1042.0,1043.0,0.886,-0.373,0.26,p_squat
1043.0,1044.0,0.903,-0.25,0.145,p_squat
1044.0,1045.0,0.948,-0.159,-0.02,p_squat
1045.0,1046.0,0.003,-0.659,0.526,p_squat
1046.0,1047.0,0.005,-0.912,0.399,p_squat
1047.0,1048.0,0.038,-0.916,0.406,p_squat
1048.0,1049.0,0.103,-0.924,0.405,p_squat
1049.0,1050.0,-0.541,-0.074,0.802,p_squat
1050.0,1051.0,-0.365,0.012,0.986,p_squat
1051.0,1052.0,-0.366,0.006,0.985,p_squat
1052.0,1053.0,-0.391,0.019,1.043,p_squat
1053.0,1054.0,-0.057,0.5,0.53,p_squat
1054.0,1055.0,0.264,0.657,0.779,p_squat
1055.0,1056.0,0.264,0.413,0.927,p_squat
1056.0,1057.0,0.276,0.397,0.933,p_squat
1057.0,1058.0,0.417,0.541,0.775,p_squat
1058.0,1059.0,0.495,0.513,0.855,p_squat
1059.0,1060.0,-0.237,0.441,0.514,p_squat
1060.0,1061.0,-0.449,0.472,0.739,p_squat
1061.0,1062.0,-0.458,0.409,0.824,p_squat
1062.0,1063.0,-0.446,0.423,0.823,p_squat
1063.0,1064.0,-0.449,0.413,0.829,p_squat
1064.0,1065.0,-0.508,0.2,0.78,p_squat
1065.0,1066.0,-0.41,-0.191,0.94,p_squat
1066.0,1067.0,-0.355,-0.576,0.677,p_squat
1067.0,1068.0,-0.126,-0.977,-0.014,p_squat
1068.0,1069.0,-0.098,-0.615,0.695,p_squat
1069.0,1070.0,0.268,-0.26,0.97,p_squat
1070.0,1071.0,0.481,-0.366,0.867,p_squat
1071.0,1072.0,-0.036,-0.351,0.748,p_squat
1072.0,1073.0,-0.416,0.358,0.825,p_squat
1073.0,1074.0,0.707,-0.259,0.441,p_squat
1074.0,1075.0,0.968,-0.185,0.159,p_squat
1075.0,1076.0,0.951,-0.172,0.246,p_squat
1076.0,1077.0,0.954,-0.137,0.264,p_squat
1077.0,1078.0,0.901,-0.181,0.224,p_squat
1078.0,1079.0,0.991,-0.358,-0.019,p_squat
1079.0,1080.0,0.913,-0.338,-0.032,p_squat
1080.0,1081.0,0.915,-0.347,-0.028,p_squat
1081.0,1082.0,0.872,-0.458,-0.033,p_squat
1082.0,1083.0,0.702,-0.717,0.336,p_squat
1083.0,1084.0,0.777,-0.374,0.337,p_squat
1084.0,1085.0,0.922,-0.338,0.26,p_squat
1085.0,1086.0,0.916,-0.283,0.274,p_squat
1086.0,1087.0,0.923,-0.348,0.173,p_squat
1087.0,1088.0,0.886,-0.168,0.373,p_squat
1088.0,1089.0,0.366,-0.274,0.981,p_squat
1089.0,1090.0,0.31,-0.505,0.87,p_squat
1090.0,1091.0,0.294,-0.49,0.882,p_squat
1091.0,1092.0,0.288,-0.483,0.891,p_squat
1092.0,1093.0,0.283,-0.496,0.891,p_squat
1093.0,1094.0,0.855,-0.354,0.355,p_squat
1094.0,1095.0,0.916,-0.252,0.223,p_squat
1095.0,1096.0,0.897,-0.405,0.211,p_squat
1096.0,1097.0,0.799,-0.55,0.073,p_squat
1097.0,1098.0,0.811,-0.541,0.088,p_squat
1098.0,1099.0,0.89,0.028,-0.088,p_squat
1099.0,1100.0,0.297,-0.405,0.634,p_squat
1100.0,1101.0,0.053,-0.95,0.414,p_squat
1101.0,1102.0,0.057,-0.909,0.436,p_squat
1102.0,1103.0,0.089,-0.937,0.291,p_squat
1103.0,1104.0,-0.418,-0.325,0.383,p_squat
1104.0,1105.0,-0.526,0.292,0.83,p_squat
1105.0,1106.0,-0.484,0.008,0.919,p_squat
1106.0,1107.0,-0.483,-0.015,0.924,p_squat
1107.0,1108.0,-0.472,-0.022,0.929,p_squat
1108.0,1109.0,-0.475,-0.029,0.927,p_squat
1109.0,1110.0,-0.41,0.383,0.567,p_squat
1110.0,1111.0,0.32,0.651,0.675,p_squat
1111.0,1112.0,0.39,0.596,0.736,p_squat
1112.0,1113.0,0.477,0.457,0.797,p_squat
1113.0,1114.0,0.485,0.526,0.736,p_squat
1114.0,1115.0,0.491,0.528,0.735,p_squat
1115.0,1116.0,0.496,0.544,0.717,p_squat
1116.0,1117.0,0.701,0.449,0.711,p_squat
1117.0,1118.0,-0.511,0.296,0.765,p_squat
1118.0,1119.0,-0.466,0.655,0.514,p_squat
1119.0,1120.0,-0.501,0.532,0.709,p_squat
1120.0,1121.0,-0.498,0.53,0.712,p_squat
1121.0,1122.0,-0.5,0.517,0.723,p_squat
1122.0,1123.0,-0.418,0.57,0.558,p_squat
1123.0,1124.0,0.168,-0.006,1.052,p_squat
1124.0,1125.0,0.225,-0.46,0.89,p_squat
1125.0,1126.0,0.201,-0.499,0.902,p_squat
1126.0,1127.0,0.208,-0.445,0.913,p_squat
1127.0,1128.0,0.26,-0.128,1.013,p_squat
1128.0,1129.0,0.37,-0.277,1.033,p_squat
1129.0,1130.0,-0.228,-0.024,0.495,p_squat
1130.0,1131.0,-0.188,-0.378,0.29,p_squat
1131.0,1132.0,0.922,-0.396,0.18,p_squat
1132.0,1133.0,0.907,-0.366,0.171,p_squat
1133.0,1134.0,0.926,-0.327,0.237,p_squat
1134.0,1135.0,0.91,-0.339,0.23,p_squat
1135.0,1136.0,0.888,-0.336,0.15,p_squat
1136.0,1137.0,0.958,-0.353,-0.028,p_squat
