start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
189.0,190.0,161.008,108.397,3.313,1.747,12.408,131.984,3240.318,37.615,20.861,82.341,55.933,84.133,1.611,5.359,636.002,-955.377,60.0,23.062,80.733,kitchen
190.0,191.0,163.945,106.541,1.514,0.873,45.888,156.163,3307.336,17.8,11.19,25.29,53.733,85.467,1.093,7.315,624.308,-989.065,60.0,9.817,91.61,kitchen
191.0,192.0,160.278,109.814,0.146,0.402,3.165,115.745,3240.485,1.665,4.615,2.72,55.0,71.667,0.0,1.193,625.718,-812.135,60.0,0.525,13.673,kitchen
192.0,193.0,160.268,110.126,0.062,0.139,3.046,112.225,3241.215,0.699,1.546,1.754,55.0,71.667,0.0,1.075,625.859,-812.441,60.0,0.338,12.147,kitchen
193.0,194.0,160.438,109.973,0.231,0.347,4.981,114.044,3243.219,2.635,4.092,4.457,55.067,71.733,0.359,1.413,627.013,-813.655,60.0,4.639,16.822,kitchen
194.0,195.0,165.55,107.779,2.724,1.463,64.853,142.344,3321.358,32.08,17.231,28.653,58.034,84.379,2.71,5.176,677.301,-980.512,60.0,36.135,67.035,kitchen
195.0,196.0,169.251,111.355,0.113,0.369,109.021,101.872,3360.535,1.32,4.318,1.993,64.733,90.4,1.611,1.281,764.18,-1063.562,60.0,19.361,15.482,kitchen
196.0,197.0,169.04,112.378,0.141,0.194,106.498,89.798,3359.646,1.686,2.307,1.416,67.667,87.533,0.943,1.707,798.825,-1029.919,60.0,11.161,20.274,kitchen
197.0,198.0,169.039,112.461,0.136,0.147,106.439,88.776,3358.132,1.615,1.747,1.207,68.2,86.667,0.98,1.719,804.819,-1019.17,60.0,11.755,20.351,kitchen
198.0,199.0,168.995,112.591,0.094,0.151,105.909,87.235,3357.713,1.119,1.785,0.849,67.8,87.333,0.98,1.374,799.952,-1026.99,60.0,11.648,16.241,kitchen
199.0,200.0,168.998,112.547,0.119,0.149,105.941,87.745,3357.455,1.414,1.77,1.005,67.483,87.276,0.856,1.362,796.137,-1026.215,60.0,10.278,16.126,kitchen
200.0,201.0,169.176,111.86,0.271,0.917,107.872,95.681,3352.622,3.08,10.54,8.166,64.733,88.8,3.255,2.386,762.623,-1042.352,60.0,39.782,25.82,kitchen
201.0,202.0,167.055,111.264,0.704,1.217,82.887,102.598,3351.904,7.847,13.658,21.178,55.8,88.067,0.98,3.13,657.016,-1033.673,60.0,12.854,30.549,kitchen
202.0,203.0,166.445,113.724,0.083,0.5,76.12,74.12,3367.893,0.972,5.974,3.164,56.933,80.0,0.359,2.236,673.341,-944.54,60.0,4.263,26.837,kitchen
203.0,204.0,166.294,114.223,0.108,0.22,74.445,68.332,3373.071,1.283,2.594,2.038,57.467,77.2,0.846,1.077,680.627,-912.846,60.0,9.956,12.94,kitchen
204.0,205.0,166.175,114.18,0.091,0.162,73.113,68.912,3376.486,1.047,1.955,2.128,57.333,75.333,0.745,0.745,679.749,-891.471,60.0,8.653,8.895,kitchen
205.0,206.0,166.149,114.197,0.059,0.127,72.783,68.692,3375.708,0.679,1.535,1.905,57.2,74.867,0.6,0.499,678.029,-885.722,60.0,6.974,5.999,kitchen
206.0,207.0,166.56,115.429,0.209,0.636,77.395,53.944,3364.627,2.334,7.625,6.211,57.552,74.862,0.894,1.166,679.913,-883.063,60.0,10.089,13.951,kitchen
207.0,208.0,166.637,115.769,0.082,0.079,78.236,49.878,3361.649,0.957,0.938,1.021,57.133,75.667,0.499,0.943,674.431,-891.937,60.0,5.834,11.173,kitchen
208.0,209.0,166.62,113.971,0.273,1.893,77.926,70.926,3357.1,3.01,22.093,13.036,56.667,79.467,1.556,7.131,668.094,-934.422,60.0,20.459,81.207,kitchen
209.0,210.0,170.238,109.466,1.397,0.801,120.351,123.726,3350.167,16.899,9.049,15.485,62.0,82.733,5.26,1.982,730.259,-969.059,60.0,65.263,24.375,kitchen
210.0,211.0,171.11,111.136,0.138,0.377,131.32,104.773,3370.845,1.673,4.498,2.18,69.0,81.733,0.0,0.964,817.398,-964.05,60.0,0.527,11.55,kitchen
211.0,212.0,170.892,111.621,0.137,0.141,128.674,98.985,3368.944,1.639,1.689,1.035,69.2,80.867,0.6,0.499,819.279,-953.355,60.0,6.975,5.913,kitchen
212.0,213.0,170.913,111.61,0.112,0.131,128.875,99.082,3367.804,1.332,1.571,1.433,69.069,80.862,0.365,0.507,817.469,-952.979,60.0,4.292,6.116,kitchen
213.0,214.0,170.976,111.61,0.13,0.192,129.591,99.064,3367.055,1.555,2.286,1.419,69.2,81.467,0.6,0.846,818.821,-959.937,60.0,6.948,9.902,kitchen
214.0,215.0,171.079,111.296,0.152,0.217,130.716,102.69,3364.525,1.807,2.546,2.015,69.4,85.667,0.8,1.66,820.547,-1008.816,60.0,9.463,19.527,kitchen
215.0,216.0,170.607,111.109,0.536,0.646,124.514,104.317,3346.941,6.803,7.101,16.697,67.267,85.533,3.13,1.454,791.497,-1001.932,60.0,40.168,14.434,kitchen
216.0,217.0,165.357,111.584,2.073,1.319,61.371,96.208,3255.366,24.24,15.925,30.821,54.867,81.8,1.784,4.833,627.316,-932.783,60.0,25.045,63.418,kitchen
217.0,218.0,161.75,113.745,0.17,0.281,19.678,70.311,3205.791,1.913,3.147,2.827,53.933,73.267,0.998,0.998,606.502,-822.874,60.0,11.299,11.219,kitchen
218.0,219.0,161.761,113.537,0.093,0.324,19.81,72.709,3208.51,1.048,3.599,2.626,53.0,74.034,0.0,1.245,596.418,-832.123,60.0,0.488,13.475,kitchen
219.0,220.0,161.829,113.608,0.079,0.308,20.581,71.906,3208.252,0.886,3.413,2.946,53.0,74.6,0.0,1.583,596.37,-838.468,60.0,0.548,17.315,kitchen
220.0,221.0,161.724,113.371,0.218,0.456,19.378,74.487,3204.821,2.436,5.024,4.558,53.0,74.8,0.0,1.077,595.732,-839.761,60.0,0.847,11.869,kitchen
221.0,222.0,161.554,113.336,0.174,0.514,17.457,74.844,3203.357,1.943,5.665,4.976,51.333,74.0,0.745,1.342,576.557,-830.447,60.0,8.074,14.801,kitchen
222.0,223.0,158.436,112.667,2.655,2.936,-16.771,80.543,3146.716,28.89,30.751,53.052,52.4,70.0,2.59,5.483,577.495,-771.39,60.0,19.412,61.978,kitchen
223.0,224.0,155.095,83.564,1.029,6.254,-51.028,378.206,2963.997,10.968,62.934,23.036,47.2,127.8,2.651,13.958,490.178,-1319.046,60.0,31.023,135.468,kitchen
224.0,225.0,150.819,79.526,2.713,0.46,-95.365,420.093,2959.948,28.418,3.716,8.86,44.103,137.0,1.936,0.0,455.855,-1412.846,60.0,20.141,4.257,kitchen
225.0,226.0,147.419,80.262,0.136,0.165,-131.527,415.43,2981.244,1.3,1.575,3.916,41.467,135.467,0.991,0.991,431.024,-1407.202,60.0,9.863,9.554,kitchen
226.0,227.0,147.372,80.394,0.065,0.214,-132.027,414.104,2981.603,0.678,2.2,1.594,41.0,135.2,0.0,0.945,426.255,-1404.617,60.0,0.229,9.522,kitchen
227.0,228.0,147.515,80.425,0.066,0.241,-130.694,414.279,2985.199,0.65,2.393,1.559,41.067,135.333,0.359,1.164,427.463,-1407.703,60.0,3.706,11.807,kitchen
228.0,229.0,147.748,80.425,0.309,0.227,-128.183,414.017,2983.361,3.323,2.186,2.771,42.0,135.267,2.113,1.123,437.015,-1406.212,60.0,21.834,11.546,kitchen
229.0,230.0,135.991,87.271,10.861,4.356,-257.846,347.915,3038.598,120.845,40.374,54.72,65.333,121.0,13.809,15.38,693.429,-1279.32,60.0,157.81,142.102,kitchen
230.0,231.0,115.503,98.872,0.863,3.207,-486.484,231.097,3117.506,11.392,35.887,13.812,63.828,79.69,1.234,5.045,687.241,-867.819,60.0,14.946,57.717,kitchen
231.0,232.0,115.506,102.398,0.237,0.378,-481.815,190.606,3088.066,2.235,4.0,2.854,62.267,75.2,1.413,0.792,663.93,-811.326,60.0,15.653,8.774,kitchen
232.0,233.0,116.692,101.754,0.543,0.184,-471.269,198.56,3103.275,5.003,2.25,6.105,61.067,75.0,0.814,0.0,654.499,-813.111,60.0,8.205,1.605,kitchen
233.0,234.0,117.946,99.938,0.508,1.521,-459.185,219.036,3113.697,5.984,16.351,4.525,60.933,76.733,1.093,1.692,655.47,-834.365,60.0,11.401,17.368,kitchen
234.0,235.0,113.675,86.632,3.227,5.424,-492.892,354.666,3036.544,29.029,54.142,33.716,52.467,112.0,5.749,17.699,549.131,-1183.572,60.0,67.534,174.437,kitchen
235.0,236.0,110.113,80.637,1.007,0.306,-525.198,414.415,3002.306,9.82,3.026,5.215,47.2,131.067,2.023,0.814,486.84,-1370.958,60.0,20.687,8.474,kitchen
236.0,237.0,114.046,79.888,0.98,0.484,-488.657,426.58,3032.628,8.782,6.426,10.257,43.8,131.8,0.98,0.98,456.31,-1392.612,60.0,8.989,13.836,kitchen
237.0,238.0,116.274,79.829,0.373,0.242,-466.298,428.388,3041.116,4.055,2.417,1.927,43.069,132.655,0.64,0.755,450.245,-1405.542,60.0,6.865,7.976,kitchen
238.0,239.0,117.396,79.76,0.263,0.247,-454.395,429.175,3041.482,2.798,2.445,1.665,41.4,132.6,0.8,0.952,432.776,-1405.129,60.0,8.416,9.959,kitchen
239.0,240.0,117.176,79.795,0.24,0.322,-456.87,428.932,3042.365,2.448,3.215,1.738,41.467,132.667,0.846,0.745,433.607,-1406.244,60.0,8.822,7.698,kitchen
240.0,241.0,114.278,84.143,1.876,5.04,-487.801,382.591,3042.551,19.713,53.936,4.631,55.4,118.267,8.171,13.697,580.735,-1254.37,60.0,86.06,145.265,kitchen
241.0,242.0,108.127,115.751,1.613,9.232,-561.985,45.084,3088.604,22.529,99.215,28.931,65.6,63.6,1.172,9.594,699.336,-687.908,60.0,14.677,95.186,kitchen
242.0,243.0,108.278,127.276,0.662,0.108,-570.368,-80.236,3144.847,5.97,1.107,7.829,61.828,47.828,1.234,1.533,671.271,-529.495,60.0,12.057,16.092,kitchen
243.0,244.0,108.658,127.464,0.126,0.097,-568.455,-82.644,3157.408,1.561,1.082,2.838,60.933,47.2,0.359,0.6,664.245,-524.621,60.0,3.963,7.038,kitchen
244.0,245.0,108.648,127.275,0.133,0.1,-570.688,-80.854,3169.179,1.613,1.104,2.372,60.2,50.467,0.98,0.884,658.687,-563.215,60.0,10.75,10.084,kitchen
245.0,246.0,108.814,127.612,0.133,0.172,-567.499,-84.391,3161.711,1.744,1.81,4.675,59.267,51.0,0.68,0.0,646.858,-567.86,60.0,7.293,0.836,kitchen
246.0,247.0,109.332,127.803,0.261,0.74,-558.108,-85.964,3141.157,3.701,8.3,8.937,59.0,52.867,0.0,2.63,639.68,-584.911,60.0,1.849,27.422,kitchen
247.0,248.0,110.235,97.915,2.128,15.542,-529.9,232.048,3034.533,31.03,161.79,54.742,53.8,98.8,6.167,29.702,563.219,-1041.354,60.0,74.75,294.277,kitchen
248.0,249.0,116.337,81.187,0.883,0.4,-452.937,402.631,2958.232,8.95,4.295,5.042,38.6,133.6,1.2,0.917,391.375,-1377.149,60.0,12.173,9.408,kitchen
249.0,250.0,116.374,80.866,0.655,0.261,-455.255,408.382,2975.907,6.751,2.614,2.237,41.207,133.483,1.989,0.856,421.123,-1384.251,60.0,21.017,8.973,kitchen
250.0,251.0,113.859,81.2,0.601,0.233,-482.607,405.82,2982.657,6.694,2.506,2.811,38.667,133.467,1.164,0.991,394.749,-1387.297,60.0,12.256,10.396,kitchen
251.0,252.0,113.027,81.347,0.187,0.297,-492.981,405.658,2992.863,2.176,2.78,2.774,39.6,133.733,1.052,1.209,405.747,-1394.931,60.0,10.653,12.981,kitchen
252.0,253.0,113.065,81.644,0.389,0.36,-493.144,403.005,2996.313,3.878,3.518,2.116,39.0,133.2,0.516,1.077,399.991,-1391.041,60.0,5.273,11.281,kitchen
253.0,254.0,122.294,80.831,5.989,1.677,-395.526,410.597,2989.901,64.069,15.822,13.261,41.533,126.133,2.918,4.551,427.353,-1314.251,60.0,29.838,52.752,kitchen
254.0,255.0,145.059,88.772,5.353,8.895,-158.156,330.758,3029.23,55.309,91.62,31.093,49.552,116.724,5.481,11.395,523.656,-1232.705,60.0,63.729,110.998,kitchen
255.0,256.0,159.364,108.441,2.664,2.087,-6.618,130.869,3220.614,29.558,25.448,61.191,56.379,84.586,1.064,3.034,636.77,-953.499,60.0,19.545,44.663,kitchen
256.0,257.0,160.969,107.585,0.879,1.412,11.064,141.304,3243.963,10.077,16.785,16.227,56.034,78.862,1.245,3.748,637.783,-894.263,60.0,15.605,46.681,kitchen
257.0,258.0,159.715,109.351,0.083,0.16,-3.238,120.83,3235.807,0.944,1.751,2.285,56.933,74.267,0.359,0.964,646.128,-840.139,60.0,3.945,10.489,kitchen
258.0,259.0,159.656,109.451,0.115,0.143,-3.905,119.748,3237.154,1.304,1.583,2.111,56.867,73.867,0.499,0.991,645.648,-835.998,60.0,5.649,11.366,kitchen
259.0,260.0,159.82,109.355,0.053,0.124,-2.038,120.809,3236.24,0.604,1.385,1.138,56.667,73.6,0.745,0.917,643.217,-832.759,60.0,8.401,10.193,kitchen
260.0,261.0,161.533,107.283,1.884,1.927,17.844,146.271,3274.356,21.996,23.841,37.67,56.862,78.586,1.383,4.709,653.332,-899.837,60.0,19.87,63.063,kitchen
261.0,262.0,167.803,108.245,1.768,1.263,91.132,137.232,3329.587,20.793,14.676,14.417,75.214,73.571,9.233,3.017,878.544,-855.664,60.0,105.838,34.512,kitchen
262.0,263.0,168.305,109.99,1.24,0.641,97.299,117.26,3340.316,14.638,7.659,4.506,78.133,70.933,6.318,1.413,915.524,-827.924,60.0,72.219,16.63,kitchen
263.0,264.0,168.888,109.807,0.155,0.169,104.147,119.443,3341.653,1.837,2.016,1.173,74.333,70.133,1.193,1.118,871.849,-818.895,60.0,13.835,13.015,kitchen
264.0,265.0,169.032,109.691,0.147,0.174,105.85,120.81,3341.997,1.752,2.085,1.554,73.933,70.067,0.998,0.998,867.293,-818.206,60.0,11.567,11.656,kitchen
265.0,266.0,169.065,109.693,0.144,0.155,106.201,120.761,3341.045,1.71,1.848,1.182,74.2,69.4,1.108,0.8,870.142,-810.217,60.0,12.828,9.334,kitchen
266.0,267.0,169.071,109.718,0.11,0.117,106.266,120.457,3340.794,1.315,1.402,1.173,74.0,69.867,1.125,0.991,867.755,-815.575,60.0,13.02,11.569,kitchen
267.0,268.0,169.189,109.18,0.131,0.367,107.676,126.789,3341.568,1.545,4.306,1.055,74.31,72.034,0.951,1.45,871.56,-840.923,60.0,11.025,16.84,kitchen
268.0,269.0,163.52,107.423,2.935,1.402,41.53,150.425,3404.705,34.171,19.1,57.416,77.897,71.207,6.402,2.893,929.541,-846.605,60.0,65.883,23.832,kitchen
269.0,270.0,161.522,106.902,0.07,0.143,18.49,159.091,3463.81,0.843,1.791,1.675,71.0,62.867,0.0,1.784,863.554,-761.414,60.0,0.417,21.616,kitchen
270.0,271.0,161.586,106.951,0.063,0.085,19.251,158.394,3461.489,0.768,1.094,1.736,71.0,61.267,0.0,0.68,862.976,-741.646,60.0,0.432,8.277,kitchen
271.0,272.0,161.54,107.069,0.041,0.046,18.679,156.893,3460.04,0.494,0.595,1.237,71.0,61.138,0.0,0.507,862.615,-739.786,60.0,0.308,6.141,kitchen
272.0,273.0,161.543,107.046,0.053,0.063,18.731,157.219,3460.898,0.651,0.801,1.26,71.0,61.214,0.0,0.619,862.829,-740.903,60.0,0.314,7.481,kitchen
273.0,274.0,161.509,107.064,0.067,0.09,18.308,156.993,3460.969,0.817,1.139,1.246,71.0,61.467,0.0,0.846,862.846,-743.956,60.0,0.31,10.325,kitchen
274.0,275.0,161.504,107.097,0.075,0.063,18.253,156.586,3460.83,0.91,0.802,1.408,71.0,61.69,0.0,0.951,862.812,-746.594,60.0,0.35,11.493,kitchen
275.0,276.0,161.222,106.982,0.528,0.234,14.802,157.314,3446.117,6.417,2.654,19.158,75.6,66.267,7.083,4.661,913.795,-797.951,60.0,79.515,51.526,kitchen
276.0,277.0,160.779,106.621,0.598,0.364,9.325,159.871,3407.768,7.145,4.063,10.599,83.8,73.867,2.903,2.459,1000.76,-879.266,60.0,35.684,26.681,kitchen
277.0,278.0,161.079,107.205,0.174,0.154,12.968,153.753,3426.747,2.101,1.912,3.03,84.667,70.6,1.556,0.8,1016.907,-845.352,60.0,18.195,9.422,kitchen
278.0,279.0,161.025,107.186,0.089,0.123,12.325,154.053,3428.311,1.075,1.514,1.592,84.517,70.931,0.856,0.64,1015.375,-849.7,60.0,10.109,7.714,kitchen
279.0,280.0,161.016,107.214,0.086,0.11,12.203,153.635,3426.655,1.036,1.355,1.358,85.0,70.8,0.0,0.792,1020.635,-847.726,60.0,0.405,9.383,kitchen
280.0,281.0,161.002,107.291,0.104,0.16,12.041,152.694,3426.292,1.256,1.954,1.441,84.867,70.733,0.718,0.68,1018.954,-846.828,60.0,8.739,8.09,kitchen
281.0,282.0,161.001,107.309,0.085,0.174,12.027,152.458,3425.852,1.026,2.185,2.507,84.933,70.933,0.359,0.629,1019.602,-849.117,60.0,4.424,7.766,kitchen
282.0,283.0,160.748,107.234,0.428,0.196,8.988,153.206,3422.438,5.143,2.231,9.633,85.69,71.621,2.053,0.925,1027.519,-856.408,60.0,21.646,9.525,kitchen
283.0,284.0,165.188,108.217,2.034,1.15,59.264,134.859,3261.252,23.45,14.356,37.95,62.034,75.207,13.723,2.591,711.099,-857.096,60.0,163.332,31.897,kitchen
284.0,285.0,161.33,112.462,0.814,0.672,14.84,83.972,3175.879,9.132,7.743,11.018,50.286,73.571,0.958,2.821,560.066,-818.385,60.0,10.924,30.001,kitchen
285.0,286.0,160.796,113.132,0.185,0.303,8.851,76.365,3170.747,2.057,3.289,4.405,51.067,75.0,0.629,1.265,567.714,-833.38,60.0,7.105,13.941,kitchen
286.0,287.0,160.878,113.598,0.136,0.368,9.784,71.319,3177.034,1.504,4.033,3.792,50.8,74.733,0.945,0.68,565.899,-832.088,60.0,10.663,7.261,kitchen
287.0,288.0,161.033,112.849,0.138,0.315,11.479,79.46,3168.99,1.529,3.451,2.603,51.0,75.214,0.756,0.977,566.684,-835.275,60.0,8.505,10.604,kitchen
288.0,289.0,160.929,112.611,0.105,0.224,10.327,82.129,3169.481,1.165,2.52,2.313,50.933,75.4,0.359,0.8,565.992,-837.437,60.0,4.095,8.815,kitchen
289.0,290.0,156.314,106.994,3.013,9.664,-38.963,137.967,3075.537,31.657,98.817,77.106,49.414,80.724,1.921,18.403,532.241,-864.351,60.0,21.912,175.401,kitchen
290.0,291.0,153.761,81.343,1.436,0.839,-64.264,398.027,2936.299,14.926,8.196,8.835,45.296,133.148,2.594,2.031,465.373,-1362.204,60.0,26.207,19.388,kitchen
291.0,292.0,147.222,81.187,1.333,0.261,-132.507,402.459,2957.001,13.858,2.572,2.634,48.533,129.933,1.335,1.123,499.957,-1338.908,60.0,13.753,11.143,kitchen
292.0,293.0,147.384,81.449,0.777,0.259,-131.17,400.847,2965.128,7.921,2.954,4.228,43.533,133.467,1.707,1.335,449.764,-1379.214,60.0,17.126,14.761,kitchen
293.0,294.0,148.654,81.077,0.201,0.266,-118.279,405.742,2972.707,2.109,2.607,1.6,40.933,135.267,0.964,0.998,424.246,-1401.508,60.0,10.079,9.998,kitchen
294.0,295.0,148.241,81.399,0.21,0.228,-122.442,401.943,2969.443,2.182,2.251,2.019,41.2,134.733,0.792,1.123,426.554,-1394.464,60.0,8.158,11.498,kitchen
295.0,296.0,148.127,81.416,0.29,0.307,-123.845,402.44,2974.405,3.212,2.766,5.481,41.867,133.867,1.431,1.118,434.077,-1387.721,60.0,14.713,12.058,kitchen
296.0,297.0,142.124,83.445,7.026,1.589,-187.964,382.979,2988.273,75.541,15.27,29.118,54.172,129.0,8.921,4.394,564.367,-1343.224,60.0,97.939,34.854,kitchen
297.0,298.0,112.324,83.854,7.367,6.789,-495.616,376.499,2967.428,73.749,72.627,21.234,62.533,112.133,4.998,7.15,639.136,-1160.391,60.0,48.166,77.538,kitchen
298.0,299.0,101.269,102.735,0.856,2.152,-613.976,180.443,2981.29,7.697,22.025,7.763,66.4,84.467,3.19,4.031,680.461,-880.587,60.0,31.291,39.602,kitchen
299.0,300.0,101.918,104.476,0.2,0.327,-609.309,162.859,2991.586,2.925,3.557,5.792,63.8,80.467,1.327,1.024,656.104,-842.015,60.0,14.627,10.184,kitchen
300.0,301.0,101.235,103.897,0.139,0.225,-619.181,169.667,3004.711,1.778,2.293,3.356,65.333,80.6,0.745,0.8,674.994,-846.842,60.0,8.093,8.794,kitchen
301.0,302.0,101.82,103.32,0.341,0.242,-613.186,175.792,3005.515,3.987,2.397,3.001,64.379,80.31,0.925,0.951,665.227,-843.932,60.0,10.104,10.685,kitchen
302.0,303.0,100.812,97.636,1.978,4.565,-612.624,231.049,2952.658,14.383,44.548,32.249,56.655,92.586,5.485,14.738,574.074,-952.815,60.0,62.828,140.242,kitchen
303.0,304.0,96.214,84.818,0.393,1.009,-646.053,356.325,2888.358,3.016,9.808,5.487,48.2,132.6,1.222,2.154,475.055,-1334.81,60.0,12.288,19.795,kitchen
304.0,305.0,98.24,83.663,1.032,0.148,-628.295,369.68,2901.248,8.711,1.825,8.765,47.467,134.733,1.522,0.68,470.182,-1362.254,60.0,14.8,9.35,kitchen
305.0,306.0,100.799,83.539,0.336,0.243,-607.582,374.205,2926.737,2.701,2.535,3.841,44.8,134.933,1.4,0.359,447.545,-1376.319,60.0,14.048,4.139,kitchen
306.0,307.0,101.049,83.648,0.053,0.189,-605.762,373.544,2930.346,0.523,1.852,1.265,44.067,134.8,1.236,0.6,440.665,-1376.671,60.0,12.823,6.289,kitchen
307.0,308.0,100.945,83.438,0.072,0.257,-606.602,375.557,2929.248,0.698,2.518,1.205,43.733,135.0,1.209,0.73,437.132,-1378.185,60.0,12.367,7.422,kitchen
308.0,309.0,101.342,84.716,0.208,1.38,-603.83,363.186,2935.566,1.572,13.603,5.658,47.552,130.517,3.71,5.083,477.105,-1335.412,60.0,38.67,49.655,kitchen
309.0,310.0,101.832,107.777,1.433,10.645,-612.578,128.01,3002.789,18.423,111.261,19.617,65.133,74.133,2.306,16.683,672.852,-777.676,60.0,23.514,168.411,kitchen
310.0,311.0,99.046,128.743,0.445,0.874,-651.024,-93.4,3045.856,3.79,9.444,9.336,60.8,45.067,1.194,1.093,636.865,-483.421,60.0,11.195,11.479,kitchen
311.0,312.0,99.167,129.143,0.348,0.186,-651.103,-97.862,3052.272,2.498,1.828,6.296,60.267,45.067,0.964,0.359,632.595,-484.566,60.0,9.301,4.119,kitchen
312.0,313.0,98.943,129.324,0.343,0.075,-650.995,-99.41,3040.533,3.686,0.829,1.565,60.733,45.0,0.854,0.0,635.056,-482.005,60.0,9.019,0.247,kitchen
313.0,314.0,100.411,126.963,0.787,3.201,-634.849,-74.225,3038.151,8.806,34.118,4.936,60.8,48.267,2.023,4.661,635.403,-516.03,60.0,21.008,48.467,kitchen
314.0,315.0,100.816,95.169,0.754,11.355,-612.262,255.323,2950.064,11.59,114.997,39.014,55.138,112.586,7.084,27.49,558.455,-1156.035,60.0,80.271,268.133,kitchen
315.0,316.0,101.621,85.25,0.336,0.235,-596.524,355.075,2913.88,3.917,2.063,3.389,43.2,139.0,1.301,0.516,429.221,-1412.621,60.0,13.458,5.016,kitchen
316.0,317.0,101.12,85.423,0.136,0.233,-602.801,353.989,2919.522,1.51,2.213,1.751,44.867,137.4,1.36,1.083,446.947,-1398.869,60.0,14.023,11.541,kitchen
317.0,318.0,101.57,85.159,0.097,0.313,-597.276,356.15,2915.036,1.099,3.156,1.558,43.533,136.6,0.884,0.8,432.692,-1388.485,60.0,9.034,8.009,kitchen
318.0,319.0,101.441,85.821,0.181,0.317,-599.001,349.618,2917.006,1.967,3.066,2.08,46.267,134.533,1.672,0.991,460.726,-1368.502,60.0,17.191,9.444,kitchen
319.0,320.0,100.886,86.106,0.147,0.234,-604.553,346.631,2916.41,1.069,2.258,2.769,47.333,133.467,0.745,0.846,471.379,-1357.427,60.0,7.765,8.426,kitchen
320.0,321.0,103.545,86.079,3.299,0.473,-579.476,348.254,2927.749,31.849,4.75,12.281,43.067,133.333,2.851,2.071,430.407,-1361.316,60.0,28.478,17.398,kitchen
321.0,322.0,124.055,79.537,7.475,1.357,-372.389,420.309,2962.129,73.01,15.382,38.343,45.069,124.103,1.999,2.139,460.924,-1280.545,60.0,26.426,26.259,kitchen
322.0,323.0,145.811,97.138,3.649,9.091,-154.181,247.568,3114.882,36.547,93.791,71.81,51.933,96.667,3.214,16.987,565.059,-1046.821,60.0,47.326,161.211,kitchen
323.0,324.0,154.861,105.406,1.463,0.873,-59.247,168.372,3289.871,16.712,10.28,11.731,59.6,83.6,1.052,2.375,686.504,-960.817,60.0,13.69,29.74,kitchen
324.0,325.0,151.351,107.039,1.211,0.677,-98.319,147.385,3242.462,13.626,7.968,6.467,58.2,76.467,1.424,2.778,660.392,-866.291,60.0,16.136,32.808,kitchen
325.0,326.0,150.617,107.617,0.149,0.165,-106.718,140.845,3243.484,1.665,1.888,2.098,58.6,74.533,0.8,0.846,665.178,-844.725,60.0,8.894,9.359,kitchen
326.0,327.0,150.937,107.783,0.25,0.267,-103.1,138.974,3243.866,2.909,3.101,4.938,58.933,73.733,0.359,0.964,669.016,-835.811,60.0,4.228,10.927,kitchen
327.0,328.0,154.927,105.932,3.066,0.829,-58.433,163.057,3305.008,35.105,9.943,34.267,59.0,79.483,2.464,2.555,682.881,-917.883,60.0,35.097,36.337,kitchen
328.0,329.0,158.09,107.897,1.628,0.459,-23.159,145.875,3437.256,19.66,5.507,24.149,65.867,76.933,1.979,1.672,793.798,-924.375,60.0,28.112,16.325,kitchen
329.0,330.0,156.888,108.236,0.265,0.563,-37.741,142.721,3459.392,3.135,7.176,8.453,66.933,75.2,0.629,0.6,811.485,-909.602,60.0,7.631,8.38,kitchen
330.0,331.0,157.314,107.389,0.085,0.103,-32.66,153.368,3468.017,1.036,1.3,1.81,67.867,75.267,1.431,0.68,824.986,-912.673,60.0,17.328,8.191,kitchen
331.0,332.0,157.359,107.295,0.098,0.12,-32.108,154.44,3466.553,1.181,1.493,1.596,67.933,75.267,1.123,0.68,825.444,-912.287,60.0,13.731,8.245,kitchen
332.0,333.0,157.371,107.424,0.098,0.126,-31.955,152.84,3465.665,1.184,1.589,1.64,67.467,75.0,1.335,0.0,819.568,-908.84,60.0,16.294,0.431,kitchen
333.0,334.0,157.375,107.359,0.087,0.1,-31.896,153.616,3465.381,1.046,1.246,1.281,68.586,75.069,0.966,0.64,833.167,-909.581,60.0,11.608,7.696,kitchen
334.0,335.0,157.209,107.326,0.161,0.235,-33.896,153.951,3463.951,1.952,2.887,1.978,65.6,75.8,1.8,1.424,796.542,-918.01,60.0,21.759,17.244,kitchen
335.0,336.0,156.185,107.409,0.164,0.366,-46.487,153.427,3474.838,2.04,4.555,4.983,64.6,68.4,0.8,3.392,786.893,-831.174,60.0,10.453,40.479,kitchen
336.0,337.0,156.175,108.122,0.073,0.122,-46.607,144.73,3474.59,0.877,1.524,1.543,64.867,66.733,0.499,0.68,790.048,-811.276,60.0,5.919,8.171,kitchen
337.0,338.0,156.051,108.282,0.049,0.101,-48.123,142.782,3474.884,0.589,1.269,1.771,65.067,66.867,0.359,0.499,792.532,-812.985,60.0,4.468,6.071,kitchen
