start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
176.0,177.0,182.426,84.367,2.681,1.598,238.335,378.777,3031.789,27.799,15.935,14.771,90.724,80.655,16.515,2.577,968.779,-849.154,60.0,178.435,25.702,living_room
177.0,178.0,180.817,78.513,1.178,2.181,220.5,439.184,3020.138,13.369,19.627,29.89,80.379,86.724,5.586,5.349,854.418,-909.303,60.0,53.404,47.743,living_room
178.0,179.0,189.339,81.076,4.86,2.37,295.34,392.505,2874.021,47.231,27.796,28.238,66.286,90.714,9.323,2.05,674.406,-906.478,60.0,99.759,26.115,living_room
179.0,180.0,192.88,83.389,0.379,0.726,332.601,370.345,2884.686,3.999,7.36,2.496,59.667,88.111,1.217,3.047,610.124,-883.926,60.0,12.244,30.556,living_room
180.0,181.0,192.31,84.112,0.91,0.906,325.657,361.715,2873.888,10.774,10.726,15.566,58.533,85.867,0.991,1.607,596.534,-858.163,60.0,11.88,16.746,living_room
181.0,182.0,191.815,68.575,3.086,10.295,295.529,474.933,2653.539,24.416,79.807,107.664,68.5,112.571,10.165,14.826,640.494,-1032.5,60.0,68.252,98.171,living_room
182.0,183.0,176.238,68.051,2.156,3.974,129.767,414.824,2272.619,20.438,42.643,62.311,93.6,155.6,5.625,8.72,749.426,-1231.197,60.0,58.754,44.651,living_room
183.0,184.0,176.579,77.982,2.878,1.277,121.1,306.882,2082.105,21.353,12.718,22.822,79.909,165.0,0.996,0.0,588.067,-1198.499,60.0,10.145,13.205,living_room
184.0,185.0,166.469,77.934,0.792,0.283,47.105,306.36,2076.89,5.673,1.799,5.564,84.2,165.0,0.98,0.0,615.094,-1195.482,60.0,6.915,3.22,living_room
185.0,186.0,168.351,78.775,0.852,0.98,60.887,300.638,2079.849,6.05,5.997,8.647,79.96,165.0,5.827,0.0,585.275,-1197.194,60.0,40.557,5.003,living_room
186.0,187.0,163.114,80.359,1.854,0.42,23.011,293.439,2110.978,13.663,2.678,6.985,66.071,165.0,1.888,0.0,489.626,-1215.205,60.0,13.55,4.042,living_room
187.0,188.0,155.598,79.027,1.408,0.439,-33.033,307.191,2138.005,10.614,4.031,8.903,74.357,165.714,3.425,0.958,555.965,-1236.288,60.0,26.459,10.822,living_room
188.0,189.0,156.482,79.085,0.485,0.193,-26.556,308.846,2152.593,3.647,1.274,3.342,70.4,165.467,2.2,0.846,530.114,-1242.854,60.0,16.24,6.636,living_room
189.0,190.0,163.473,87.592,2.773,4.162,25.804,240.554,2117.168,20.666,30.653,14.208,89.759,145.138,3.578,11.215,665.365,-1073.079,60.0,26.703,81.587,living_room
190.0,191.0,164.75,91.532,0.182,0.454,35.771,214.383,2147.533,1.362,3.221,2.803,88.2,138.28,1.697,2.182,663.668,-1037.739,60.0,12.523,17.356,living_room
191.0,192.0,165.16,90.872,0.251,0.493,38.604,217.895,2133.303,1.925,3.302,4.025,85.72,138.28,1.25,2.822,640.804,-1030.79,60.0,8.868,22.069,living_room
192.0,193.0,164.767,90.39,0.187,0.238,35.6,221.137,2129.768,1.423,1.627,2.221,87.867,135.067,1.91,0.359,655.531,-1004.831,60.0,14.007,2.965,living_room
193.0,194.0,164.628,91.05,0.394,0.566,34.479,215.65,2124.194,3.007,4.675,5.23,88.714,133.952,1.419,1.463,659.887,-994.029,60.0,10.333,12.774,living_room
194.0,195.0,161.125,84.682,1.774,4.863,8.306,258.045,2085.744,13.0,33.76,17.511,84.429,149.929,9.5,12.404,616.996,-1090.432,60.0,70.607,81.594,living_room
195.0,196.0,166.489,78.18,2.409,0.782,47.497,306.083,2087.134,17.636,6.166,6.751,80.214,161.0,4.515,0.0,589.066,-1171.713,60.0,33.856,3.812,living_room
196.0,197.0,164.513,76.405,0.577,0.676,32.253,311.359,2036.852,4.309,3.588,9.704,85.48,162.84,1.526,0.543,611.908,-1156.645,60.0,8.86,3.011,living_room
197.0,198.0,162.501,77.104,1.629,1.175,17.903,308.559,2051.689,11.562,6.23,16.352,80.31,163.0,7.47,0.0,578.206,-1166.301,60.0,50.418,9.347,living_room
198.0,199.0,157.783,79.101,3.698,3.209,-16.821,304.871,2124.47,27.291,25.889,27.258,76.182,159.909,2.605,8.107,566.458,-1185.186,60.0,19.217,65.399,living_room
199.0,200.0,173.059,101.487,0.402,3.823,95.884,135.726,2093.495,3.576,27.205,13.715,83.667,112.667,2.211,4.23,616.05,-825.157,60.0,12.698,25.192,living_room
200.0,201.0,170.016,116.909,3.349,2.313,77.66,24.223,2228.071,24.408,17.885,55.437,73.828,100.379,4.857,7.757,579.241,-785.506,60.0,46.068,78.779,living_room
201.0,202.0,170.65,118.11,3.199,1.664,86.382,15.544,2321.659,24.904,13.697,29.452,75.3,111.5,6.333,5.055,616.332,-907.733,60.0,58.041,51.648,living_room
202.0,203.0,174.083,119.563,0.395,0.454,112.701,3.498,2282.184,3.141,3.628,3.679,72.143,106.286,2.416,1.097,580.495,-850.561,60.0,19.229,8.9,living_room
203.0,204.0,172.135,119.75,0.471,0.261,97.555,2.004,2292.725,3.656,2.093,4.704,77.897,108.517,1.936,1.249,628.859,-872.204,60.0,16.211,10.831,living_room
204.0,205.0,169.003,118.395,2.264,1.375,72.878,13.071,2312.314,17.893,11.242,15.744,84.111,113.37,4.999,5.078,684.037,-918.864,60.0,44.172,46.641,living_room
205.0,206.0,177.287,100.658,5.074,11.47,137.131,152.193,2271.97,38.751,86.57,47.446,81.074,121.222,3.548,13.924,651.051,-959.887,60.0,39.437,87.585,living_room
206.0,207.0,176.573,70.502,5.22,1.171,124.956,374.029,2154.942,38.66,8.791,16.573,87.615,153.0,3.952,0.0,664.877,-1148.7,60.0,32.194,8.891,living_room
207.0,208.0,169.645,72.496,3.659,2.449,74.323,367.059,2202.964,27.589,20.659,16.997,83.933,155.933,10.792,1.982,649.486,-1197.428,60.0,85.314,17.745,living_room
208.0,209.0,178.313,76.497,1.245,0.536,138.264,328.561,2153.752,8.828,4.628,11.169,68.655,156.931,1.492,0.365,522.628,-1178.166,60.0,11.765,6.953,living_room
209.0,210.0,170.331,75.708,1.378,0.517,80.85,347.014,2234.008,10.108,6.791,18.373,68.8,157.0,1.077,0.0,540.855,-1222.877,60.0,10.755,10.115,living_room
210.0,211.0,182.092,70.303,10.187,1.792,185.652,412.508,2366.395,89.981,20.869,65.788,71.621,141.966,2.296,10.81,599.008,-1167.616,60.0,24.028,66.661,living_room
211.0,212.0,191.07,78.553,4.301,3.703,287.603,384.215,2650.721,31.085,22.963,83.876,66.667,100.267,4.874,10.399,625.219,-921.512,60.0,31.229,69.025,living_room
212.0,213.0,191.558,84.921,1.836,0.712,315.105,350.092,2845.671,21.529,9.695,30.797,55.917,88.75,2.827,3.382,564.722,-878.951,60.0,25.172,42.443,living_room
213.0,214.0,191.454,85.72,0.166,0.502,313.542,341.701,2842.63,1.848,4.846,3.399,55.0,87.095,0.0,1.151,555.297,-861.33,60.0,0.656,11.31,living_room
214.0,215.0,191.422,85.65,0.126,0.282,313.062,342.233,2841.241,1.377,2.71,1.595,55.0,86.724,0.0,0.69,555.029,-857.249,60.0,0.308,6.846,living_room
215.0,216.0,191.629,84.681,0.32,1.175,316.634,353.628,2854.667,5.197,14.085,20.858,56.333,89.0,2.749,3.347,570.963,-884.087,60.0,30.471,39.123,living_room
216.0,217.0,192.804,81.464,1.429,1.335,334.756,393.262,2910.16,14.478,13.64,6.504,65.741,92.481,3.134,3.716,678.48,-935.918,60.0,31.353,37.912,living_room
217.0,218.0,186.01,80.471,4.249,2.338,272.726,415.355,2996.996,41.198,24.324,53.44,86.92,96.6,9.641,9.716,920.101,-1006.24,60.0,114.627,102.782,living_room
218.0,219.0,183.967,84.001,1.44,0.365,259.151,389.444,3085.012,13.224,5.149,27.146,109.077,76.692,2.8,1.066,1185.048,-821.767,60.0,35.875,10.752,living_room
219.0,220.0,183.127,84.174,0.407,0.34,252.06,390.476,3108.165,4.143,3.597,4.09,109.16,76.68,0.784,1.348,1194.512,-827.902,60.0,7.897,14.62,living_room
220.0,221.0,183.292,84.612,0.265,0.2,253.403,384.996,3102.506,2.693,1.932,2.677,109.231,76.692,0.639,1.323,1193.131,-826.511,60.0,7.261,14.138,living_room
221.0,222.0,183.795,83.991,1.106,0.742,256.901,388.84,3079.901,9.884,4.946,27.083,107.267,78.733,2.351,2.407,1163.279,-842.046,60.0,34.933,18.711,living_room
222.0,223.0,190.332,81.967,1.055,1.222,320.388,401.747,3012.372,10.517,12.491,8.231,103.815,75.37,1.467,0.949,1102.707,-788.459,60.0,16.503,10.998,living_room
223.0,224.0,191.978,81.823,0.826,1.136,339.184,404.923,3024.896,8.016,11.132,7.865,101.9,75.3,3.254,1.145,1086.907,-791.006,60.0,32.727,11.331,living_room
224.0,225.0,190.884,83.908,0.335,0.276,328.714,384.15,3035.239,3.263,2.73,3.722,98.385,75.154,0.923,1.747,1053.008,-792.205,60.0,9.102,18.273,living_room
225.0,226.0,190.692,83.911,0.23,0.216,326.823,384.296,3036.64,2.167,2.01,2.763,97.0,74.407,0.0,1.194,1038.9,-784.704,60.0,0.94,12.284,living_room
226.0,227.0,190.964,83.77,0.092,0.11,329.473,385.496,3034.326,0.875,1.06,1.452,96.0,73.467,1.0,0.991,1027.576,-773.913,60.0,10.407,10.561,living_room
227.0,228.0,191.71,82.472,0.695,1.442,338.312,400.403,3042.21,8.636,16.906,11.771,97.643,72.857,3.425,0.915,1048.255,-769.366,60.0,40.724,10.083,living_room
228.0,229.0,191.79,82.266,1.757,1.07,338.009,401.241,3032.369,18.099,11.273,9.073,109.846,76.538,3.602,3.433,1174.858,-805.621,60.0,37.63,36.529,living_room
229.0,230.0,190.014,82.169,1.127,1.35,321.488,405.222,3054.006,13.567,16.513,16.435,108.84,75.4,3.997,2.466,1171.432,-799.229,60.0,37.341,22.675,living_room
230.0,231.0,191.925,80.354,0.377,0.302,344.129,427.361,3073.969,3.856,2.977,4.079,105.0,73.417,0.0,2.159,1138.253,-783.45,60.0,1.502,22.986,living_room
231.0,232.0,192.979,78.721,0.234,0.348,358.434,448.662,3099.448,2.509,4.678,7.73,105.0,83.118,0.0,1.078,1147.634,-894.423,60.0,2.846,11.286,living_room
232.0,233.0,192.271,79.947,0.538,1.049,349.366,433.636,3087.142,6.782,12.698,9.993,105.0,76.704,0.0,4.86,1143.103,-822.246,60.0,3.68,54.779,living_room
233.0,234.0,191.082,80.792,1.144,0.72,333.113,420.188,3056.002,13.178,9.085,20.634,108.917,74.417,5.275,1.778,1172.965,-789.406,60.0,51.416,18.248,living_room
234.0,235.0,186.274,79.156,6.834,1.632,277.704,430.68,3005.797,74.624,21.55,33.805,82.826,80.304,16.68,1.516,880.912,-837.651,60.0,186.362,11.565,living_room
235.0,236.0,184.625,79.899,4.048,0.609,254.596,414.519,2947.781,42.173,6.488,8.118,64.111,85.444,2.424,3.095,667.879,-874.682,60.0,25.23,33.264,living_room
236.0,237.0,187.964,82.032,0.47,1.087,290.789,394.812,2965.452,4.947,10.891,4.929,59.37,86.63,1.094,3.222,623.123,-892.42,60.0,10.884,32.496,living_room
237.0,238.0,187.633,83.13,0.184,0.484,286.831,382.712,2960.13,2.029,4.916,2.279,59.0,85.645,0.0,2.935,618.217,-880.989,60.0,0.472,29.887,living_room
238.0,239.0,189.914,81.338,2.379,1.739,309.534,400.085,2951.247,24.004,17.301,7.239,65.345,85.759,8.018,4.014,682.549,-879.728,60.0,82.431,40.245,living_room
239.0,240.0,191.246,72.898,1.827,9.167,303.076,454.325,2769.192,14.668,72.502,97.312,75.2,101.067,3.807,18.392,738.727,-966.721,60.0,59.151,142.999,living_room
240.0,241.0,192.966,59.925,5.449,2.002,292.847,531.46,2520.571,54.2,32.294,78.897,76.867,132.2,8.898,9.375,683.422,-1156.878,60.0,52.819,61.421,living_room
241.0,242.0,182.372,72.96,2.488,2.828,169.592,358.194,2167.442,15.529,33.561,70.926,87.4,157.8,8.447,3.795,671.21,-1191.821,60.0,84.775,32.219,living_room
242.0,243.0,176.135,75.172,1.099,0.443,119.506,332.042,2112.278,8.031,3.206,2.571,83.552,159.138,2.222,0.507,622.8,-1171.92,60.0,16.296,4.204,living_room
243.0,244.0,176.309,76.35,1.892,1.217,121.127,324.36,2119.413,13.441,7.36,13.217,78.172,159.069,7.657,0.365,584.571,-1175.383,60.0,54.211,8.024,living_room
244.0,245.0,169.037,77.786,1.77,0.285,68.225,318.88,2154.184,13.196,1.874,7.288,66.0,159.143,2.42,0.515,500.365,-1195.35,60.0,18.879,7.051,living_room
245.0,246.0,159.903,74.715,1.608,1.93,-0.77,354.212,2230.446,12.569,15.552,7.82,79.333,152.333,2.625,6.316,620.842,-1183.833,60.0,22.526,47.908,living_room
246.0,247.0,175.136,79.519,8.325,1.398,110.395,300.93,2117.663,58.492,20.013,69.267,66.636,163.545,3.844,1.076,498.816,-1208.298,60.0,40.514,45.831,living_room
247.0,248.0,174.267,79.817,6.911,1.025,104.172,296.448,2102.796,49.086,13.484,43.101,69.138,163.0,4.637,0.0,512.329,-1195.513,60.0,29.024,24.636,living_room
248.0,249.0,167.542,80.943,4.346,4.045,56.849,296.274,2161.695,32.37,32.683,25.869,79.2,153.533,8.3,11.843,599.962,-1158.574,60.0,56.172,98.015,living_room
249.0,250.0,174.878,91.601,0.82,0.369,112.374,214.493,2153.822,6.337,2.708,3.168,83.467,128.667,1.522,0.745,631.469,-968.133,60.0,11.668,4.724,living_room
250.0,251.0,173.744,91.854,0.203,0.205,103.648,212.253,2150.499,1.636,1.409,2.282,83.538,129.0,1.525,0.0,630.677,-969.118,60.0,11.108,1.032,living_room
251.0,252.0,174.402,91.675,0.269,0.163,108.867,214.106,2155.558,2.171,1.188,2.851,83.571,129.0,1.866,0.0,632.651,-971.406,60.0,14.637,1.29,living_room
252.0,253.0,175.001,91.669,0.168,0.143,113.682,214.696,2161.066,1.325,1.012,1.347,82.704,129.074,1.048,0.378,627.926,-974.467,60.0,7.658,3.078,living_room
253.0,254.0,172.266,82.41,1.342,5.336,91.707,280.679,2130.632,10.607,38.918,14.42,79.786,149.143,8.235,12.705,597.463,-1108.103,60.0,60.047,89.437,living_room
254.0,255.0,176.904,78.349,1.37,0.358,126.02,310.588,2126.426,9.97,3.951,10.795,70.926,159.074,1.152,0.378,532.728,-1179.325,60.0,7.705,5.276,living_room
255.0,256.0,172.67,76.895,1.649,0.494,92.609,314.995,2083.959,12.23,3.115,3.934,74.5,164.571,1.658,0.979,547.304,-1196.384,60.0,11.156,5.637,living_room
256.0,257.0,171.484,77.271,0.765,0.741,84.679,314.969,2102.236,6.004,4.235,9.617,73.414,161.828,1.692,2.653,543.659,-1186.343,60.0,11.069,14.817,living_room
257.0,258.0,174.563,77.663,1.179,0.256,109.174,317.223,2136.664,9.535,3.702,14.031,66.474,159.0,1.93,0.0,501.286,-1184.481,60.0,11.21,7.823,living_room
258.0,259.0,176.316,77.899,0.94,0.476,122.644,316.724,2145.084,5.426,7.483,29.694,67.148,159.593,4.552,1.063,507.925,-1193.667,60.0,26.383,16.611,living_room
259.0,260.0,181.636,95.477,0.994,14.27,155.546,173.554,2051.069,7.16,98.922,62.134,76.8,125.933,5.4,21.321,555.036,-898.82,60.0,23.714,130.076,living_room
260.0,261.0,171.548,115.18,4.066,1.405,91.378,38.566,2277.033,29.456,11.304,66.195,76.0,104.733,11.012,6.319,611.45,-837.148,60.0,104.433,74.014,living_room
261.0,262.0,174.88,118.276,3.83,1.755,120.782,14.185,2321.133,30.035,14.517,24.788,74.12,104.92,7.135,3.071,607.022,-854.052,60.0,63.585,33.505,living_room
262.0,263.0,178.42,120.044,0.42,0.212,148.119,-0.358,2293.098,3.414,1.706,1.692,67.0,101.828,1.39,1.116,542.854,-818.958,60.0,10.825,9.076,living_room
263.0,264.0,177.435,119.942,0.11,0.178,140.2,0.469,2293.168,0.924,1.434,1.425,69.609,101.87,1.093,0.991,563.558,-819.259,60.0,8.619,8.03,living_room
264.0,265.0,176.552,112.98,5.784,10.101,131.68,54.615,2286.133,42.507,77.221,50.887,75.4,112.6,5.571,11.758,608.151,-899.571,60.0,48.29,74.058,living_room
265.0,266.0,188.791,74.111,1.038,6.25,213.073,339.211,2111.117,5.978,43.268,23.584,87.0,155.267,4.844,4.123,649.448,-1142.245,60.0,30.718,20.684,living_room
266.0,267.0,181.89,71.894,5.32,1.131,164.715,363.328,2153.494,37.788,11.945,32.022,93.296,157.148,5.675,0.524,707.557,-1179.714,60.0,43.128,19.993,living_room
268.0,269.0,182.644,75.942,0.279,0.142,171.745,334.155,2162.87,2.089,1.267,2.859,65.643,156.786,1.076,0.619,502.94,-1182.064,60.0,8.202,4.701,living_room
269.0,270.0,180.976,75.796,0.909,0.26,159.864,336.958,2173.791,6.364,3.051,9.763,65.4,156.7,0.8,0.714,503.177,-1187.412,60.0,7.727,8.437,living_room
270.0,271.0,185.252,75.336,7.601,5.129,209.419,365.667,2342.03,70.459,34.178,77.401,78.478,139.87,4.302,17.101,649.747,-1137.077,60.0,40.756,107.271,living_room
271.0,272.0,201.533,86.62,0.697,1.608,390.563,314.269,2680.941,17.767,25.408,94.63,78.429,102.571,1.761,6.873,748.031,-961.213,60.0,29.468,96.652,living_room
272.0,273.0,202.456,84.424,2.475,0.833,420.062,351.903,2820.466,27.011,10.05,17.98,69.2,107.2,9.68,4.453,695.246,-1054.102,60.0,100.473,48.028,living_room
273.0,274.0,197.751,88.242,0.304,0.701,365.796,307.737,2763.191,3.766,7.475,7.238,50.241,100.517,3.421,1.355,495.292,-967.985,60.0,34.429,14.977,living_room
274.0,275.0,197.675,89.25,0.159,0.421,364.691,297.655,2760.468,1.589,3.98,1.342,48.2,99.2,0.98,1.4,474.762,-954.37,60.0,9.347,13.688,living_room
275.0,276.0,198.507,86.487,1.201,2.13,375.981,327.319,2783.657,15.173,23.79,26.151,53.8,103.7,7.414,3.648,534.25,-1006.276,60.0,77.866,43.605,living_room
276.0,277.0,199.583,78.568,3.601,2.766,394.714,413.433,2844.778,34.405,29.507,16.511,68.655,102.034,4.138,5.0,694.436,-1010.16,60.0,42.008,52.271,living_room
277.0,278.0,185.919,77.099,4.076,2.862,268.825,445.622,2963.506,39.113,26.882,37.725,73.429,99.143,5.59,7.13,768.843,-1020.285,60.0,63.24,67.045,living_room
278.0,279.0,187.011,81.818,3.611,1.001,285.228,404.18,3019.257,32.573,11.111,62.134,94.613,79.645,16.14,3.815,1010.848,-833.962,60.0,189.339,25.575,living_room
279.0,280.0,185.006,83.153,0.582,0.601,268.939,396.292,3067.087,6.02,6.245,3.923,101.296,74.185,1.048,2.736,1095.049,-789.857,60.0,11.961,28.946,living_room
280.0,281.0,184.64,83.51,0.448,0.451,264.577,391.819,3062.178,4.381,4.277,7.745,101.0,76.571,0.0,3.755,1090.118,-813.883,60.0,2.743,38.232,living_room
281.0,282.0,186.618,81.847,1.96,0.439,282.517,405.034,3027.492,19.849,3.733,11.016,101.966,79.138,1.938,5.728,1087.94,-831.7,60.0,19.487,61.468,living_room
282.0,283.0,188.972,81.44,0.666,1.429,306.709,408.224,3019.081,6.254,15.004,11.851,105.065,74.935,2.983,1.933,1118.09,-785.224,60.0,32.688,19.79,living_room
283.0,284.0,187.627,83.622,1.211,0.84,293.168,386.089,3026.751,11.449,8.126,15.311,99.6,70.2,0.917,3.885,1062.542,-737.341,60.0,8.911,38.264,living_room
284.0,285.0,186.575,85.301,0.318,0.227,283.494,370.166,3042.188,3.002,2.233,4.532,99.222,66.556,0.629,2.166,1063.89,-702.769,60.0,7.583,21.953,living_room
285.0,286.0,190.447,86.633,0.517,0.395,322.203,353.108,3017.896,5.026,3.794,4.667,99.0,68.84,0.0,2.989,1053.058,-721.023,60.0,1.62,30.401,living_room
286.0,287.0,190.536,86.462,0.434,0.352,323.149,354.926,3017.923,4.208,3.384,4.075,99.0,70.0,0.0,2.617,1053.067,-733.195,60.0,1.415,26.673,living_room
287.0,288.0,189.521,83.743,0.603,1.686,314.176,385.935,3035.043,5.821,19.249,11.63,104.188,71.312,4.946,2.128,1114.927,-751.286,60.0,56.68,23.513,living_room
288.0,289.0,189.947,83.042,1.236,0.82,318.323,392.826,3030.932,14.002,9.593,10.82,108.071,74.5,6.082,2.179,1155.168,-783.717,60.0,69.112,21.094,living_room
289.0,290.0,187.944,85.077,0.457,0.536,297.326,371.581,3034.286,4.451,5.156,5.939,101.065,72.677,0.353,2.787,1080.932,-765.396,60.0,4.341,27.992,living_room
290.0,291.0,187.831,85.395,0.139,0.044,297.09,369.403,3044.185,1.393,0.326,1.226,101.667,71.667,0.943,2.494,1090.931,-757.283,60.0,10.106,26.227,living_room
291.0,292.0,187.669,85.172,1.031,1.233,295.952,372.521,3050.272,10.864,13.019,2.715,102.176,77.824,0.984,10.495,1098.605,-823.965,60.0,10.391,110.722,living_room
292.0,293.0,187.067,86.061,0.461,0.365,289.309,362.764,3048.111,4.606,3.515,3.523,101.296,69.0,0.71,2.494,1088.33,-730.023,60.0,7.244,25.621,living_room
293.0,294.0,186.247,86.548,0.562,0.348,281.15,358.326,3054.727,5.643,3.265,4.158,101.138,66.103,0.507,2.074,1088.969,-700.906,60.0,5.291,21.207,living_room
294.0,295.0,185.068,85.012,2.588,0.995,266.703,372.359,3034.94,26.876,10.88,13.86,103.593,73.815,6.596,4.497,1106.931,-777.617,60.0,68.02,48.026,living_room
295.0,296.0,176.035,82.634,2.142,1.447,170.564,397.668,3035.801,21.372,12.399,25.064,86.154,81.308,6.683,1.635,919.955,-856.799,60.0,75.732,18.558,living_room
296.0,297.0,189.076,81.096,3.374,1.266,300.105,401.476,2942.953,35.15,12.814,10.58,63.643,87.214,3.073,2.469,663.032,-891.759,60.0,31.831,26.926,living_room
297.0,298.0,190.898,82.158,0.492,0.796,317.916,389.381,2934.314,4.517,8.527,12.096,57.077,86.154,0.385,3.687,593.718,-878.913,60.0,5.463,39.101,living_room
298.0,299.0,191.574,82.65,0.162,0.589,324.403,383.748,2929.985,1.72,5.855,2.808,57.0,85.074,0.0,2.523,592.063,-866.578,60.0,0.561,25.508,living_room
299.0,300.0,191.912,82.739,0.288,0.44,328.176,383.182,2932.65,2.901,4.352,2.517,57.167,84.25,0.553,1.127,594.325,-859.008,60.0,5.605,11.797,living_room
300.0,301.0,187.897,81.097,2.304,6.06,276.597,384.076,2825.738,26.048,49.873,79.133,63.5,89.643,5.415,11.539,633.954,-878.249,60.0,37.1,88.875,living_room
301.0,302.0,192.43,63.099,0.758,0.992,296.747,520.531,2609.022,9.071,7.658,26.569,69.0,121.5,9.592,0.866,639.528,-1100.739,60.0,92.196,4.305,living_room
302.0,303.0,188.845,63.042,1.041,1.332,255.634,504.88,2527.097,10.405,17.866,32.437,55.7,129.8,2.551,7.054,499.148,-1139.6,60.0,19.588,49.884,living_room
303.0,304.0,187.654,66.757,2.616,0.482,222.439,428.267,2293.832,21.0,3.689,1.862,83.8,139.6,1.327,0.917,679.094,-1114.024,60.0,10.34,7.804,living_room
304.0,305.0,176.863,66.74,2.449,0.408,137.143,433.414,2320.583,19.325,4.755,9.352,84.071,141.786,0.997,0.977,685.816,-1145.151,60.0,7.992,11.29,living_room
305.0,306.0,179.692,66.714,1.854,0.247,158.974,430.416,2303.498,14.129,2.634,13.471,85.909,141.727,2.391,0.962,696.454,-1136.175,60.0,17.835,11.832,living_room
306.0,307.0,181.375,67.593,0.617,1.07,172.863,423.837,2306.705,3.723,5.316,21.399,81.714,141.071,4.382,0.371,663.641,-1132.389,60.0,30.336,11.903,living_room
307.0,308.0,179.135,69.404,0.848,0.541,157.599,416.7,2348.659,6.998,4.132,3.763,77.207,141.966,1.423,0.999,637.696,-1160.593,60.0,11.558,8.612,living_room
308.0,309.0,177.215,69.844,0.4,0.427,140.925,410.561,2334.329,3.675,2.958,7.125,79.0,142.889,0.0,0.458,648.249,-1161.117,60.0,1.974,5.641,living_room
309.0,310.0,177.729,69.69,0.497,0.432,144.157,409.057,2318.692,4.33,2.958,5.124,79.08,142.6,0.392,0.8,644.562,-1150.9,60.0,3.832,7.116,living_room
310.0,311.0,184.363,77.181,3.717,4.331,197.483,347.129,2311.769,30.073,35.302,7.032,78.111,135.444,2.131,8.612,637.221,-1091.246,60.0,18.731,68.217,living_room
311.0,312.0,188.192,80.305,0.389,0.35,227.706,320.606,2303.247,3.435,2.577,3.376,80.214,130.5,1.235,1.268,653.278,-1048.03,60.0,10.492,9.486,living_room
312.0,313.0,188.321,78.224,0.517,0.809,227.755,335.911,2293.141,5.238,5.747,15.383,80.31,135.483,3.415,2.078,650.981,-1082.957,60.0,23.771,17.131,living_room
313.0,314.0,187.298,70.304,0.388,4.037,218.61,398.149,2283.663,3.66,34.301,13.595,87.0,145.947,3.728,5.925,701.573,-1161.425,60.0,32.884,53.036,living_room
314.0,315.0,187.876,67.921,0.892,0.258,222.35,415.418,2274.715,6.82,2.13,3.375,90.259,148.926,0.966,0.378,724.383,-1180.034,60.0,7.765,3.436,living_room
315.0,316.0,190.951,68.815,0.918,1.257,245.929,406.693,2265.91,7.331,9.62,3.877,81.385,148.923,8.0,0.385,652.509,-1175.413,60.0,62.11,3.442,living_room
316.0,317.0,191.455,71.214,0.478,0.317,250.867,389.109,2274.469,3.28,3.145,5.104,69.941,148.412,3.077,0.911,564.639,-1175.751,60.0,25.072,7.863,living_room
317.0,318.0,186.517,71.33,1.681,1.028,213.762,392.341,2298.522,14.065,10.886,17.196,71.476,149.571,3.594,1.4,581.711,-1197.698,60.0,32.067,10.664,living_room
318.0,319.0,183.936,88.487,1.572,13.073,184.821,242.022,2204.255,9.75,98.4,46.43,63.966,132.448,2.141,18.194,499.398,-1015.757,60.0,15.836,123.991,living_room
319.0,320.0,173.688,111.163,3.02,1.784,112.041,72.324,2339.752,23.386,13.858,31.006,67.783,109.348,6.718,5.197,559.676,-895.81,60.0,61.979,53.955,living_room
320.0,321.0,179.936,118.1,1.817,1.186,163.063,15.596,2333.573,14.159,9.848,12.85,63.72,104.28,3.617,1.95,525.816,-853.085,60.0,31.956,20.153,living_room
321.0,322.0,180.033,119.613,0.406,0.275,162.64,3.138,2315.102,3.511,2.236,3.627,63.786,103.0,1.544,0.0,522.213,-836.079,60.0,11.83,1.31,living_room
322.0,323.0,173.1,117.082,2.906,2.404,107.94,24.128,2354.567,22.825,19.814,23.308,77.0,105.417,6.683,3.108,638.991,-869.895,60.0,60.474,31.031,living_room
323.0,324.0,182.82,93.136,2.842,13.446,180.629,209.773,2262.151,20.575,98.6,70.744,66.462,124.692,10.906,14.29,529.564,-980.377,60.0,68.977,79.126,living_room
324.0,325.0,175.165,69.517,5.556,1.254,116.713,390.595,2205.703,41.189,14.854,31.796,92.852,145.0,2.103,0.0,719.547,-1113.216,60.0,21.972,16.167,living_room
325.0,326.0,177.902,70.203,6.821,2.096,140.177,391.5,2241.14,52.039,19.953,21.512,84.462,145.231,11.308,1.154,666.937,-1133.091,60.0,91.961,15.848,living_room
326.0,327.0,192.957,71.065,3.403,1.018,252.688,375.461,2188.137,24.445,7.165,16.424,85.071,145.0,11.52,0.0,660.252,-1104.284,60.0,85.501,8.351,living_room
327.0,328.0,178.613,72.044,2.777,0.168,148.505,383.127,2278.315,20.725,3.318,20.984,63.783,145.0,1.413,0.0,513.517,-1150.136,60.0,13.608,10.67,living_room
328.0,329.0,186.973,72.564,8.008,2.421,219.709,386.215,2322.251,65.228,18.245,10.417,58.12,142.2,4.633,2.04,478.551,-1149.357,60.0,36.318,15.943,living_room
