start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
191.0,192.0,184.679,86.397,0.151,0.352,231.496,315.194,2674.93,1.569,3.14,2.593,46.586,132.655,0.966,0.755,442.404,-1237.725,60.0,8.934,6.992,living_room
192.0,193.0,185.411,86.548,0.244,0.199,239.578,315.382,2688.577,2.585,2.027,4.94,44.833,132.167,0.986,0.986,428.281,-1239.509,60.0,9.306,7.86,living_room
193.0,194.0,184.714,85.726,0.623,0.896,233.396,323.679,2693.154,5.942,8.252,2.787,48.273,132.091,3.278,0.996,461.111,-1240.931,60.0,30.526,9.031,living_room
194.0,195.0,183.9,84.824,0.074,0.257,224.852,330.942,2682.911,0.598,2.647,3.497,51.87,133.0,0.991,0.0,492.845,-1244.646,60.0,9.205,1.631,living_room
195.0,196.0,183.7,84.804,0.167,0.227,223.505,331.923,2689.347,1.345,2.417,3.711,52.103,133.0,1.348,0.0,496.093,-1247.648,60.0,12.604,1.731,living_room
196.0,197.0,183.535,85.384,0.183,0.225,222.665,327.501,2698.021,1.678,2.019,1.689,48.0,133.3,1.732,0.714,458.943,-1254.499,60.0,16.056,6.617,living_room
197.0,198.0,179.372,90.849,2.412,4.401,174.331,262.569,2553.039,28.552,49.845,108.161,50.333,151.583,4.11,10.962,453.318,-1350.279,60.0,20.857,76.515,living_room
198.0,199.0,168.381,115.851,1.905,9.635,66.632,33.805,2260.647,16.22,77.211,30.874,62.793,128.172,2.796,20.668,498.954,-1018.115,60.0,23.735,174.003,living_room
199.0,200.0,168.19,128.797,0.241,0.575,63.558,-68.28,2213.191,1.819,4.592,6.91,63.889,98.037,0.994,0.999,496.467,-764.236,60.0,6.947,9.395,living_room
200.0,201.0,168.51,127.477,0.333,0.43,66.114,-58.09,2215.336,2.76,3.38,8.09,67.3,97.0,1.819,0.0,523.376,-757.011,60.0,15.059,2.752,living_room
201.0,202.0,170.181,125.425,0.647,1.562,80.539,-42.804,2254.727,5.788,12.096,19.458,68.368,100.895,0.93,3.582,541.71,-800.99,60.0,10.341,33.793,living_room
202.0,203.0,169.817,107.553,0.526,5.815,77.841,98.651,2261.115,4.28,46.129,5.411,61.357,147.571,3.507,14.773,488.312,-1168.119,60.0,28.52,114.685,living_room
203.0,204.0,169.975,103.102,0.148,0.259,79.261,134.264,2265.828,1.271,2.018,3.532,57.435,157.609,0.825,0.92,458.516,-1249.369,60.0,6.792,6.212,living_room
204.0,205.0,172.2,103.081,0.241,0.163,97.535,135.26,2279.877,1.987,1.253,1.498,56.556,158.556,0.831,0.831,454.869,-1264.608,60.0,6.4,6.044,living_room
205.0,206.0,172.83,103.147,0.615,0.2,102.278,134.332,2273.043,5.234,1.666,7.801,56.765,158.765,0.941,0.644,455.396,-1262.468,60.0,8.207,8.596,living_room
206.0,207.0,150.704,134.692,12.525,20.585,-67.743,-106.946,2147.49,92.885,152.553,51.609,69.963,157.519,8.596,16.765,523.906,-1191.483,60.0,51.026,142.494,living_room
207.0,208.0,132.708,170.686,1.131,0.957,-195.794,-363.487,2045.317,9.399,4.629,16.175,85.071,123.571,1.132,2.259,605.278,-895.291,60.0,5.935,16.108,living_room
208.0,209.0,135.337,171.668,0.196,0.193,-175.225,-367.091,2026.096,1.433,1.566,2.149,84.929,124.357,0.371,1.931,598.889,-892.545,60.0,2.834,13.372,living_room
209.0,210.0,135.648,171.569,0.203,0.14,-172.766,-365.857,2023.163,1.492,1.145,1.364,84.375,123.375,0.927,2.368,594.093,-884.427,60.0,6.558,16.445,living_room
210.0,211.0,134.657,164.425,1.009,6.141,-183.803,-321.982,2068.559,6.655,42.854,14.433,78.579,130.895,1.901,6.789,565.794,-957.825,60.0,10.276,54.055,living_room
211.0,212.0,156.496,114.36,6.743,10.567,-25.925,45.527,2203.006,50.441,81.591,54.036,57.759,165.552,6.044,9.171,444.658,-1277.396,60.0,35.491,54.333,living_room
212.0,213.0,163.793,102.233,1.796,0.326,30.677,143.572,2304.316,14.547,2.916,6.029,55.4,158.92,1.265,0.392,448.436,-1281.11,60.0,11.194,5.698,living_room
213.0,214.0,167.13,102.033,0.196,0.213,57.42,144.702,2296.642,1.524,1.777,3.199,56.556,159.0,0.994,0.0,457.189,-1277.465,60.0,8.349,1.784,living_room
214.0,215.0,168.253,102.05,0.922,0.169,66.462,144.547,2296.433,7.423,1.332,0.705,56.724,159.0,1.142,0.0,458.651,-1277.348,60.0,9.252,0.393,living_room
215.0,216.0,175.113,99.669,3.278,2.059,125.18,167.973,2350.565,29.986,21.126,59.77,53.952,155.19,2.193,2.684,447.417,-1276.123,60.0,10.113,22.189,living_room
216.0,217.0,185.676,96.497,3.664,6.607,245.024,221.73,2707.587,43.546,59.304,97.416,51.286,120.643,2.962,22.546,491.777,-1134.04,60.0,29.009,173.016,living_room
217.0,218.0,195.613,105.282,0.873,0.911,366.119,151.337,2931.209,11.24,10.183,19.044,46.538,95.462,1.009,2.561,486.227,-978.328,60.0,12.046,31.623,living_room
218.0,219.0,195.226,105.1,0.118,0.169,360.918,152.667,2921.811,1.39,1.765,1.728,45.074,97.222,0.378,0.629,469.493,-992.883,60.0,3.854,6.509,living_room
219.0,220.0,194.648,105.781,0.646,0.548,354.36,145.434,2916.405,7.478,5.95,7.365,44.615,95.077,0.788,1.96,463.931,-969.356,60.0,9.088,22.027,living_room
220.0,221.0,190.859,108.473,1.245,0.933,310.916,116.119,2872.639,14.072,9.486,14.402,44.667,88.556,1.374,2.266,456.779,-889.77,60.0,13.326,24.573,living_room
222.0,223.0,183.435,109.246,1.221,1.129,261.975,120.25,3187.217,14.845,13.356,16.045,77.7,59.7,5.667,3.051,871.976,-666.356,60.0,60.329,37.114,living_room
223.0,224.0,184.773,110.883,0.278,0.184,275.392,101.355,3170.216,2.813,2.152,3.55,77.963,59.0,0.999,0.0,870.502,-654.95,60.0,11.42,0.734,living_room
224.0,225.0,184.945,111.06,0.089,0.066,276.957,99.253,3166.124,0.967,0.751,1.713,78.111,59.0,0.994,0.0,871.009,-654.103,60.0,11.074,0.354,living_room
225.0,226.0,184.912,112.24,2.873,2.33,275.25,86.084,3154.209,28.606,26.027,31.557,76.333,55.889,10.456,2.514,849.339,-617.753,60.0,119.599,31.903,living_room
226.0,227.0,187.2,116.657,4.227,3.315,296.062,37.065,3111.731,41.243,36.628,51.26,64.524,51.381,17.781,4.52,712.451,-561.284,60.0,202.825,57.272,living_room
227.0,228.0,186.379,117.558,1.542,1.212,286.706,26.63,3100.52,15.103,13.334,17.853,74.778,51.148,7.041,1.799,817.504,-556.077,60.0,78.64,21.771,living_room
228.0,229.0,186.061,117.257,0.34,0.161,283.813,29.87,3105.695,3.47,1.781,3.017,74.379,51.0,1.827,0.0,814.223,-555.317,60.0,20.344,0.54,living_room
229.0,230.0,187.105,117.784,0.256,0.129,294.339,24.065,3096.738,2.668,1.416,2.028,68.586,49.483,0.81,0.856,749.487,-537.401,60.0,9.149,9.333,living_room
230.0,231.0,191.862,114.842,1.926,1.913,347.458,56.378,3108.894,22.853,21.227,26.719,48.615,57.308,9.299,4.102,536.39,-624.299,60.0,99.527,48.66,living_room
231.0,232.0,193.528,113.487,0.026,0.033,370.151,71.909,3148.332,0.288,0.34,2.678,47.0,61.0,0.0,0.0,525.515,-672.292,60.0,0.441,0.573,living_room
232.0,233.0,193.506,113.706,0.025,0.062,368.756,69.266,3138.527,0.272,0.677,1.175,47.0,59.0,0.0,0.0,523.899,-648.394,60.0,0.194,0.243,living_room
233.0,234.0,193.543,113.755,0.031,0.042,369.177,68.732,3138.622,0.295,0.46,1.149,47.0,59.0,0.0,0.0,523.914,-648.413,60.0,0.189,0.238,living_room
234.0,235.0,193.619,113.933,0.388,0.75,366.93,66.279,3112.698,3.757,8.505,30.973,44.36,59.56,2.813,0.898,491.388,-649.013,60.0,34.176,4.42,living_room
235.0,236.0,195.369,122.246,3.589,6.016,371.728,-22.967,3000.303,34.81,63.627,36.707,57.75,59.333,9.709,8.576,616.809,-625.362,60.0,109.099,97.316,living_room
236.0,237.0,198.94,128.307,1.336,2.727,406.036,-86.693,2973.76,13.094,28.649,8.935,53.5,71.214,1.376,10.748,566.818,-742.411,60.0,15.475,109.538,living_room
237.0,238.0,201.553,120.684,0.755,0.965,431.955,-7.11,2964.403,8.075,10.03,3.942,49.5,90.667,1.443,1.7,523.859,-939.787,60.0,14.46,17.196,living_room
238.0,239.0,200.797,122.387,0.503,1.027,424.432,-24.84,2966.799,5.418,10.7,2.119,50.12,88.36,0.993,0.933,530.669,-916.482,60.0,10.059,9.187,living_room
239.0,240.0,200.95,122.413,0.504,0.889,425.992,-25.103,2966.529,5.427,9.257,1.7,50.238,87.381,0.971,0.785,531.837,-906.321,60.0,9.792,8.057,living_room
240.0,241.0,200.285,123.261,2.5,1.901,418.824,-33.959,2964.133,27.129,19.7,10.61,51.111,86.556,3.494,1.066,540.274,-897.271,60.0,33.634,12.367,living_room
241.0,242.0,187.402,103.776,1.097,8.581,273.412,160.653,2843.835,14.674,83.67,38.329,67.6,111.4,2.615,16.859,681.225,-1103.897,60.0,18.026,152.08,living_room
242.0,243.0,184.822,93.159,1.059,0.349,241.749,261.401,2777.215,10.706,3.828,5.333,73.276,133.0,3.005,0.525,720.386,-1288.208,60.0,27.996,5.771,living_room
243.0,244.0,183.442,94.044,0.102,0.139,228.534,253.047,2780.143,0.953,1.343,2.305,75.087,131.696,0.717,0.953,738.645,-1276.994,60.0,7.025,9.155,living_room
244.0,245.0,185.036,93.96,0.728,0.239,244.443,254.239,2784.242,7.175,2.291,1.143,71.643,130.929,2.074,0.651,706.453,-1271.478,60.0,19.805,6.06,living_room
245.0,246.0,185.216,93.535,0.27,0.17,246.788,259.017,2791.03,2.391,1.876,3.785,72.25,131.5,0.968,0.866,714.043,-1280.137,60.0,9.457,9.909,living_room
246.0,247.0,185.421,93.75,0.002,0.0,248.833,256.947,2791.419,0.016,0.045,0.439,73.0,132.0,0.0,1.0,721.404,-1285.15,60.0,0.112,9.887,living_room
247.0,248.0,185.367,93.602,0.069,0.15,248.229,258.316,2790.537,0.716,1.424,0.927,71.483,131.207,0.856,1.323,706.491,-1276.888,60.0,8.27,12.847,living_room
248.0,249.0,185.421,93.546,0.081,0.149,248.933,259.048,2792.541,0.759,1.374,1.171,71.4,129.72,0.8,0.96,706.193,-1263.159,60.0,7.89,9.123,living_room
249.0,250.0,185.772,93.42,0.145,0.113,251.976,259.878,2788.171,1.31,1.003,1.673,71.0,130.778,0.0,1.474,701.229,-1271.522,60.0,0.417,13.896,living_room
250.0,251.0,180.248,89.423,4.909,4.846,192.26,287.622,2685.082,52.656,44.945,95.744,57.741,141.0,11.702,9.397,551.114,-1319.42,60.0,127.658,56.891,living_room
251.0,252.0,169.173,115.862,0.797,8.172,76.907,35.594,2388.007,7.839,69.834,33.549,61.0,111.533,2.251,17.985,512.022,-936.239,60.0,13.026,163.182,living_room
252.0,253.0,168.487,122.654,0.133,0.509,70.763,-22.128,2377.81,1.148,4.212,3.611,64.857,96.786,0.515,0.619,541.757,-808.818,60.0,4.806,5.938,living_room
253.0,254.0,168.114,122.554,0.272,0.526,67.58,-21.274,2375.013,2.388,4.396,4.738,64.852,96.037,1.079,1.138,540.887,-801.691,60.0,9.089,9.498,living_room
254.0,255.0,165.823,105.543,1.392,7.531,47.928,118.937,2344.852,11.666,62.174,10.601,58.52,132.36,3.407,18.493,481.817,-1086.555,60.0,28.563,151.796,living_room
255.0,256.0,169.843,97.415,0.617,0.278,81.79,187.661,2369.448,5.211,2.448,2.544,55.276,149.414,1.638,1.099,461.019,-1237.7,60.0,13.641,8.581,living_room
256.0,257.0,170.865,97.039,0.583,0.277,90.494,191.25,2375.301,4.811,2.237,2.965,58.429,149.286,1.4,0.7,488.66,-1239.746,60.0,11.142,5.709,living_room
257.0,258.0,169.336,96.898,0.238,0.165,77.94,192.859,2380.677,1.999,1.334,0.717,53.5,149.167,0.866,0.553,448.367,-1241.545,60.0,7.153,4.75,living_room
258.0,259.0,169.419,98.024,0.27,0.803,78.178,182.418,2366.831,2.369,7.362,10.203,52.923,149.615,0.385,0.923,441.043,-1238.019,60.0,3.851,9.849,living_room
259.0,260.0,151.754,129.58,9.943,16.927,-63.511,-72.996,2247.942,77.441,132.351,43.476,65.37,157.593,7.563,14.705,512.706,-1246.421,60.0,50.256,126.643,living_room
260.0,261.0,138.804,160.663,1.342,0.971,-159.991,-306.707,2151.352,11.511,4.958,18.466,77.444,126.852,1.912,1.079,580.095,-964.928,60.0,10.374,14.638,living_room
261.0,262.0,140.748,161.838,0.371,0.285,-143.351,-311.512,2123.307,2.936,1.845,3.499,77.593,125.963,1.194,0.999,573.736,-945.895,60.0,9.728,8.575,living_room
262.0,263.0,140.854,160.037,0.473,2.595,-143.836,-300.572,2142.099,4.476,17.156,19.373,74.727,127.273,2.027,3.48,557.346,-964.112,60.0,11.26,34.404,living_room
263.0,264.0,157.851,116.262,9.652,16.182,-15.241,32.332,2256.026,75.707,127.419,53.091,59.5,156.714,5.004,10.319,469.811,-1239.23,60.0,28.595,72.787,living_room
264.0,265.0,168.78,98.978,0.328,0.448,72.806,174.325,2364.539,2.821,4.404,11.033,49.0,149.533,1.366,1.36,408.177,-1236.05,60.0,10.337,15.813,living_room
265.0,266.0,169.703,98.718,0.2,0.144,81.024,177.71,2381.236,1.702,1.18,1.678,48.769,148.769,0.639,1.501,409.465,-1238.381,60.0,5.166,12.129,living_room
266.0,267.0,169.389,98.496,0.266,0.144,78.654,180.141,2388.923,2.138,1.23,3.231,48.786,148.571,0.977,1.348,410.92,-1240.756,60.0,8.236,11.114,living_room
267.0,268.0,168.627,98.256,0.104,0.206,72.533,182.805,2397.505,0.877,1.718,0.863,49.0,149.0,1.265,1.265,414.081,-1248.704,60.0,10.676,10.682,living_room
268.0,269.0,169.346,97.978,1.004,0.942,78.58,185.134,2397.202,8.607,8.279,5.743,50.714,148.214,1.906,1.952,428.358,-1242.176,60.0,16.35,14.885,living_room
269.0,270.0,177.843,95.164,2.896,4.604,168.851,232.235,2678.45,34.71,40.537,127.056,54.655,121.345,2.974,21.662,517.318,-1127.351,60.0,45.003,157.801,living_room
270.0,271.0,189.302,104.268,2.45,1.075,302.089,162.155,2937.071,28.467,12.83,35.14,49.786,93.0,1.346,2.563,519.644,-955.305,60.0,19.315,37.081,living_room
271.0,272.0,190.391,103.172,0.071,0.191,314.397,174.084,2950.127,0.862,1.984,4.503,47.737,96.789,0.965,0.614,500.558,-998.052,60.0,10.608,5.26,living_room
272.0,273.0,190.276,103.947,0.138,0.368,312.71,165.809,2945.457,1.496,3.879,1.926,48.862,94.655,0.507,1.059,511.506,-974.657,60.0,5.163,11.165,living_room
273.0,274.0,187.526,105.599,1.938,0.867,281.483,147.181,2914.73,21.854,8.782,24.191,48.0,88.769,1.144,2.439,496.948,-904.934,60.0,14.998,26.52,living_room
274.0,275.0,179.656,103.584,2.762,3.29,217.631,183.249,3168.503,24.514,40.335,95.342,63.8,70.2,7.96,8.953,715.205,-777.079,60.0,102.507,94.377,living_room
275.0,276.0,180.389,107.025,2.088,0.591,226.941,144.462,3174.821,22.74,6.845,10.172,64.5,59.571,6.538,1.05,722.24,-661.352,60.0,73.645,11.189,living_room
276.0,277.0,183.531,108.225,0.232,0.192,260.521,130.365,3157.258,2.327,2.218,3.399,57.0,59.353,0.0,0.762,635.807,-655.296,60.0,0.679,8.299,living_room
277.0,278.0,183.396,108.414,0.17,0.063,258.81,128.162,3154.628,1.889,0.687,1.342,53.815,59.148,1.826,0.524,599.823,-652.506,60.0,20.447,5.76,living_room
278.0,279.0,183.518,108.51,0.097,0.224,259.756,126.911,3149.735,0.923,2.711,6.32,51.087,59.0,0.408,0.834,568.776,-649.88,60.0,4.845,9.858,living_room
279.0,280.0,182.821,107.972,1.567,0.523,253.801,133.881,3174.476,14.157,5.924,48.236,59.087,58.304,5.672,2.677,662.221,-646.965,60.0,70.759,22.823,living_room
280.0,281.0,181.101,109.114,1.25,0.726,239.385,123.566,3236.017,13.198,8.699,12.848,64.586,52.724,3.499,1.257,736.522,-597.215,60.0,41.954,16.219,living_room
281.0,282.0,183.269,110.31,0.25,0.108,262.417,109.281,3216.035,2.678,1.281,2.07,58.133,51.0,2.172,0.0,659.807,-574.209,60.0,24.553,0.37,living_room
282.0,283.0,183.639,110.495,0.014,0.023,266.378,107.111,3213.461,0.183,0.268,0.648,55.0,51.0,0.0,0.0,624.293,-573.748,60.0,0.125,0.116,living_room
283.0,284.0,184.31,108.909,0.448,1.015,269.702,122.944,3164.249,3.228,9.98,36.795,54.923,57.308,0.675,3.988,613.72,-633.81,60.0,10.901,37.62,living_room
284.0,285.0,183.763,109.194,0.256,0.255,260.624,118.516,3127.69,2.547,2.818,5.736,55.182,59.182,0.575,0.575,609.302,-647.281,60.0,6.052,5.989,living_room
285.0,286.0,183.618,109.203,0.039,0.069,259.726,118.727,3135.956,0.401,0.734,1.355,55.0,59.0,0.0,0.0,608.924,-647.02,60.0,0.261,0.28,living_room
286.0,287.0,183.628,109.236,0.044,0.075,259.848,118.374,3136.213,0.473,0.802,1.063,55.0,59.0,0.0,0.0,608.974,-647.073,60.0,0.205,0.22,living_room
287.0,288.0,183.599,109.299,0.043,0.07,259.52,117.685,3136.084,0.457,0.756,0.939,55.0,59.0,0.0,0.0,608.949,-647.046,60.0,0.181,0.194,living_room
288.0,289.0,183.528,109.486,0.072,0.06,258.585,115.556,3134.223,0.776,0.662,1.071,54.0,58.615,1.0,0.788,597.705,-642.474,60.0,10.934,8.514,living_room
289.0,290.0,184.406,110.29,1.72,1.725,266.976,106.334,3120.509,17.525,19.236,22.449,58.214,61.143,8.87,4.955,642.121,-667.655,60.0,100.195,57.103,living_room
290.0,291.0,184.688,107.197,1.486,0.708,268.457,139.316,3102.798,13.599,8.118,30.619,58.154,91.538,6.425,8.728,638.5,-992.78,60.0,75.694,86.882,living_room
291.0,292.0,188.675,109.971,2.082,1.584,300.564,105.319,2990.624,19.635,17.572,27.665,55.966,93.138,3.388,3.598,592.717,-974.784,60.0,34.084,45.636,living_room
292.0,293.0,195.681,112.298,0.339,0.32,368.679,79.584,2946.621,3.431,3.376,3.767,53.857,89.357,0.99,0.934,564.511,-921.274,60.0,10.391,9.535,living_room
293.0,294.0,195.054,111.535,0.094,0.211,363.39,87.748,2956.247,0.847,2.208,2.14,55.0,90.2,0.0,0.98,578.052,-932.941,60.0,0.413,10.209,living_room
294.0,295.0,187.106,92.781,0.725,5.861,260.81,260.86,2742.664,11.394,54.183,46.604,49.0,128.5,1.225,12.176,477.107,-1227.788,60.0,17.868,100.095,living_room
295.0,296.0,185.627,90.307,0.118,0.306,243.999,282.706,2715.202,0.939,2.386,9.664,49.0,134.154,0.0,0.988,472.12,-1270.543,60.0,1.661,6.151,living_room
296.0,297.0,187.165,90.052,0.855,0.212,259.925,286.561,2728.738,7.914,2.053,3.645,46.586,131.759,1.218,0.97,451.613,-1254.262,60.0,11.94,8.01,living_room
297.0,298.0,190.254,91.583,0.848,0.532,286.968,269.559,2705.053,7.674,5.433,4.707,43.231,130.154,1.601,1.133,416.574,-1228.286,60.0,15.197,12.105,living_room
298.0,299.0,191.539,91.954,0.151,0.124,298.751,265.668,2701.284,1.33,1.187,1.287,43.0,129.429,0.756,0.821,414.337,-1219.76,60.0,7.211,7.563,living_room
299.0,300.0,192.141,92.054,0.145,0.204,303.049,263.497,2688.841,1.013,1.693,4.041,42.692,129.0,0.722,0.0,409.623,-1210.117,60.0,6.865,1.828,living_room
300.0,301.0,187.911,93.648,5.34,2.372,258.627,243.705,2633.427,53.146,25.383,47.343,49.889,133.667,9.558,5.837,465.166,-1228.702,60.0,77.279,41.359,living_room
301.0,302.0,165.973,112.862,3.634,5.162,51.336,61.454,2428.369,32.22,45.445,37.741,80.517,110.586,3.738,7.034,685.362,-943.611,60.0,25.592,73.959,living_room
302.0,303.0,165.14,126.985,1.246,3.857,42.413,-57.655,2353.866,10.228,31.848,9.303,69.308,96.769,5.941,2.9,572.115,-801.453,60.0,49.326,23.671,living_room
303.0,304.0,167.756,127.849,0.738,0.382,63.62,-64.381,2338.965,6.137,3.137,3.952,66.692,97.154,0.722,0.769,547.602,-799.467,60.0,6.36,6.511,living_room
304.0,305.0,167.578,127.237,0.612,1.677,62.297,-59.525,2343.653,5.189,13.882,7.845,66.043,98.13,0.999,1.941,543.309,-808.901,60.0,7.937,13.148,living_room
305.0,306.0,171.573,101.462,1.889,0.146,93.472,149.756,2303.682,15.163,1.326,2.611,55.0,152.333,4.32,0.943,446.761,-1227.386,60.0,34.694,6.141,living_room
306.0,307.0,172.82,101.234,0.365,0.236,103.978,152.208,2313.006,2.957,2.045,4.241,55.833,153.0,1.143,0.816,456.11,-1237.713,60.0,9.55,7.06,living_room
307.0,308.0,174.459,100.816,0.366,0.195,117.517,155.923,2317.766,2.962,1.587,2.521,59.345,153.069,1.492,0.64,486.046,-1240.833,60.0,12.059,5.046,living_room
308.0,309.0,172.431,101.475,0.615,0.381,101.023,150.528,2317.039,5.448,3.605,11.429,54.273,152.636,1.543,0.771,443.919,-1236.986,60.0,13.931,11.765,living_room
309.0,310.0,163.25,112.204,6.541,7.808,26.142,61.86,2232.17,51.215,61.492,31.637,60.778,163.0,5.533,12.626,476.213,-1274.455,60.0,37.977,89.033,living_room
310.0,311.0,139.498,157.656,2.949,9.384,-154.158,-282.887,2145.737,21.635,69.265,17.892,79.714,130.857,2.986,12.011,596.131,-991.847,60.0,20.231,96.17,living_room
311.0,312.0,140.174,164.743,0.515,0.26,-146.086,-329.671,2101.168,4.081,2.015,4.906,80.04,122.68,1.509,0.733,585.865,-911.423,60.0,12.418,6.014,living_room
312.0,313.0,141.114,164.717,0.288,0.171,-139.204,-329.6,2101.93,2.118,1.306,1.096,79.087,122.739,0.408,0.674,579.048,-912.179,60.0,3.07,5.111,living_room
313.0,314.0,141.761,164.657,0.091,0.154,-134.795,-330.038,2107.559,0.631,1.123,2.508,79.316,123.0,0.729,0.0,582.325,-916.501,60.0,5.537,1.082,living_room
314.0,315.0,143.217,152.996,3.616,13.106,-126.053,-247.497,2143.641,26.88,97.503,15.993,73.231,134.923,6.357,15.556,547.145,-1020.783,60.0,43.879,120.838,living_room
315.0,316.0,169.377,105.94,5.766,5.337,74.919,111.887,2254.882,46.065,43.314,40.423,52.793,159.069,3.336,8.043,419.271,-1254.441,60.0,19.3,44.553,living_room
316.0,317.0,173.308,101.982,0.0,0.0,107.794,145.943,2309.853,0.0,0.0,0.0,53.0,155.0,0.0,0.0,431.924,-1252.011,60.0,0.0,0.0,living_room
317.0,318.0,173.141,101.466,0.392,0.19,107.205,151.212,2326.58,3.066,1.691,2.857,51.154,153.615,0.533,0.923,420.194,-1249.951,60.0,4.054,7.551,living_room
318.0,319.0,172.831,101.18,0.336,0.145,104.972,153.969,2332.999,2.793,1.168,1.693,50.786,153.571,0.818,0.904,418.284,-1253.052,60.0,6.765,6.967,living_room
319.0,320.0,174.648,101.281,0.385,0.291,119.902,153.215,2334.194,3.212,2.306,1.218,49.75,152.25,1.392,0.968,410.505,-1243.019,60.0,11.444,7.506,living_room
320.0,321.0,181.74,82.087,1.375,6.765,210.777,366.337,2762.463,16.237,60.756,40.205,50.625,111.5,3.018,11.715,495.004,-1073.916,60.0,25.503,96.916,living_room
321.0,322.0,192.534,101.273,3.132,1.936,336.336,193.093,2943.372,37.557,17.849,50.032,44.909,90.273,2.729,2.597,471.031,-929.446,60.0,34.771,37.823,living_room
322.0,323.0,193.632,102.056,0.725,0.364,350.303,186.897,2969.962,9.151,4.538,13.567,45.138,93.621,1.279,0.925,477.15,-972.123,60.0,13.915,10.602,living_room
323.0,324.0,193.714,103.04,0.418,1.008,349.517,175.843,2956.433,4.199,10.653,4.317,46.214,91.857,1.113,1.552,486.256,-949.595,60.0,11.311,16.651,living_room
324.0,325.0,187.699,100.682,3.168,3.554,286.578,199.9,2953.72,30.614,35.554,56.481,44.8,92.667,2.272,3.902,470.426,-957.268,60.0,31.505,45.231,living_room
325.0,326.0,179.441,102.382,4.308,3.046,215.25,195.58,3168.404,45.377,32.909,61.984,64.52,69.16,8.261,16.97,721.858,-764.779,60.0,97.943,182.122,living_room
326.0,327.0,187.152,107.749,2.8,3.114,304.206,136.83,3199.516,28.187,33.581,63.62,73.69,50.862,0.951,0.507,830.705,-567.644,60.0,24.008,13.745,living_room
327.0,328.0,187.199,109.641,0.422,0.567,306.412,116.714,3212.744,3.963,6.669,9.428,73.0,51.0,0.0,0.0,826.312,-571.516,60.0,2.413,1.686,living_room
328.0,329.0,186.959,110.313,1.014,2.665,303.222,108.857,3208.882,8.273,29.945,40.29,73.0,51.0,0.0,0.0,825.323,-570.826,60.0,10.314,7.205,living_room
329.0,330.0,188.485,110.584,0.507,0.939,315.918,104.442,3162.743,6.079,10.647,19.315,73.0,51.0,0.0,0.0,813.512,-562.574,60.0,4.944,3.454,living_room
330.0,331.0,184.513,110.893,2.626,6.1,282.366,104.869,3287.024,28.682,70.087,34.147,73.552,47.759,1.162,3.98,851.663,-547.604,60.0,17.731,43.553,living_room
331.0,332.0,178.919,117.963,3.908,1.51,219.311,23.612,3308.422,44.303,17.438,14.852,73.0,43.0,0.0,0.0,850.804,-496.657,60.0,3.802,2.239,living_room
332.0,333.0,180.52,113.134,3.989,3.605,238.418,80.257,3317.575,44.651,42.755,32.058,73.0,43.0,0.0,0.0,853.148,-498.037,60.0,8.207,4.834,living_room
333.0,334.0,180.195,107.757,3.838,4.578,236.164,143.53,3338.29,43.777,54.031,28.917,73.786,43.0,0.977,0.0,867.546,-501.16,60.0,12.36,4.36,living_room
334.0,335.0,177.561,107.305,5.413,6.247,205.637,150.183,3353.603,60.55,75.204,59.745,73.0,45.667,0.0,3.355,862.37,-533.925,60.0,15.294,30.526,living_room
335.0,336.0,186.52,113.351,3.583,4.279,297.311,74.25,3201.095,37.707,47.6,43.435,72.926,51.0,1.016,0.0,822.317,-569.433,60.0,14.143,7.768,living_room
336.0,337.0,184.078,111.587,0.356,0.985,267.937,93.619,3173.371,3.977,10.929,6.49,71.214,50.786,0.619,0.619,796.131,-562.108,60.0,7.306,6.541,living_room
337.0,338.0,184.185,112.515,0.433,0.727,267.79,82.889,3157.491,5.053,8.149,9.175,71.615,49.0,0.923,0.0,796.574,-539.701,60.0,11.234,1.577,living_room
338.0,339.0,185.338,109.322,0.0,0.0,284.497,119.893,3201.882,0.0,0.0,0.0,73.0,49.0,0.0,0.0,823.111,-547.328,60.0,0.0,0.0,living_room
339.0,340.0,185.57,105.22,1.992,2.869,285.238,164.964,3181.86,21.562,32.197,15.765,71.625,49.0,0.927,0.0,802.802,-543.888,60.0,11.95,2.709,living_room
340.0,341.0,178.867,103.407,5.152,5.162,213.192,189.212,3236.762,55.768,61.939,62.239,76.704,63.741,4.86,13.335,876.31,-723.758,60.0,72.283,163.514,living_room
341.0,342.0,180.55,99.97,2.76,2.101,223.413,219.018,3112.459,23.653,27.867,91.807,72.926,98.037,4.018,3.707,804.118,-1068.256,60.0,65.153,56.677,living_room
342.0,343.0,190.906,100.843,2.278,0.777,324.047,200.67,2987.662,27.295,7.744,36.074,64.733,95.667,3.991,1.193,685.446,-999.678,60.0,34.11,18.454,living_room
343.0,344.0,192.818,102.448,0.352,2.104,347.588,185.995,3020.403,4.089,23.114,16.777,61.0,94.2,0.0,0.98,654.185,-995.223,60.0,3.589,15.012,living_room
