start,end,x_mean,y_mean,z_mean,location,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room,label
280.0,281.0,-0.845,0.36,0.309,living,5,128.921,80.774,1.65,1.01,-325.227,410.487,2984.335,17.01,10.045,5.503,39.467,120.533,0.991,1.231,406.546,-1252.682,60.0,10.672,14.613,kitchen,p_stand
281.0,282.0,-0.801,0.357,0.19,living,5,120.9,91.546,1.315,11.448,-402.69,293.062,2937.538,11.399,118.519,21.295,49.143,98.929,4.307,16.991,497.656,-1013.124,60.0,42.297,173.657,kitchen,t_stand_kneel
282.0,283.0,-0.864,0.468,0.262,living,5,119.025,118.021,1.568,1.784,-429.494,20.723,2989.127,16.533,18.644,4.253,53.4,56.867,1.744,4.193,551.088,-595.646,60.0,17.785,42.861,kitchen,t_stand_kneel
283.0,284.0,-0.826,0.454,0.18,living,5,116.489,119.88,0.335,0.253,-455.542,1.253,2985.627,3.546,2.646,2.213,57.4,53.2,3.072,0.792,591.987,-557.081,60.0,32.197,8.299,kitchen,p_kneel
284.0,285.0,-0.822,0.453,0.192,living,5,116.841,119.948,0.561,0.347,-452.05,0.551,2986.883,6.234,3.627,3.087,56.4,52.933,3.835,0.359,581.821,-554.535,60.0,39.879,3.619,kitchen,p_kneel
285.0,286.0,-0.835,0.47,0.192,living,5,117.339,120.008,1.088,0.331,-447.286,-0.085,2989.927,11.526,3.47,2.671,55.69,53.0,3.292,0.525,575.081,-555.792,60.0,34.331,5.377,kitchen,p_kneel
286.0,287.0,-0.846,0.309,0.099,living,5,119.731,99.587,0.709,12.594,-414.285,208.968,2933.964,7.291,128.612,31.213,55.867,81.8,3.085,19.422,565.786,-836.121,60.0,29.766,191.974,kitchen,t_kneel_stand
287.0,288.0,-0.856,0.339,0.266,living,5,127.464,79.212,3.12,0.762,-344.047,431.54,3017.182,30.96,8.178,21.382,44.0,116.533,2.671,1.522,458.694,-1224.264,60.0,25.973,20.388,kitchen,t_kneel_stand
288.0,289.0,-0.853,0.314,0.341,living,5,132.948,79.979,0.277,0.365,-287.589,425.464,3031.654,3.235,3.413,3.697,40.517,117.897,1.545,0.995,425.019,-1244.502,60.0,16.677,10.435,kitchen,p_stand
289.0,290.0,-0.862,0.313,0.32,living,5,133.655,80.363,0.224,0.264,-279.903,421.114,3029.742,2.536,2.752,2.264,38.333,116.8,1.491,1.492,401.765,-1232.017,60.0,15.829,16.349,kitchen,p_stand
290.0,291.0,-0.889,0.341,0.17,living,5,138.289,82.046,6.07,1.787,-230.499,401.836,3018.272,65.993,21.859,35.349,44.733,115.467,4.669,1.607,468.852,-1213.87,60.0,48.572,25.25,kitchen,p_stand
291.0,292.0,-0.747,0.401,0.319,living,5,159.502,98.355,4.36,8.247,-4.526,223.379,2957.167,45.626,82.891,43.587,48.862,87.828,1.737,16.852,507.122,-904.199,60.0,23.284,162.531,kitchen,t_stand_sit
292.0,293.0,-0.19,0.389,0.939,living,5,172.617,105.311,1.043,1.064,138.858,161.657,3136.722,12.304,12.723,22.894,51.6,80.667,0.917,3.727,570.294,-883.935,60.0,11.673,46.54,kitchen,t_stand_sit
293.0,294.0,-0.209,0.395,0.949,living,5,172.321,104.599,0.111,0.237,136.154,170.192,3151.373,1.218,2.602,1.476,51.0,83.2,0.0,0.6,566.011,-915.513,60.0,0.264,6.419,kitchen,p_sit
294.0,295.0,-0.214,0.385,0.955,living,5,172.37,104.401,0.073,0.161,136.658,172.321,3150.352,0.804,1.785,1.091,51.0,82.933,0.0,0.359,565.829,-912.285,60.0,0.195,4.024,kitchen,p_sit
295.0,296.0,-0.303,0.41,0.848,living,5,173.011,105.131,1.096,0.666,143.778,164.319,3151.412,12.066,7.402,2.271,53.667,82.267,3.91,1.672,595.684,-905.274,60.0,43.305,18.717,kitchen,p_sit
296.0,297.0,-0.775,0.212,0.816,living,5,167.529,108.728,3.105,1.471,82.286,123.096,3113.02,34.29,16.391,11.394,55.467,73.0,4.433,2.251,607.12,-793.546,60.0,49.52,26.434,kitchen,t_sit_lie
297.0,298.0,0.603,0.299,0.645,living,5,172.693,114.026,2.537,1.742,141.799,66.415,3179.515,29.505,18.715,33.815,95.933,63.467,12.667,3.922,1074.595,-705.732,60.0,153.204,37.769,kitchen,t_sit_lie
298.0,299.0,0.653,0.01,0.778,living,5,173.775,115.895,0.535,0.434,156.58,46.659,3241.785,5.796,4.883,6.411,114.31,57.621,0.951,3.022,1304.916,-653.58,60.0,12.574,33.487,kitchen,p_lie
299.0,300.0,0.537,0.171,0.873,living,5,173.402,116.327,0.202,0.128,152.671,41.842,3248.56,2.221,1.477,2.168,116.867,55.333,0.499,0.745,1336.469,-628.933,60.0,5.774,8.415,kitchen,p_lie
300.0,301.0,0.535,0.191,0.889,living,5,173.238,116.338,0.164,0.117,150.903,41.744,3250.793,1.799,1.345,1.861,116.933,55.0,0.359,0.0,1338.124,-625.602,60.0,4.337,0.359,kitchen,p_lie
301.0,302.0,0.539,0.186,0.881,living,5,173.424,116.231,0.158,0.131,152.952,42.951,3249.35,1.77,1.506,1.531,117.2,55.067,0.6,0.359,1340.556,-626.076,60.0,6.793,4.081,kitchen,p_lie
302.0,303.0,0.541,0.185,0.884,living,5,173.46,116.159,0.126,0.07,153.417,43.782,3250.487,1.388,0.807,1.3,117.133,55.133,0.499,0.499,1340.271,-627.049,60.0,5.828,5.735,kitchen,p_lie
303.0,304.0,0.537,0.192,0.889,living,5,173.405,116.144,0.169,0.075,152.823,43.964,3250.99,1.846,0.861,1.867,117.133,55.2,0.499,0.6,1340.477,-627.9,60.0,5.629,6.882,kitchen,p_lie
304.0,305.0,0.573,0.237,0.424,living,5,174.583,114.512,0.517,1.306,165.815,62.43,3242.423,6.155,15.016,14.196,103.276,57.0,8.513,2.349,1178.363,-646.519,60.0,97.107,26.651,kitchen,t_turn
305.0,306.0,0.56,0.007,-0.79,living,5,177.127,113.832,0.778,0.21,198.703,71.55,3308.203,9.502,2.429,9.853,113.867,55.133,4.28,0.499,1326.738,-638.2,60.0,53.434,5.237,kitchen,t_turn
306.0,307.0,0.523,0.208,-0.708,living,5,177.547,114.309,0.252,0.138,203.784,66.092,3311.857,2.715,1.569,3.553,115.0,55.0,0.0,0.0,1341.348,-637.379,60.0,1.433,0.685,kitchen,p_lie
307.0,308.0,0.536,0.22,-0.705,living,5,177.782,114.632,0.161,0.095,206.377,62.296,3309.678,1.846,1.12,1.715,115.0,54.933,0.0,0.359,1340.469,-636.193,60.0,0.691,4.268,kitchen,p_lie
308.0,309.0,0.534,0.22,-0.703,living,5,177.745,114.663,0.23,0.096,205.876,61.919,3308.513,2.656,1.122,1.602,115.0,55.0,0.0,0.0,1339.999,-636.734,60.0,0.646,0.309,kitchen,p_lie
309.0,310.0,0.534,0.223,-0.703,living,5,177.703,114.7,0.193,0.069,205.364,61.482,3308.098,2.233,0.815,1.771,115.0,55.0,0.0,0.0,1339.832,-636.654,60.0,0.714,0.342,kitchen,p_lie
310.0,311.0,0.534,0.222,-0.699,living,5,177.766,114.717,0.171,0.108,206.101,61.289,3308.312,1.943,1.267,1.962,115.0,54.724,0.0,0.867,1339.918,-633.54,60.0,0.791,10.059,kitchen,p_lie
311.0,312.0,0.659,0.349,-0.234,living,5,179.227,113.693,1.291,0.788,221.072,72.498,3279.812,13.891,8.762,15.722,111.467,55.933,2.813,1.526,1287.561,-641.778,60.0,38.538,15.451,kitchen,t_turn
312.0,313.0,0.798,0.227,0.243,living,5,176.495,115.172,1.556,0.776,188.349,55.148,3255.024,18.516,9.09,16.121,111.4,54.6,1.583,2.154,1276.53,-621.905,60.0,14.344,24.808,kitchen,t_turn
313.0,314.0,0.533,0.113,0.91,living,5,173.94,116.957,0.262,0.207,158.65,34.631,3245.461,2.901,2.327,4.616,115.533,57.067,1.996,0.964,1319.628,-647.873,60.0,24.087,10.706,kitchen,p_lie
314.0,315.0,0.522,0.107,0.912,living,5,174.135,117.014,0.211,0.097,160.874,33.981,3245.573,2.39,1.107,2.011,116.933,56.867,0.359,0.499,1335.561,-645.644,60.0,3.871,5.67,kitchen,p_lie
315.0,316.0,0.536,0.104,0.903,living,5,174.242,116.904,0.149,0.047,162.15,35.253,3246.884,1.637,0.534,1.459,115.333,57.0,0.745,0.0,1317.713,-647.409,60.0,8.415,0.292,kitchen,p_lie
316.0,317.0,0.524,0.11,0.912,living,5,174.22,116.909,0.186,0.058,161.898,35.19,3246.703,2.041,0.668,1.705,115.828,57.069,0.985,0.365,1323.316,-648.151,60.0,10.875,4.122,kitchen,p_lie
317.0,318.0,0.526,0.103,0.904,living,5,174.144,116.924,0.156,0.047,161.066,35.028,3247.49,1.719,0.537,1.496,115.133,57.067,0.499,0.359,1315.659,-648.283,60.0,5.551,4.143,kitchen,p_lie
318.0,319.0,0.591,0.262,0.832,living,5,175.634,116.019,1.87,0.748,175.109,44.588,3196.043,20.019,8.241,32.223,110.2,55.6,4.277,2.74,1239.53,-621.871,60.0,59.584,34.06,kitchen,t_lie_sit
319.0,320.0,-0.005,0.13,0.855,living,5,183.616,110.631,3.231,1.224,266.859,106.222,3228.113,33.243,15.004,44.556,96.2,66.333,8.742,4.686,1094.481,-747.804,60.0,111.353,46.039,kitchen,t_lie_sit
320.0,321.0,-0.49,0.27,0.8,living,5,175.729,109.362,0.449,0.445,183.265,123.936,3322.67,5.29,5.047,17.706,109.867,69.667,3.956,5.275,1282.837,-809.082,60.0,39.056,64.515,kitchen,t_lie_sit
321.0,322.0,-0.219,0.321,0.979,living,5,175.713,108.627,0.2,0.169,184.393,133.455,3346.416,2.343,1.984,1.22,106.933,80.733,0.359,0.854,1258.106,-943.313,60.0,4.281,10.045,kitchen,p_sit
322.0,323.0,-0.212,0.333,0.975,living,5,175.523,108.521,0.082,0.07,182.105,134.665,3345.43,0.964,0.822,0.774,106.931,81.069,0.365,0.365,1257.709,-946.935,60.0,4.145,4.272,kitchen,p_sit
323.0,324.0,-0.216,0.32,0.975,living,5,175.63,108.538,0.11,0.071,183.307,134.419,3344.397,1.288,0.831,0.679,106.867,81.0,0.499,0.0,1256.574,-945.84,60.0,5.757,0.193,kitchen,p_sit
324.0,325.0,-0.189,0.343,0.967,living,5,175.945,108.951,0.204,0.453,186.715,129.394,3339.417,2.119,5.529,6.155,105.133,78.0,1.258,4.25,1234.613,-909.699,60.0,16.395,50.853,kitchen,p_sit
325.0,326.0,-0.727,0.443,0.37,living,5,151.861,95.069,18.397,12.446,-83.543,272.797,3173.171,204.571,130.131,109.905,71.333,88.667,33.179,18.655,804.63,-974.634,60.0,405.012,175.316,kitchen,t_sit_stand
326.0,327.0,-0.84,0.309,0.351,living,5,141.372,77.949,0.609,0.378,-199.499,450.326,3053.918,6.719,3.66,3.999,40.933,118.8,1.672,1.194,434.594,-1263.172,60.0,18.062,12.384,kitchen,p_stand
327.0,328.0,-0.859,0.305,0.363,living,5,141.35,77.614,0.451,0.362,-199.411,453.21,3049.154,4.636,3.741,5.841,40.533,118.467,1.688,1.36,429.626,-1257.561,60.0,18.382,15.599,kitchen,p_stand
328.0,329.0,-0.842,0.268,0.387,living,5,136.198,82.745,4.773,2.692,-250.456,392.947,3005.985,47.745,31.681,27.255,42.103,117.414,2.324,1.692,438.983,-1229.25,60.0,23.037,16.649,kitchen,p_stand
329.0,330.0,-0.888,0.343,0.249,living,5,101.801,95.415,11.017,7.165,-559.485,241.45,2765.358,82.236,78.351,129.52,58.667,134.6,5.957,15.041,554.485,-1294.986,60.0,37.431,102.977,kitchen,a_walk
330.0,331.0,-0.963,0.352,0.136,living,5,90.333,122.399,11.665,5.907,-544.761,-15.531,2208.765,119.527,45.692,156.748,78.133,181.133,9.475,11.453,588.252,-1398.04,60.0,63.863,29.12,kitchen,a_walk
331.0,332.0,-0.854,0.206,-0.313,living,5,184.265,127.511,35.336,6.432,166.872,-51.426,1954.284,245.746,44.151,35.123,75.467,204.933,9.67,2.337,523.261,-1406.044,60.0,70.347,28.578,kitchen,a_walk
332.0,333.0,-0.846,0.461,0.099,living,5,285.373,138.649,17.821,28.375,983.357,-158.753,2218.128,196.402,240.505,146.363,43.133,139.933,25.706,67.888,348.759,-1058.325,60.0,179.692,482.998,kitchen,a_walk
333.0,334.0,0.158,-0.33,0.862,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
334.0,335.0,-0.471,0.495,0.751,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
335.0,336.0,-0.784,0.374,0.455,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
336.0,337.0,-0.835,0.403,0.282,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,t_turn
337.0,338.0,-0.916,0.275,0.194,hall,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,t_turn
338.0,339.0,-0.877,0.325,0.276,hall,3,182.165,187.366,0.245,0.745,163.341,-496.43,2101.536,1.44,4.382,4.692,77.0,106.0,0.0,1.0,572.808,-794.216,60.0,1.057,9.008,hallway,p_stand
339.0,340.0,-0.511,0.623,0.456,hall,3,168.844,173.63,8.982,7.408,69.998,-465.471,2507.744,71.511,34.227,263.195,66.867,115.067,10.105,4.427,580.176,-1027.906,60.0,39.146,144.823,hallway,a_walk
340.0,341.0,0.677,0.235,0.62,hall,3,149.329,152.26,2.459,5.817,-133.859,-393.557,3534.706,35.716,39.339,313.504,39.933,119.6,4.434,6.474,488.265,-1488.157,60.0,26.487,97.923,hallway,a_walk
341.0,342.0,-0.319,0.606,0.624,hall,3,147.098,136.45,1.32,2.737,-205.882,-259.269,4536.077,28.498,29.018,274.923,31.552,95.276,2.343,7.119,498.025,-1515.629,60.0,31.43,37.042,hallway,a_walk
342.0,343.0,-0.39,0.77,0.259,kitchen,4,143.68,130.667,1.876,2.167,-303.096,-197.755,5285.053,39.63,40.879,133.427,32.133,79.6,1.335,2.788,592.984,-1478.748,60.0,34.534,35.529,hallway,a_walk
343.0,344.0,-0.272,0.774,0.388,kitchen,4,142.25,132.421,1.046,3.471,-350.064,-246.059,5618.244,26.925,73.452,117.146,32.667,66.4,1.795,6.893,640.608,-1310.386,60.0,37.552,110.255,hallway,a_descend
344.0,345.0,-0.649,0.711,0.546,kitchen,4,143.019,143.782,1.362,5.915,-365.078,-515.725,6141.474,24.064,140.977,202.648,26.6,44.267,3.878,8.025,567.414,-953.83,60.0,69.137,144.165,hallway,a_descend
345.0,346.0,-0.913,0.357,0.32,kitchen,4,148.711,148.524,1.982,2.601,-267.825,-680.039,6793.951,41.158,71.408,177.374,15.222,28.111,4.984,5.174,357.311,-674.421,60.0,110.021,119.545,hallway,a_descend
346.0,347.0,-0.603,0.561,0.447,kitchen,4,162.853,114.278,3.841,8.224,27.544,55.789,2585.875,36.756,75.551,135.979,66.286,153.571,2.575,7.108,600.839,-1390.732,60.0,13.552,41.123,living_room,a_walk
347.0,348.0,-0.158,0.769,0.522,kitchen,4,171.533,87.314,0.95,5.641,125.097,358.74,3102.885,7.023,79.05,157.505,64.172,126.517,3.842,8.496,701.193,-1367.618,60.0,50.556,45.586,living_room,a_walk
348.0,349.0,0.175,0.863,0.403,kitchen,4,168.841,73.944,3.114,1.621,105.764,553.363,3425.032,36.219,25.507,44.017,46.667,108.533,2.481,3.566,561.863,-1295.985,60.0,24.133,34.787,living_room,t_turn
349.0,350.0,-0.015,0.913,0.315,kitchen,4,164.729,72.544,0.686,1.37,58.443,586.15,3521.314,8.726,22.31,34.057,44.067,110.267,1.236,3.983,544.846,-1353.88,60.0,14.872,58.532,living_room,p_stand
350.0,351.0,-0.178,0.957,0.102,kitchen,4,162.152,69.931,0.425,0.683,27.032,629.284,3583.939,5.25,10.691,15.28,42.933,111.6,0.964,2.43,539.154,-1394.371,60.0,12.296,30.091,living_room,p_stand
351.0,352.0,-0.181,0.938,0.065,kitchen,4,161.795,69.225,0.237,0.298,22.677,641.446,3602.581,3.009,3.708,4.715,42.8,112.733,0.6,1.123,540.189,-1415.885,60.0,7.478,14.311,living_room,p_stand
352.0,353.0,-0.165,0.945,0.065,kitchen,4,161.633,69.15,0.145,0.369,20.57,640.476,3591.817,1.813,4.946,5.073,41.933,111.067,1.123,3.032,527.746,-1390.816,60.0,13.932,38.123,living_room,p_stand
353.0,354.0,-0.155,0.939,0.07,kitchen,4,161.358,68.501,0.194,0.502,17.056,646.816,3581.686,2.43,6.508,7.498,41.483,114.172,0.856,2.069,520.645,-1425.535,60.0,10.593,25.366,living_room,p_stand
354.0,355.0,-0.122,0.949,0.149,kitchen,4,161.4,68.424,0.354,1.157,17.479,643.554,3557.979,4.434,17.372,21.043,44.267,110.4,2.159,4.417,551.678,-1369.642,60.0,23.932,61.225,living_room,p_stand
355.0,356.0,0.226,0.872,0.278,kitchen,4,165.043,69.835,4.439,0.896,60.94,609.286,3463.416,53.334,13.088,22.01,50.067,112.6,4.343,4.514,609.15,-1359.884,60.0,51.019,49.227,living_room,p_stand
356.0,357.0,0.043,0.846,0.417,kitchen,4,177.807,74.326,1.106,1.522,209.312,537.377,3353.916,11.387,24.066,39.419,59.867,121.933,3.603,7.55,709.115,-1427.184,60.0,40.281,74.102,living_room,p_stand
357.0,358.0,-0.35,0.857,0.165,kitchen,4,169.562,84.599,5.538,4.312,106.828,390.587,3135.828,64.075,58.906,88.794,67.467,129.4,8.433,3.116,742.873,-1419.654,60.0,73.671,72.592,living_room,p_stand
358.0,359.0,-0.81,0.616,0.262,kitchen,4,144.18,95.305,13.36,6.494,-154.609,255.139,2908.686,125.495,76.929,145.77,53.733,136.667,12.623,4.036,538.294,-1391.764,60.0,98.431,72.818,living_room,t_turn
359.0,360.0,-0.694,0.324,0.688,kitchen,4,107.055,115.872,7.442,4.091,-479.15,38.086,2587.013,59.043,37.694,44.787,101.0,153.75,11.402,2.437,899.83,-1398.739,60.0,86.302,40.92,living_room,a_walk
360.0,361.0,-0.34,0.316,0.753,kitchen,4,46.592,151.545,5.236,6.661,-834.402,-232.358,2097.991,40.762,50.604,17.761,75.467,133.533,3.334,15.292,530.919,-991.171,60.0,22.42,107.025,living_room,t_bend
361.0,362.0,-0.65,0.788,0.174,kitchen,4,37.065,173.386,0.822,2.612,-913.476,-396.728,2118.948,12.018,20.838,20.807,73.733,97.4,0.964,2.444,523.605,-736.789,60.0,9.06,17.589,living_room,p_bent
362.0,363.0,-0.581,0.759,-0.109,kitchen,4,36.776,168.458,1.961,4.054,-908.886,-357.481,2103.485,12.466,30.441,9.865,76.867,108.2,0.499,5.901,542.68,-810.023,60.0,5.606,41.959,living_room,p_bent
363.0,364.0,-0.627,0.758,-0.028,kitchen,4,44.386,153.329,5.296,4.079,-828.351,-239.047,2042.049,48.784,32.615,31.312,79.867,137.933,1.91,9.32,548.052,-995.675,60.0,8.817,53.71,living_room,t_straighten
364.0,365.0,-0.343,0.795,0.334,kitchen,4,45.955,145.219,1.212,1.625,-784.296,-173.413,1961.196,6.695,10.819,9.075,91.0,150.733,2.309,1.526,603.371,-1044.142,60.0,14.28,12.515,living_room,p_stand
365.0,366.0,-0.426,0.818,0.383,kitchen,4,57.166,135.674,7.137,4.48,-773.233,-116.531,2152.096,14.68,28.066,113.925,102.481,162.185,10.207,4.464,756.395,-1231.62,60.0,119.639,94.983,living_room,p_stand
366.0,367.0,-0.007,0.919,0.404,kitchen,4,113.205,101.503,23.816,13.217,-432.589,187.283,2740.958,191.623,139.747,208.362,73.333,145.933,14.994,9.822,685.72,-1395.58,60.0,85.2,43.108,living_room,a_walk
367.0,368.0,-0.103,0.883,-0.091,kitchen,4,164.47,73.645,7.65,3.808,55.938,549.555,3371.217,89.856,62.923,118.356,46.4,114.267,2.43,5.477,549.742,-1341.293,60.0,36.854,32.765,living_room,a_walk
368.0,369.0,-0.156,0.954,0.03,kitchen,4,171.026,68.736,0.325,0.246,137.822,640.813,3564.684,3.827,3.477,8.212,48.4,110.267,1.052,2.097,607.165,-1369.932,60.0,13.839,27.423,living_room,p_stand
369.0,370.0,-0.048,0.79,0.451,kitchen,4,171.818,69.603,0.164,0.412,146.859,626.26,3543.692,2.273,4.505,6.72,46.733,108.2,0.68,2.713,582.701,-1336.33,60.0,8.334,33.626,living_room,p_stand
370.0,371.0,0.454,0.541,0.661,kitchen,4,171.002,70.121,0.369,0.288,136.415,618.549,3536.433,4.019,3.957,17.183,47.2,108.133,1.4,3.041,587.382,-1332.679,60.0,18.816,35.284,living_room,p_stand
371.0,372.0,-0.341,0.082,1.011,kitchen,4,170.323,70.371,0.276,0.359,129.177,621.026,3568.522,3.231,3.544,10.524,49.733,107.667,0.964,2.494,624.628,-1339.157,60.0,12.163,31.807,living_room,p_stand
372.0,373.0,-0.032,0.176,0.871,kitchen,4,170.183,70.46,0.512,0.215,128.246,623.896,3591.368,6.457,2.106,5.585,53.414,107.897,3.296,2.998,675.378,-1350.631,60.0,42.336,37.71,living_room,p_stand
373.0,374.0,0.089,0.683,0.858,kitchen,4,173.478,71.139,1.098,0.537,168.319,610.435,3562.63,13.003,8.915,18.765,62.467,109.267,1.36,2.816,784.007,-1356.84,60.0,17.16,39.648,living_room,p_stand
374.0,375.0,0.001,0.194,0.896,kitchen,4,174.666,72.129,0.211,0.254,182.306,595.089,3544.992,2.141,3.599,13.752,62.933,106.867,1.209,2.306,785.996,-1320.364,60.0,15.007,27.237,living_room,p_stand
375.0,376.0,-0.206,0.959,0.034,kitchen,4,175.25,72.674,1.004,1.147,189.179,587.221,3538.225,11.911,15.553,13.111,62.733,106.733,1.123,1.692,782.003,-1316.253,60.0,13.966,23.191,living_room,p_stand
376.0,377.0,0.032,0.794,0.36,kitchen,4,175.614,73.253,0.378,0.503,193.415,579.021,3532.268,5.123,5.21,11.452,56.667,107.667,4.166,1.66,705.067,-1325.466,60.0,54.114,18.756,living_room,p_stand
377.0,378.0,0.18,0.429,0.755,kitchen,4,173.009,71.587,0.716,0.422,160.476,597.219,3517.898,8.729,4.958,6.194,50.103,109.69,1.125,2.423,620.396,-1344.758,60.0,13.552,29.682,living_room,p_stand
378.0,379.0,0.076,0.914,0.064,kitchen,4,172.638,73.601,0.403,0.711,154.095,565.858,3477.438,4.452,12.598,27.525,49.867,109.8,0.991,1.424,610.316,-1330.659,60.0,9.312,23.106,living_room,p_stand
379.0,380.0,0.35,0.557,-0.152,kitchen,4,169.585,73.445,0.902,0.23,116.846,567.54,3476.439,10.934,4.065,20.714,45.867,107.2,2.232,3.198,561.044,-1298.742,60.0,28.002,40.079,living_room,p_stand
380.0,381.0,0.205,0.724,-0.59,kitchen,4,170.857,72.736,0.723,0.475,132.6,577.163,3482.332,9.086,6.919,15.328,49.533,108.467,0.884,2.306,607.128,-1316.325,60.0,10.802,30.786,living_room,p_stand
381.0,382.0,0.307,0.633,-0.123,kitchen,4,169.915,72.595,1.123,0.281,121.548,581.386,3497.441,13.373,4.384,15.89,46.133,109.267,1.839,0.854,567.662,-1331.749,60.0,21.829,12.291,living_room,p_stand
382.0,383.0,0.239,0.759,-0.331,kitchen,4,169.777,72.726,0.936,0.657,120.033,580.726,3502.883,10.912,10.831,19.739,47.333,107.6,1.468,2.26,583.375,-1313.517,60.0,15.922,27.658,living_room,p_stand
383.0,384.0,-0.129,0.874,0.443,kitchen,4,169.176,71.844,1.59,0.565,113.815,598.272,3542.714,18.725,10.631,32.424,42.793,108.448,2.747,2.027,532.896,-1338.948,60.0,29.908,24.528,living_room,p_stand
384.0,385.0,-0.235,0.814,0.516,kitchen,4,166.859,71.428,0.466,0.337,86.228,610.704,3585.529,5.604,4.697,13.418,40.8,108.933,1.194,2.032,514.295,-1361.307,60.0,13.848,23.859,living_room,p_stand
385.0,386.0,-0.326,0.694,0.676,kitchen,4,168.419,72.22,0.481,0.861,105.364,597.928,3568.694,6.042,10.643,4.265,41.733,110.0,0.964,1.612,523.709,-1368.152,60.0,12.358,20.356,living_room,p_stand
386.0,387.0,-0.288,0.658,0.744,kitchen,4,169.575,72.845,0.266,0.216,119.648,589.234,3563.416,3.446,2.356,6.716,42.379,109.207,1.064,1.919,531.061,-1356.284,60.0,12.989,23.842,living_room,p_stand
387.0,388.0,-0.288,0.65,0.735,kitchen,4,169.195,72.088,0.476,0.67,115.037,599.559,3568.377,5.516,10.815,15.621,41.0,107.8,0.0,3.038,514.405,-1340.812,60.0,2.246,40.925,living_room,p_stand
388.0,389.0,-0.249,0.723,0.672,kitchen,4,168.739,71.632,0.224,0.264,110.105,609.424,3593.093,2.613,4.112,10.901,43.667,108.333,1.814,2.936,551.852,-1356.724,60.0,23.4,36.509,living_room,p_stand
389.0,390.0,0.076,0.685,0.723,kitchen,4,168.437,71.788,0.424,0.347,105.312,601.921,3560.239,4.946,6.212,15.449,45.483,107.552,0.856,2.343,569.599,-1334.615,60.0,10.914,26.516,living_room,t_turn
390.0,391.0,-0.057,0.483,0.771,kitchen,4,162.448,73.67,6.448,1.619,30.267,555.216,3416.094,77.495,26.059,44.257,42.333,115.067,3.28,2.502,506.9,-1371.149,60.0,36.575,33.747,living_room,t_turn
391.0,392.0,-0.167,0.361,0.688,kitchen,4,150.896,74.646,1.462,0.699,-107.462,535.637,3367.827,16.974,9.589,17.228,47.333,112.267,2.371,2.804,557.213,-1319.38,60.0,30.355,36.486,living_room,p_stand
392.0,393.0,-0.015,1.003,0.28,kitchen,4,166.945,74.469,5.398,1.504,84.324,550.258,3446.592,65.426,17.486,24.178,49.667,113.533,2.211,3.138,602.24,-1364.428,60.0,28.829,30.795,living_room,t_turn
393.0,394.0,0.062,0.707,0.622,kitchen,4,169.173,73.247,1.014,0.772,113.719,580.058,3537.806,11.779,12.765,23.562,43.867,112.667,1.839,2.534,545.76,-1389.626,60.0,20.232,30.727,living_room,p_stand
394.0,395.0,-0.085,0.702,0.792,kitchen,4,168.456,72.018,0.309,0.315,105.874,600.75,3570.477,3.799,3.724,7.448,43.552,111.207,1.275,2.427,546.903,-1384.211,60.0,15.413,28.887,living_room,p_stand
395.0,396.0,-0.343,0.271,0.817,kitchen,4,166.776,71.603,0.526,0.363,85.479,610.623,3597.992,6.403,5.456,11.331,44.8,109.533,1.579,1.36,566.849,-1374.03,60.0,21.422,17.452,living_room,p_stand
396.0,397.0,-0.643,0.102,0.763,kitchen,4,166.386,71.051,0.316,0.624,80.713,618.664,3604.306,4.036,7.618,5.697,45.667,109.2,1.075,1.077,578.645,-1372.274,60.0,13.438,13.154,living_room,p_stand
397.0,398.0,-0.121,0.84,0.379,kitchen,4,167.775,72.045,0.769,0.705,97.261,600.127,3568.605,9.313,10.598,14.46,45.6,109.133,1.645,1.36,572.423,-1357.807,60.0,22.476,19.7,living_room,p_stand
398.0,399.0,-0.085,0.554,0.891,kitchen,4,169.129,71.88,0.27,0.284,113.667,599.148,3550.731,3.201,3.881,9.14,45.267,110.667,1.692,1.274,565.414,-1369.872,60.0,20.524,16.29,living_room,p_stand
