start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
218.0,219.0,184.083,71.106,0.042,0.225,275.67,559.683,3264.282,0.498,2.744,1.438,57.0,95.75,0.0,0.968,657.619,-1086.162,60.0,0.288,10.824,living_room
219.0,220.0,184.217,71.105,0.088,0.179,277.036,559.351,3262.288,0.978,2.04,1.153,57.0,95.4,0.0,0.8,657.221,-1081.527,60.0,0.23,9.035,living_room
220.0,221.0,184.03,71.13,0.32,0.183,274.409,558.058,3256.387,4.469,3.253,10.133,57.0,95.4,0.0,1.083,656.041,-1079.591,60.0,2.025,11.173,living_room
221.0,222.0,180.93,71.055,2.125,0.43,234.775,548.561,3196.223,25.619,4.885,26.318,54.9,99.2,2.406,2.272,620.295,-1102.151,60.0,32.067,23.753,living_room
222.0,223.0,176.313,70.44,0.27,0.125,180.155,547.327,3149.327,3.059,1.242,1.28,51.0,97.667,0.0,0.943,566.908,-1068.528,60.0,0.229,10.006,living_room
223.0,224.0,176.397,70.866,0.031,0.029,181.215,543.003,3151.569,0.353,0.322,0.283,51.0,98.5,0.0,0.866,567.308,-1078.421,60.0,0.051,9.454,living_room
224.0,225.0,176.595,70.655,0.074,0.126,183.478,545.577,3152.98,0.787,1.375,1.12,51.0,97.857,0.0,0.99,567.561,-1071.868,60.0,0.2,10.786,living_room
225.0,226.0,174.055,73.354,3.13,3.258,154.085,510.267,3116.391,36.175,42.702,45.172,49.0,88.143,2.828,10.467,539.091,-955.279,60.0,36.219,126.991,living_room
226.0,227.0,162.28,65.399,3.736,4.429,23.555,572.863,2992.014,39.691,47.414,43.484,53.353,100.294,4.813,10.311,561.199,-1040.585,60.0,58.754,107.863,living_room
227.0,228.0,127.937,53.665,1.96,0.629,-332.241,687.437,2955.263,19.882,7.22,9.638,43.308,97.0,2.971,0.0,442.003,-991.862,60.0,32.433,3.278,living_room
228.0,229.0,127.334,53.915,0.377,0.209,-338.381,684.571,2954.079,3.528,1.593,3.73,42.043,97.0,0.999,0.0,428.605,-991.46,60.0,10.218,1.269,living_room
229.0,230.0,127.741,54.045,0.103,0.216,-334.299,683.485,2955.212,0.988,1.926,1.501,41.435,97.0,1.439,0.0,422.566,-991.845,60.0,14.888,0.51,living_room
230.0,231.0,127.696,54.089,0.047,0.145,-335.125,683.758,2958.348,0.497,1.272,1.062,41.0,97.0,0.0,0.0,418.704,-992.912,60.0,0.153,0.361,living_room
231.0,232.0,127.817,53.915,0.076,0.166,-334.093,686.035,2960.408,0.735,1.581,1.239,40.429,97.0,1.178,0.0,412.978,-993.613,60.0,12.293,0.421,living_room
232.0,233.0,127.899,53.938,0.042,0.19,-333.282,685.872,2960.707,0.43,1.634,1.711,41.0,97.167,0.816,0.553,419.008,-995.463,60.0,8.451,5.961,living_room
233.0,234.0,127.646,53.681,0.0,0.0,-335.603,687.914,2958.031,0.0,0.0,0.0,41.0,97.0,0.0,0.0,418.658,-992.804,60.0,0.0,0.0,living_room
234.0,235.0,126.462,62.789,0.132,2.684,-347.109,592.08,2951.441,0.934,27.028,3.918,65.667,81.667,0.943,8.055,671.393,-833.381,60.0,9.724,81.449,living_room
237.0,238.0,126.933,65.52,0.05,0.136,-342.957,565.043,2957.682,0.542,1.008,2.117,63.5,73.0,0.866,1.414,650.443,-746.394,60.0,8.793,14.541,living_room
238.0,239.0,128.745,57.457,1.916,3.22,-321.021,642.189,2928.574,20.569,31.282,9.447,50.333,95.0,9.286,6.733,510.1,-962.674,60.0,96.184,66.013,living_room
239.0,240.0,125.45,54.429,2.221,0.532,-356.886,677.229,2945.218,23.778,7.363,9.061,42.5,100.167,1.19,0.986,431.673,-1021.493,60.0,12.556,11.645,living_room
240.0,241.0,123.936,54.607,0.116,0.114,-369.844,670.634,2924.533,1.036,1.473,2.578,43.0,100.5,0.0,0.866,433.301,-1017.67,60.0,0.389,8.761,living_room
241.0,242.0,123.289,55.612,0.546,1.95,-375.843,659.079,2919.392,6.821,17.432,11.884,42.714,101.0,0.7,0.0,429.484,-1021.031,60.0,5.677,4.209,living_room
242.0,243.0,123.045,66.015,0.415,3.052,-386.9,565.025,2985.762,2.873,28.287,18.595,46.12,96.6,2.197,8.745,475.761,-998.844,60.0,25.968,86.625,living_room
243.0,244.0,123.779,70.003,0.188,0.274,-382.208,527.572,3009.129,2.045,2.843,1.762,49.667,87.667,1.193,0.943,517.187,-913.637,60.0,12.533,10.152,living_room
244.0,245.0,124.058,70.62,0.103,0.147,-379.444,521.304,3010.56,1.177,1.361,1.746,48.913,86.13,0.408,1.154,509.74,-898.054,60.0,4.421,12.333,living_room
245.0,246.0,124.069,70.567,0.117,0.146,-378.856,521.219,3006.824,1.326,1.264,2.017,49.0,86.333,0.0,1.127,510.025,-898.976,60.0,0.347,11.89,living_room
246.0,247.0,123.951,59.419,0.295,5.015,-372.644,625.794,2947.753,4.968,47.175,23.854,46.655,98.241,2.105,4.28,475.118,-1002.485,60.0,25.411,37.423,living_room
247.0,248.0,122.368,54.707,0.698,0.221,-383.513,665.435,2906.338,6.501,2.775,5.164,45.5,100.0,1.245,1.0,455.754,-1006.106,60.0,11.881,9.947,living_room
248.0,249.0,121.637,55.156,0.145,0.178,-389.813,658.884,2897.655,1.553,1.569,1.714,46.294,100.647,0.956,0.762,462.375,-1009.711,60.0,9.687,8.046,living_room
249.0,250.0,122.139,55.085,0.159,0.226,-385.158,660.375,2901.027,1.505,2.132,1.545,45.0,100.571,0.0,0.821,449.892,-1010.123,60.0,0.244,8.564,living_room
250.0,251.0,122.385,55.424,0.257,0.205,-383.392,658.179,2906.571,3.138,2.354,5.101,43.167,100.5,0.553,0.866,432.275,-1011.346,60.0,5.727,9.59,living_room
251.0,252.0,123.848,54.834,2.364,0.444,-372.034,670.713,2935.094,23.559,5.044,8.437,49.0,101.0,5.578,0.0,497.226,-1026.592,60.0,59.442,2.988,living_room
288.0,289.0,178.368,54.409,0.111,0.084,173.913,621.047,2700.118,0.959,0.478,1.38,53.0,109.0,0.0,0.0,505.718,-1019.959,60.0,0.256,0.527,living_room
289.0,290.0,178.605,57.788,0.239,0.432,177.313,592.899,2717.772,2.086,3.905,3.508,53.8,109.0,0.98,0.0,516.704,-1026.707,60.0,9.277,1.341,living_room
291.0,292.0,166.774,72.834,0.03,0.078,67.476,469.809,2840.539,0.29,0.604,1.098,63.0,77.0,0.0,0.0,627.848,-758.252,60.0,0.242,0.296,living_room
294.0,295.0,167.147,59.896,0.361,0.618,70.964,596.827,2831.745,3.562,5.906,1.085,54.0,111.0,1.0,0.0,537.478,-1090.341,60.0,9.619,0.422,living_room
296.0,297.0,167.775,58.856,0.0,0.0,77.46,609.148,2841.044,0.0,0.0,0.0,49.0,111.0,0.0,0.0,489.956,-1093.961,60.0,0.0,0.0,living_room
299.0,300.0,165.861,76.294,0.516,0.343,57.322,427.504,2789.366,5.017,3.183,2.236,48.8,102.2,1.4,3.6,478.936,-992.741,60.0,13.896,35.786,living_room
300.0,301.0,165.986,77.133,0.468,0.394,58.828,421.256,2802.425,4.579,3.442,3.626,49.636,101.545,1.11,2.5,489.448,-990.914,60.0,10.848,24.895,living_room
301.0,302.0,165.855,77.597,0.515,0.273,57.584,417.034,2804.651,5.039,2.574,1.612,48.667,103.0,0.745,4.472,480.112,-1006.17,60.0,7.538,44.595,living_room
302.0,303.0,165.364,78.227,0.361,0.672,52.713,410.485,2802.244,3.551,6.646,0.902,49.133,106.067,0.499,6.277,484.164,-1035.757,60.0,4.85,62.416,living_room
303.0,304.0,165.535,76.949,0.034,0.5,54.383,423.018,2802.095,0.306,4.689,1.509,49.0,105.0,0.0,1.633,482.842,-1024.254,60.0,0.259,15.354,living_room
305.0,306.0,163.15,58.653,0.062,0.01,30.225,588.591,2736.049,0.602,0.007,0.496,48.0,117.0,1.0,0.0,461.161,-1111.29,60.0,9.406,0.204,living_room
306.0,307.0,163.753,58.484,0.0,0.0,36.012,590.247,2736.241,0.0,0.0,0.0,47.0,117.0,0.0,0.0,451.706,-1111.369,60.0,0.0,0.0,living_room
330.0,331.0,182.848,73.45,0.723,0.502,236.572,481.982,2952.591,7.929,6.114,5.651,57.667,81.667,0.943,0.943,602.556,-837.58,60.0,8.687,8.299,living_room
331.0,332.0,181.093,73.549,0.0,0.0,217.036,477.963,2934.282,0.0,0.0,0.0,59.0,83.0,0.0,0.0,612.449,-845.932,60.0,0.0,0.0,living_room
335.0,336.0,178.118,68.538,0.196,0.931,185.401,526.55,2918.016,2.657,7.489,11.524,51.0,98.333,1.633,2.494,526.027,-996.805,60.0,18.942,21.407,living_room
337.0,338.0,171.748,45.627,0.16,0.096,112.415,711.675,2728.797,1.603,0.721,1.891,53.8,117.0,0.98,0.0,517.777,-1108.314,60.0,9.227,0.776,living_room
339.0,340.0,173.874,45.735,0.0,0.0,134.089,717.75,2756.109,0.0,0.0,0.0,51.0,117.0,0.0,0.0,496.164,-1119.52,60.0,0.0,0.0,living_room
340.0,341.0,173.933,45.992,0.12,0.258,134.766,715.845,2758.352,1.297,1.822,3.696,51.0,117.0,0.0,0.0,496.565,-1120.44,60.0,0.661,1.516,living_room
341.0,342.0,173.078,46.18,0.195,0.131,124.982,705.481,2725.327,1.672,1.242,5.259,52.333,117.0,0.943,0.0,503.247,-1106.891,60.0,8.149,2.158,living_room
342.0,343.0,170.767,45.937,0.0,0.0,103.272,710.357,2735.136,0.0,0.0,0.0,55.0,117.0,0.0,0.0,530.357,-1110.915,60.0,0.0,0.0,living_room
343.0,344.0,187.703,49.688,13.534,3.158,247.873,642.884,2602.937,105.904,52.325,105.376,56.0,122.0,2.408,10.09,518.139,-1099.626,60.0,35.551,55.362,living_room
344.0,345.0,246.655,63.584,23.528,5.901,678.083,446.537,2250.504,161.856,58.452,70.287,62.2,144.2,9.347,3.709,509.034,-1128.751,60.0,65.392,14.281,living_room
350.0,351.0,162.904,192.494,1.068,4.679,23.669,-594.503,2343.52,8.599,21.413,87.348,70.8,97.0,4.423,2.366,581.257,-811.78,60.0,21.312,47.917,hallway
351.0,352.0,149.052,176.177,5.378,7.026,-115.494,-563.57,2891.133,62.118,22.187,245.946,54.538,108.615,3.65,3.804,547.849,-1117.006,60.0,20.409,129.315,hallway
352.0,353.0,145.445,155.387,0.768,5.97,-191.443,-460.207,3755.799,14.565,45.88,282.027,41.077,108.846,3.782,6.561,534.62,-1438.183,60.0,19.335,39.904,hallway
353.0,354.0,146.546,140.387,1.69,3.212,-221.618,-331.602,4674.386,37.716,36.188,232.098,32.655,86.655,1.294,6.238,532.199,-1422.465,60.0,28.12,45.85,hallway
354.0,355.0,142.829,138.309,0.152,2.319,-323.8,-346.91,5377.115,13.672,55.924,209.857,32.0,68.333,2.236,6.394,599.274,-1289.527,60.0,32.43,71.034,hallway
355.0,356.0,139.921,143.302,0.623,2.428,-402.745,-467.816,5718.123,16.926,54.114,77.044,26.385,54.154,2.132,3.516,524.885,-1090.725,60.0,37.056,59.176,hallway
356.0,357.0,138.265,148.111,0.733,1.611,-449.697,-582.362,5902.096,13.459,43.768,117.333,23.786,46.857,3.086,4.565,487.357,-973.97,60.0,58.322,77.972,hallway
357.0,358.0,142.575,151.321,2.188,1.087,-396.936,-716.431,6523.801,38.158,33.372,230.8,17.4,30.2,1.497,3.868,394.487,-696.388,60.0,36.938,84.225,hallway
358.0,359.0,149.883,151.774,0.651,3.01,-261.147,-821.353,7366.229,14.225,85.35,114.771,11.0,21.25,1.732,8.685,281.63,-553.298,60.0,43.09,218.698,hallway
359.0,360.0,73.764,139.228,7.709,8.386,-705.98,-154.334,2343.873,41.106,61.996,127.136,72.917,149.583,5.369,5.307,580.673,-1235.918,60.0,49.911,76.312,kitchen
360.0,361.0,113.935,108.814,14.398,8.465,-450.683,116.804,2845.221,117.973,91.412,177.168,52.846,128.846,5.6,8.52,515.792,-1280.885,60.0,30.485,40.129,kitchen
361.0,362.0,153.038,86.451,4.354,3.605,-80.093,393.974,3338.722,48.206,52.811,94.844,47.571,108.571,3.332,2.692,555.956,-1265.109,60.0,42.561,20.101,kitchen
362.0,363.0,166.882,78.046,1.188,0.553,85.018,518.266,3522.697,14.707,7.8,10.218,49.2,101.8,2.75,2.227,609.167,-1250.618,60.0,34.502,27.308,kitchen
363.0,364.0,158.889,78.574,2.917,1.105,-13.714,512.332,3526.63,36.028,14.999,13.572,36.12,100.44,3.922,1.835,446.296,-1235.287,60.0,48.181,21.871,kitchen
364.0,365.0,155.264,79.932,0.382,0.214,-58.207,492.577,3505.761,4.564,2.777,9.252,37.148,98.852,2.43,1.208,455.663,-1208.671,60.0,30.011,15.595,kitchen
365.0,366.0,161.532,79.472,4.042,0.625,18.744,497.628,3501.354,49.476,8.967,13.781,45.154,101.615,1.833,1.443,555.096,-1240.666,60.0,22.811,18.903,kitchen
366.0,367.0,173.575,79.513,1.405,0.645,165.684,494.193,3480.66,17.13,10.051,26.288,38.36,100.92,6.059,0.688,471.681,-1224.772,60.0,74.672,12.264,kitchen
367.0,368.0,176.176,82.03,1.89,1.118,196.692,462.524,3472.534,20.582,19.175,43.684,58.217,104.304,4.075,1.397,715.103,-1263.687,60.0,52.283,18.805,kitchen
368.0,369.0,178.924,83.086,1.051,1.27,225.745,440.414,3402.185,12.122,15.695,17.287,50.882,104.882,1.875,0.832,612.649,-1245.116,60.0,21.546,14.544,kitchen
369.0,370.0,175.942,81.238,0.594,0.478,193.666,470.945,3464.554,7.092,7.805,24.146,57.429,105.714,4.153,1.097,703.314,-1278.106,60.0,49.915,20.276,kitchen
370.0,371.0,173.586,82.89,3.266,0.901,162.396,443.783,3410.155,38.906,11.566,10.197,60.259,104.556,6.21,1.257,725.148,-1244.133,60.0,74.444,14.392,kitchen
371.0,372.0,161.777,77.684,1.284,2.227,21.9,521.881,3514.521,15.762,34.57,48.091,41.083,103.25,4.339,1.942,506.368,-1265.748,60.0,53.751,31.174,kitchen
372.0,373.0,163.91,73.614,0.375,0.462,49.873,591.691,3637.53,4.739,6.952,8.89,35.357,103.429,2.004,1.635,451.661,-1312.053,60.0,25.723,22.048,kitchen
373.0,374.0,161.906,72.874,0.61,0.461,24.409,603.682,3653.089,7.783,5.087,6.55,41.0,103.48,1.6,2.138,524.827,-1318.289,60.0,20.617,27.409,kitchen
374.0,375.0,161.409,73.885,0.358,0.296,18.054,591.055,3655.074,4.559,3.419,5.246,39.211,101.105,2.667,1.518,502.11,-1288.822,60.0,34.349,19.594,kitchen
375.0,376.0,161.508,73.5,0.439,0.818,19.305,594.042,3642.849,5.653,13.084,27.251,40.75,103.167,2.665,1.724,520.291,-1310.59,60.0,33.745,23.386,kitchen
376.0,377.0,162.959,76.177,9.323,1.741,34.637,539.163,3506.278,109.745,29.226,55.768,42.556,103.222,6.585,0.629,522.298,-1261.987,60.0,73.147,12.78,kitchen
377.0,378.0,186.966,82.795,0.857,2.176,318.357,439.318,3366.858,9.862,26.664,17.098,60.222,104.667,2.123,1.374,718.006,-1229.974,60.0,27.35,14.188,kitchen
378.0,379.0,186.421,83.908,0.936,1.638,312.473,427.047,3372.587,11.519,23.643,36.569,55.5,105.0,4.162,0.926,663.326,-1236.057,60.0,52.946,18.147,kitchen
379.0,380.0,179.217,82.129,3.665,1.769,229.602,454.643,3420.477,39.684,30.451,70.468,43.154,107.077,2.07,1.035,522.466,-1278.263,60.0,31.383,32.372,kitchen
380.0,381.0,170.116,76.88,0.557,1.075,126.496,539.185,3565.885,7.003,13.556,5.883,47.345,108.172,3.826,1.341,595.515,-1345.806,60.0,47.639,16.573,kitchen
381.0,382.0,171.199,76.838,0.554,0.285,140.104,539.99,3567.693,6.879,3.415,4.444,43.1,107.0,2.142,0.0,542.87,-1331.808,60.0,26.766,1.668,kitchen
382.0,383.0,172.384,75.863,0.854,0.949,154.792,551.877,3565.373,10.101,14.007,15.495,44.75,107.0,1.942,0.0,563.7,-1330.937,60.0,25.895,5.814,kitchen
383.0,384.0,173.325,78.207,0.756,1.762,165.785,520.267,3549.215,8.55,24.768,22.853,39.815,106.407,2.126,1.313,499.642,-1317.634,60.0,27.038,22.889,kitchen
384.0,385.0,165.248,77.416,3.869,0.41,64.287,522.829,3501.109,47.27,6.35,11.141,61.5,103.25,7.599,1.714,754.66,-1260.82,60.0,93.621,21.762,kitchen
385.0,386.0,160.165,77.939,2.387,0.799,1.988,519.114,3519.505,29.397,10.557,7.655,56.0,104.308,6.233,1.749,690.387,-1280.729,60.0,76.753,21.314,kitchen
386.0,387.0,173.241,81.129,3.586,1.216,160.386,471.391,3457.879,43.106,16.749,17.059,40.786,104.286,2.795,0.958,498.287,-1258.005,60.0,34.595,15.552,kitchen
387.0,388.0,175.188,80.756,0.655,0.641,185.825,480.264,3489.664,7.335,9.706,16.014,35.741,105.074,1.646,0.378,441.474,-1279.168,60.0,20.174,7.98,kitchen
388.0,389.0,176.004,83.142,0.563,1.008,194.798,448.693,3471.335,6.375,13.256,10.782,48.538,103.615,6.209,0.923,596.316,-1254.83,60.0,75.447,13.883,kitchen
389.0,390.0,176.691,83.13,0.715,0.759,201.794,445.821,3448.166,7.938,9.88,16.746,51.818,102.818,3.446,1.029,632.389,-1236.838,60.0,42.667,14.056,kitchen
390.0,391.0,167.611,80.739,4.52,1.271,92.098,475.471,3453.405,54.561,16.102,10.429,61.889,103.37,6.094,1.444,751.594,-1245.353,60.0,74.607,17.733,kitchen
391.0,392.0,162.335,80.252,1.566,0.36,28.366,481.69,3455.886,19.135,5.075,14.552,46.043,104.217,3.0,1.641,558.294,-1256.518,60.0,34.547,22.604,kitchen
392.0,393.0,165.491,78.718,2.018,0.837,67.216,505.787,3493.801,24.649,11.383,9.641,43.818,105.455,1.969,1.588,537.848,-1285.412,60.0,24.146,18.815,kitchen
393.0,394.0,157.154,76.552,1.348,0.265,-35.478,540.708,3549.009,16.842,2.191,13.181,40.071,104.786,1.132,1.719,497.577,-1297.423,60.0,14.642,18.553,kitchen
394.0,395.0,155.373,77.344,0.139,0.16,-57.782,532.655,3561.037,1.736,1.913,0.897,39.522,105.348,0.878,1.272,492.209,-1308.926,60.0,11.023,15.852,kitchen
395.0,396.0,155.194,77.574,0.115,0.1,-60.065,530.236,3564.052,1.433,1.399,3.552,39.0,105.1,0.632,1.609,486.071,-1306.979,60.0,7.764,20.017,kitchen
396.0,397.0,157.03,80.773,2.08,3.162,-35.782,476.901,3460.673,24.467,48.602,80.109,39.7,108.0,1.453,4.313,480.609,-1303.899,60.0,15.977,32.584,kitchen
397.0,398.0,125.469,99.712,18.988,7.042,-354.364,217.876,3009.384,183.12,86.892,154.435,54.304,117.696,6.714,8.395,561.432,-1236.767,60.0,48.632,49.865,kitchen
398.0,399.0,69.531,119.604,11.72,3.203,-819.588,4.352,2592.695,86.936,30.181,75.222,79.462,133.308,3.296,2.756,699.305,-1215.646,60.0,25.709,58.927,kitchen
399.0,400.0,53.322,122.874,1.728,1.614,-947.393,-25.464,2532.82,10.615,14.225,19.739,77.72,137.16,0.96,3.574,666.51,-1221.504,60.0,11.74,28.766,kitchen
400.0,401.0,43.418,128.906,4.306,3.705,-997.005,-75.654,2440.431,18.881,30.412,45.099,76.714,138.0,1.03,3.14,632.639,-1186.914,60.0,16.858,47.821,kitchen
401.0,402.0,41.934,130.883,1.929,2.061,-1003.001,-92.35,2422.835,11.566,16.929,17.716,73.0,138.455,0.0,2.903,595.912,-1181.889,60.0,4.535,31.719,kitchen
402.0,403.0,44.408,128.194,1.036,0.804,-992.446,-70.345,2448.467,7.981,6.847,11.725,73.0,143.08,0.0,0.392,602.474,-1233.411,60.0,3.001,6.141,kitchen
403.0,404.0,44.893,126.683,2.017,0.736,-990.865,-57.508,2454.838,17.417,6.2,10.689,69.917,141.0,2.768,1.155,577.987,-1218.941,60.0,24.276,12.808,kitchen
404.0,405.0,83.974,125.626,9.535,3.648,-675.699,-49.424,2541.404,70.062,31.829,57.573,65.737,142.263,3.126,2.446,569.811,-1271.759,60.0,16.02,34.856,kitchen
405.0,406.0,117.021,111.091,12.661,3.886,-421.87,89.262,2822.522,113.488,40.403,85.657,48.158,128.158,3.745,7.52,468.036,-1266.352,60.0,26.35,36.603,kitchen
406.0,407.0,171.096,89.036,6.475,4.357,127.983,353.247,3241.864,75.914,57.61,85.132,48.167,111.75,5.383,6.213,552.628,-1263.957,60.0,71.634,40.475,kitchen
407.0,408.0,180.324,83.573,1.022,1.014,241.6,433.413,3391.947,9.414,16.782,40.316,50.923,106.923,1.517,1.174,611.494,-1265.764,60.0,18.335,23.17,kitchen
408.0,409.0,179.197,82.509,0.512,0.477,231.328,451.808,3436.623,5.778,5.791,12.809,49.8,107.48,1.265,1.3,605.783,-1289.161,60.0,15.37,16.894,kitchen
409.0,410.0,179.948,83.146,0.446,0.387,239.762,442.99,3427.705,4.879,5.58,10.189,51.296,106.481,1.781,1.167,622.412,-1273.833,60.0,20.818,15.503,kitchen
410.0,411.0,180.19,83.472,0.427,0.779,242.481,438.721,3424.871,5.433,10.384,10.607,54.429,106.571,3.458,1.348,660.233,-1273.801,60.0,40.048,14.89,kitchen
411.0,412.0,178.734,81.511,1.2,0.279,226.943,466.28,3454.672,14.385,4.251,10.949,47.0,105.0,1.155,0.0,574.759,-1266.014,60.0,14.64,3.994,kitchen
412.0,413.0,177.182,80.72,0.353,1.25,209.672,479.363,3480.006,3.997,15.774,7.873,47.0,108.259,0.544,1.109,578.51,-1314.93,60.0,6.68,14.685,kitchen
414.0,415.0,177.432,81.531,0.181,0.614,213.244,470.577,3488.519,1.919,6.378,13.798,48.5,106.3,0.866,1.584,598.533,-1294.255,60.0,11.873,22.159,kitchen
415.0,416.0,176.861,81.226,0.353,0.476,206.23,474.247,3487.954,4.187,5.616,5.808,46.655,106.793,1.294,1.769,575.863,-1299.997,60.0,15.578,22.114,kitchen
416.0,417.0,177.105,81.908,0.1,0.198,208.972,465.387,3484.062,0.911,1.547,8.069,46.882,106.882,1.078,1.278,577.925,-1299.584,60.0,12.682,16.791,kitchen
417.0,418.0,177.182,82.176,0.069,0.131,209.752,461.747,3481.255,1.105,2.262,6.986,49.0,106.143,0.0,0.99,603.327,-1289.415,60.0,1.2,11.439,kitchen
418.0,419.0,182.163,83.689,1.836,0.484,262.641,430.615,3381.689,19.672,8.036,28.784,52.2,105.32,4.0,1.224,625.285,-1242.851,60.0,43.762,17.152,kitchen
419.0,420.0,185.208,84.658,0.766,0.434,295.31,414.08,3341.154,7.768,5.578,16.059,51.5,104.667,1.848,1.491,610.28,-1220.454,60.0,21.567,20.829,kitchen
420.0,421.0,176.702,82.378,3.475,1.091,202.175,456.828,3461.419,39.147,19.059,46.601,50.786,106.571,4.67,1.116,621.211,-1287.288,60.0,56.008,23.585,kitchen
421.0,422.0,172.621,80.898,0.539,0.454,155.6,482.067,3515.733,6.637,5.713,3.577,54.655,106.172,2.17,1.234,678.706,-1302.561,60.0,27.222,15.385,kitchen
422.0,423.0,174.0,81.0,0.595,0.666,172.53,480.645,3514.581,6.948,7.685,10.527,47.64,106.92,1.67,0.688,591.37,-1311.343,60.0,21.1,9.777,kitchen
423.0,424.0,174.763,79.908,0.263,0.403,181.248,492.221,3501.183,3.134,4.609,7.181,46.571,107.143,1.348,0.515,576.087,-1309.016,60.0,17.372,7.475,kitchen
424.0,425.0,173.877,79.424,0.136,0.347,171.144,500.436,3517.03,1.57,5.082,8.956,46.818,107.0,0.833,0.853,581.477,-1313.21,60.0,10.492,9.741,kitchen
425.0,426.0,173.826,78.351,0.144,0.385,171.884,517.79,3545.308,1.664,4.844,5.741,47.786,107.714,0.977,1.221,598.277,-1332.625,60.0,12.72,14.347,kitchen
426.0,427.0,174.718,79.72,1.027,1.617,180.347,494.32,3497.718,9.94,26.538,50.53,47.96,106.36,1.399,1.091,592.436,-1298.36,60.0,18.852,26.481,kitchen
427.0,428.0,170.162,87.73,9.087,4.414,119.783,372.418,3278.285,102.353,59.189,95.301,42.556,114.0,4.031,4.865,492.526,-1305.948,60.0,58.544,64.52,kitchen
428.0,429.0,111.177,109.854,17.5,8.019,-475.251,105.644,2835.263,145.949,84.831,169.911,48.923,124.308,3.441,8.805,473.883,-1232.734,60.0,25.499,67.109,kitchen
429.0,430.0,50.671,148.627,13.209,12.102,-847.855,-217.21,2229.096,60.042,81.253,155.284,66.714,138.524,7.935,5.586,499.913,-1093.016,60.0,92.532,107.62,kitchen
430.0,431.0,46.607,167.392,3.299,2.698,-797.74,-333.195,2005.974,28.062,16.163,23.307,79.4,126.867,6.333,2.68,534.4,-902.397,60.0,43.467,20.254,kitchen
431.0,432.0,41.767,169.566,3.469,2.353,-887.198,-372.205,2139.964,30.879,23.677,45.766,75.522,108.13,2.375,4.446,542.411,-822.925,60.0,20.047,24.294,kitchen
432.0,433.0,35.468,170.689,1.196,0.556,-928.706,-378.013,2126.591,13.671,5.893,12.898,71.8,102.467,0.98,1.147,510.86,-776.676,60.0,9.482,8.083,kitchen
433.0,434.0,34.029,169.788,1.29,1.468,-936.112,-369.971,2119.187,8.873,10.425,7.205,72.545,107.182,0.838,2.249,514.41,-808.586,60.0,6.249,17.11,kitchen
434.0,435.0,44.8,167.461,7.002,1.458,-839.955,-345.723,2077.974,60.091,7.537,28.258,74.12,120.36,1.275,4.26,516.398,-887.385,60.0,7.077,22.261,kitchen
435.0,436.0,53.522,167.355,2.197,2.455,-760.366,-338.151,2036.49,14.607,17.135,7.451,75.667,127.222,2.981,1.988,517.994,-918.497,60.0,21.568,14.118,kitchen
436.0,437.0,41.706,162.922,4.796,7.726,-851.866,-309.331,2053.317,37.669,57.546,12.879,74.619,129.857,3.415,3.121,512.691,-944.579,60.0,23.009,17.319,kitchen
437.0,438.0,50.911,160.127,10.313,10.011,-860.564,-314.773,2256.307,55.432,65.649,79.611,79.4,142.6,5.426,13.879,607.001,-1140.436,60.0,62.289,142.383,kitchen
438.0,439.0,96.895,131.307,20.248,12.334,-571.869,-95.648,2658.07,140.387,105.902,234.778,64.704,141.148,8.304,12.268,585.291,-1309.278,60.0,52.914,37.102,kitchen
439.0,440.0,151.671,97.419,8.818,7.213,-90.986,263.562,3279.167,95.672,94.77,162.184,43.815,111.741,6.019,5.337,499.165,-1278.31,60.0,44.054,44.099,kitchen
440.0,441.0,165.943,86.533,1.157,0.438,74.894,421.541,3592.007,14.697,5.477,10.071,41.621,100.931,2.525,0.64,525.557,-1263.861,60.0,31.217,8.529,kitchen
441.0,442.0,166.494,86.562,1.334,0.454,81.546,419.677,3579.18,16.925,5.739,10.398,44.0,102.455,1.977,1.725,553.734,-1278.598,60.0,24.578,19.055,kitchen
442.0,443.0,156.609,88.476,3.238,1.087,-41.478,388.033,3509.515,39.963,15.733,22.815,48.2,104.2,3.709,1.833,591.25,-1275.753,60.0,43.656,27.144,kitchen
443.0,444.0,163.049,88.113,4.618,0.467,38.047,393.34,3518.017,57.32,4.533,29.46,44.067,103.067,2.112,1.504,544.499,-1264.588,60.0,30.53,12.355,kitchen
444.0,445.0,167.212,87.603,1.014,0.498,92.005,413.63,3640.76,12.336,7.747,22.645,43.4,103.0,2.417,1.549,555.563,-1307.797,60.0,28.621,24.584,kitchen
445.0,446.0,165.697,86.489,0.222,0.464,73.317,431.268,3669.955,2.837,6.122,6.525,41.4,103.96,1.789,1.509,534.204,-1330.527,60.0,23.375,18.923,kitchen
