t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z,room
416.456,177.142105103,81.7425231934,207.0,143.0,162.0,36.0,209.495727539,467.549194336,3485.11035156,579.337158203,-283.505462646,3515.11035156,24.2319335938,1017.73724365,3455.11035156,kitchen
416.487,177.053939819,81.7574768066,209.0,143.0,162.0,36.0,207.90536499,466.216094971,3476.5324707,602.51574707,-282.813598633,3506.5324707,24.1717739105,1015.21063232,3446.5324707,kitchen
416.518,177.142211914,81.7210845947,207.0,143.0,160.0,36.0,208.762481689,466.170837402,3472.89013672,577.323120117,-282.519836426,3502.89013672,0.0,1014.13763428,3442.89013672,kitchen
416.549,177.251678467,81.5750732422,207.0,143.0,160.0,36.0,210.110168457,467.981414795,3473.13085938,577.362731934,-282.539245605,3503.13085938,0.0,1014.20861816,3443.13085938,kitchen
416.581,177.278640747,81.6719665527,209.0,143.0,160.0,36.0,210.487884521,466.910919189,3473.94580078,602.071350098,-282.604980469,3503.94580078,0.0,1014.4486084,3443.94580078,kitchen
416.627,177.269012451,81.7798995972,207.0,143.0,160.0,38.0,210.361282349,465.57522583,3473.7902832,577.471435547,-282.592437744,3503.7902832,0.0,990.250366211,3443.7902832,kitchen
417.112,177.31149292,81.9359130859,209.0,143.0,160.0,38.0,212.220611572,466.625305176,3495.89575195,605.842895508,-284.375335693,3525.89575195,0.0,996.606750488,3465.89575195,kitchen
417.237,177.140701294,82.1767730713,209.0,143.0,160.0,36.0,209.542770386,462.383666992,3486.17724609,604.173034668,-283.591491699,3516.17724609,0.0,1018.05151367,3456.17724609,kitchen
417.268,177.102508545,82.2530059814,209.0,143.0,160.0,36.0,208.768310547,460.773101807,3481.05029297,603.292053223,-283.177978516,3511.05029297,0.0,1016.5413208,3451.05029297,kitchen
417.299,177.149719238,82.3448028564,209.0,143.0,160.0,38.0,209.20892334,459.354614258,3478.79394531,602.90435791,-282.996002197,3508.79394531,0.0,991.689147949,3448.79394531,kitchen
417.346,177.151779175,82.2850952148,209.0,143.0,160.0,38.0,209.102142334,459.792877197,3476.59960938,602.527282715,-282.819030762,3506.59960938,0.0,991.058288574,3446.59960938,kitchen
417.377,177.157302856,82.1828231812,209.0,143.0,160.0,36.0,209.107498169,460.903076172,3475.56982422,602.350341797,-282.735961914,3505.56982422,0.0,1014.92706299,3445.56982422,kitchen
417.44,177.260437012,82.0507354736,209.0,143.0,160.0,36.0,210.311843872,462.39743042,3474.70166016,602.201171875,-282.66595459,3504.70166016,0.0,1014.67126465,3444.70166016,kitchen
418.139,179.079666138,83.5880584717,209.0,143.0,164.0,38.0,229.085449219,437.190307617,3423.98754883,593.487121582,-278.575683594,3453.98754883,47.6062889099,975.92980957,3393.98754883,kitchen
418.186,179.606124878,83.6130065918,209.0,143.0,164.0,38.0,235.81149292,437.64239502,3429.87890625,594.499450684,-279.050872803,3459.87890625,47.6889266968,977.623779297,3399.87890625,kitchen
418.217,179.811767578,83.6669311523,211.0,143.0,164.0,36.0,237.946182251,436.372741699,3425.00439453,617.893066406,-278.657684326,3455.00439453,47.620552063,1000.03240967,3395.00439453,kitchen
418.264,179.993591309,83.5710220337,211.0,143.0,164.0,38.0,239.683242798,436.710784912,3418.6328125,616.753601074,-278.143829346,3448.6328125,47.5311775208,974.390014648,3388.6328125,kitchen
418.295,180.263824463,83.4532928467,211.0,143.0,164.0,38.0,242.733062744,437.779724121,3415.9609375,616.275756836,-277.928314209,3445.9609375,47.4937019348,973.621765137,3385.9609375,kitchen
418.327,180.465026855,83.4104156494,211.0,143.0,164.0,38.0,244.927154541,437.907104492,3412.95117188,615.737487793,-277.685577393,3442.95117188,47.4514846802,972.756347656,3382.95117188,kitchen
418.358,180.757705688,83.5186538696,215.0,143.0,166.0,38.0,248.285827637,436.358520508,3410.97167969,663.648742676,-277.525909424,3440.97167969,71.1356964111,972.187133789,3380.97167969,kitchen
418.389,181.096130371,83.8085327148,215.0,143.0,166.0,38.0,251.956085205,432.243164062,3405.86523438,662.663879395,-277.114074707,3435.86523438,71.0282516479,970.718811035,3375.86523438,kitchen
418.42,180.993927002,83.4210968018,219.0,143.0,166.0,38.0,250.218032837,435.969055176,3398.83862305,709.403808594,-276.547363281,3428.83862305,70.8804092407,968.698364258,3368.83862305,kitchen
418.452,181.418395996,83.3580627441,215.0,143.0,166.0,38.0,254.348632812,435.13192749,3386.47607422,658.924377441,-275.550262451,3416.47607422,70.6203079224,965.143554688,3356.47607422,kitchen
418.483,181.572235107,83.3620071411,217.0,143.0,164.0,38.0,255.57774353,434.069885254,3378.57446289,681.305969238,-274.912963867,3408.57446289,46.969291687,962.871459961,3348.57446289,kitchen
418.514,181.452041626,83.2693557739,223.0,143.0,164.0,40.0,254.207794189,435.259887695,3379.29125977,753.180603027,-274.970794678,3409.29125977,46.979347229,939.587768555,3349.29125977,kitchen
418.561,181.469543457,83.5204925537,221.0,143.0,166.0,38.0,254.096405029,431.742248535,3375.05664062,728.364440918,-274.629241943,3405.05664062,70.3800430298,961.859924316,3345.05664062,kitchen
418.592,181.690612793,83.7569961548,221.0,143.0,166.0,38.0,256.394866943,428.41217041,3370.87866211,727.470703125,-274.292266846,3400.87866211,70.2921295166,960.658569336,3340.87866211,kitchen
418.608,182.00982666,83.9174957275,221.0,143.0,166.0,40.0,260.014770508,426.263336182,3368.89013672,727.045288086,-274.131896973,3398.89013672,70.2502975464,936.66986084,3338.89013672,kitchen
418.655,184.501602173,85.0700073242,221.0,145.0,166.0,38.0,288.126464844,410.758911133,3353.46728516,723.746276855,-296.617370605,3383.46728516,69.9257965088,955.651916504,3323.46728516,kitchen
418.702,184.529129028,84.2920150757,221.0,145.0,166.0,38.0,288.569641113,420.081665039,3354.85620117,724.043395996,-296.739135742,3384.85620117,69.9550247192,956.051330566,3324.85620117,kitchen
418.733,184.379119873,83.7161407471,221.0,145.0,166.0,38.0,286.782653809,426.823486328,3354.59692383,723.987915039,-296.716400146,3384.59692383,69.9495620728,955.976745605,3324.59692383,kitchen
418.764,183.466110229,82.8189239502,221.0,145.0,166.0,36.0,277.806152344,440.172180176,3376.02929688,728.57244873,-298.595306396,3406.02929688,70.4005050659,985.606384277,3346.02929688,kitchen
418.795,183.552261353,83.1132202148,221.0,145.0,166.0,40.0,278.662658691,436.432312012,3374.05175781,728.149414062,-298.421936035,3404.05175781,70.3588943481,938.117919922,3344.05175781,kitchen
418.827,183.841461182,83.3967514038,221.0,145.0,166.0,40.0,280.851379395,431.184509277,3359.30224609,724.994384766,-297.12890625,3389.30224609,70.0485687256,933.980163574,3329.30224609,kitchen
418.858,184.34942627,83.4443283081,219.0,145.0,166.0,40.0,285.669342041,428.87387085,3345.64868164,698.399169922,-295.931915283,3375.64868164,69.7612991333,930.149963379,3315.64868164,kitchen
418.889,184.45904541,84.0603485107,221.0,145.0,166.0,40.0,286.647338867,421.194000244,3342.05712891,721.305541992,-295.61706543,3372.05712891,69.6857299805,929.142333984,3312.05712891,kitchen
418.92,184.647735596,84.4275894165,223.0,145.0,166.0,40.0,288.796813965,416.80090332,3341.34155273,744.796691895,-295.554351807,3371.34155273,69.6706695557,928.941589355,3311.34155273,kitchen
418.983,184.661941528,84.6487197876,221.0,145.0,166.0,40.0,288.814727783,413.996887207,3339.62304688,720.784851074,-295.403686523,3369.62304688,69.6345214844,928.459533691,3309.62304688,kitchen
419.014,184.67741394,84.384223938,221.0,145.0,168.0,40.0,288.410736084,416.249786377,3332.8605957,719.338378906,-294.810821533,3362.8605957,92.6561584473,926.562438965,3302.8605957,kitchen
419.045,184.919174194,84.3429870605,219.0,145.0,168.0,40.0,292.025421143,417.860961914,3341.89208984,697.621948242,-295.602600098,3371.89208984,92.9095306396,929.096069336,3311.89208984,kitchen
419.077,185.059860229,84.2151947021,221.0,143.0,168.0,40.0,293.955413818,419.760498047,3345.09472656,721.955383301,-272.212738037,3375.09472656,92.9993743896,929.994506836,3315.09472656,kitchen
419.108,185.335617065,84.2094421387,219.0,143.0,168.0,40.0,297.14352417,419.762054443,3344.56933594,698.175842285,-272.170349121,3374.56933594,92.98462677,929.847106934,3314.56933594,kitchen
419.139,184.329467773,85.3045578003,221.0,145.0,168.0,40.0,287.175354004,409.531066895,3366.04541016,726.436828613,-297.720031738,3396.04541016,93.5871047974,935.871826172,3336.04541016,kitchen
419.17,184.517211914,85.0988006592,219.0,145.0,168.0,42.0,288.953979492,411.337219238,3360.95849609,701.566711426,-297.274078369,3390.95849609,93.4443969727,911.08380127,3330.95849609,kitchen
419.202,186.115280151,83.8438415527,219.0,145.0,168.0,40.0,304.943786621,422.189453125,3329.89550781,695.139953613,-294.55090332,3359.89550781,92.5729827881,925.73059082,3299.89550781,kitchen
419.233,186.020950317,83.9527893066,219.0,145.0,168.0,40.0,303.380371094,420.277191162,3324.83203125,694.092346191,-294.106994629,3354.83203125,92.4309310913,924.310119629,3294.83203125,kitchen
419.264,186.045379639,84.1831359863,219.0,145.0,168.0,40.0,303.542724609,417.423309326,3323.49194336,693.815124512,-293.989501953,3353.49194336,92.3933410645,923.934204102,3293.49194336,kitchen
419.295,185.851150513,84.5096435547,219.0,145.0,168.0,40.0,301.057403564,413.313690186,3321.04638672,693.309143066,-293.775146484,3351.04638672,92.3247375488,923.248168945,3291.04638672,kitchen
419.327,185.677810669,84.9283294678,219.0,145.0,168.0,40.0,299.85760498,409.556213379,3330.14086914,695.190734863,-294.572418213,3360.14086914,92.579864502,925.799438477,3300.14086914,kitchen
419.373,185.465530396,85.0958099365,219.0,145.0,168.0,40.0,297.403442383,407.634277344,3330.41723633,695.247924805,-294.596618652,3360.41723633,92.5876235962,925.87701416,3300.41723633,kitchen
419.42,185.647140503,84.8932189941,219.0,143.0,168.0,40.0,299.326477051,409.729492188,3328.21777344,694.792907715,-270.851531982,3358.21777344,92.5259170532,925.260009766,3298.21777344,kitchen
419.514,186.122161865,85.0977783203,219.0,143.0,168.0,40.0,304.721221924,407.142578125,3326.58837891,694.455749512,-270.720123291,3356.58837891,92.4802017212,924.80279541,3296.58837891,kitchen
419.592,186.150665283,85.4364929199,219.0,143.0,166.0,40.0,304.999359131,403.119567871,3325.99536133,694.333007812,-270.672271729,3355.99536133,69.3477935791,924.636474609,3295.99536133,kitchen
419.639,185.782150269,85.118637085,219.0,143.0,166.0,40.0,301.210083008,407.515106201,3331.62231445,695.497253418,-271.12612915,3361.62231445,69.466178894,926.215026855,3301.62231445,kitchen
419.67,185.439758301,84.9240875244,219.0,143.0,168.0,40.0,297.509887695,410.201690674,3334.98583984,696.19317627,-271.397399902,3364.98583984,92.7157821655,927.158630371,3304.98583984,kitchen
419.717,184.784576416,84.7642440796,219.0,143.0,166.0,40.0,290.315673828,412.736175537,3340.36914062,697.306884766,-271.831573486,3370.36914062,69.6502151489,928.668823242,3310.36914062,kitchen
419.749,184.425765991,84.7420578003,223.0,145.0,166.0,38.0,286.38104248,413.383270264,3343.50097656,745.273742676,-295.743652344,3373.50097656,69.7161026001,952.786132812,3313.50097656,kitchen
419.795,185.554992676,84.7433929443,219.0,145.0,166.0,38.0,299.791381836,413.603088379,3345.40527344,698.348876953,-295.910583496,3375.40527344,69.7561721802,953.333679199,3315.40527344,kitchen
419.827,185.258926392,84.8911132812,213.0,145.0,166.0,40.0,296.400665283,411.984802246,3346.3371582,627.503417969,-295.992279053,3376.3371582,69.7757797241,930.343078613,3316.3371582,kitchen
419.858,184.780319214,84.714630127,215.0,145.0,166.0,38.0,291.901062012,415.645751953,3359.18701172,653.661254883,-297.118774414,3389.18701172,70.0461425781,957.296691895,3329.18701172,kitchen
419.92,183.986862183,84.3059921265,215.0,145.0,164.0,38.0,283.718261719,422.191131592,3373.02294922,656.329711914,-298.331726074,3403.02294922,46.8914260864,961.275085449,3343.02294922,kitchen
419.952,183.050476074,84.0906829834,213.0,145.0,164.0,38.0,273.305114746,425.769744873,3381.21850586,633.98626709,-299.050201416,3411.21850586,47.0063819885,963.631713867,3351.21850586,kitchen
420.014,183.048492432,84.0382537842,217.0,145.0,164.0,38.0,273.955200195,427.4425354,3389.5534668,683.500427246,-299.780914307,3419.5534668,47.1232910156,966.028381348,3359.5534668,kitchen
420.045,183.010375977,84.2799377441,213.0,145.0,162.0,38.0,272.767089844,423.428833008,3380.44433594,633.842346191,-298.98236084,3410.44433594,23.4978733063,963.409057617,3350.44433594,kitchen
420.077,182.741897583,84.472946167,213.0,143.0,162.0,38.0,269.490631104,420.994140625,3379.26611328,633.623413086,-274.96875,3409.26611328,23.489610672,963.070373535,3349.26611328,kitchen
420.108,182.003112793,84.0380249023,213.0,143.0,162.0,40.0,261.039367676,426.643829346,3383.19848633,634.354248047,-275.285919189,3413.19848633,23.5171890259,940.683898926,3353.19848633,kitchen
420.139,181.846984863,84.0289459229,213.0,143.0,162.0,38.0,259.348510742,427.017333984,3385.30541992,634.745788574,-275.455841064,3415.30541992,23.5319671631,964.806884766,3355.30541992,kitchen
420.17,180.837020874,83.8213729858,213.0,145.0,162.0,38.0,248.198028564,430.937988281,3396.78613281,636.879577637,-300.414978027,3426.78613281,23.6124839783,968.108154297,3366.78613281,kitchen
420.202,180.057617188,83.929473877,213.0,143.0,160.0,36.0,239.561676025,430.814483643,3405.98974609,638.590026855,-277.12411499,3435.98974609,0.0,994.43157959,3375.98974609,kitchen
420.249,179.227981567,83.4456176758,213.0,145.0,160.0,36.0,230.412445068,438.037963867,3417.25830078,640.684387207,-302.209716797,3447.25830078,0.0,997.750793457,3387.25830078,kitchen
420.311,177.279785156,82.16355896,213.0,143.0,160.0,36.0,209.783874512,459.350250244,3462.09667969,649.017700195,-281.64932251,3492.09667969,0.0,1010.95831299,3432.09667969,kitchen
420.342,177.534713745,81.8470458984,213.0,143.0,160.0,36.0,213.008483887,463.474853516,3464.20458984,649.409484863,-281.81930542,3494.20458984,0.0,1011.57928467,3434.20458984,kitchen
420.374,177.449951172,81.9282226562,213.0,143.0,158.0,36.0,212.105834961,462.766113281,3466.28271484,649.795715332,-281.986938477,3496.28271484,-24.099773407,1012.19146729,3436.28271484,kitchen
420.389,177.498321533,81.8896179199,211.0,143.0,158.0,36.0,212.661590576,463.165130615,3465.75732422,625.181274414,-281.944549561,3495.75732422,-24.0960903168,1012.03662109,3435.75732422,kitchen
420.42,176.706878662,81.7996520996,211.0,143.0,158.0,36.0,203.226501465,464.678436279,3468.89135742,625.741821289,-282.19732666,3498.89135742,-24.1180686951,1012.95983887,3438.89135742,kitchen
420.467,175.988754272,81.193359375,211.0,143.0,156.0,36.0,195.148254395,473.648132324,3480.60986328,627.837524414,-283.142456055,3510.60986328,-48.4005126953,1016.41156006,3450.60986328,kitchen
420.499,175.114242554,81.5829238892,219.0,143.0,156.0,36.0,184.485931396,468.922698975,3480.82714844,726.366699219,-283.160003662,3510.82714844,-48.4035606384,1016.47558594,3450.82714844,kitchen
420.53,174.401977539,82.042388916,217.0,143.0,158.0,36.0,175.862030029,463.49899292,3482.21411133,702.021484375,-283.271850586,3512.21411133,-24.2115058899,1016.88415527,3452.21411133,kitchen
420.561,173.947143555,82.3988342285,207.0,143.0,156.0,36.0,170.651519775,460.072570801,3489.23803711,580.017456055,-283.838348389,3519.23803711,-48.5215339661,1018.953125,3459.23803711,kitchen
420.608,174.362091064,82.4013824463,205.0,143.0,156.0,36.0,175.588623047,459.674316406,3486.4543457,554.89654541,-283.613861084,3516.4543457,-48.4824905396,1018.13317871,3456.4543457,kitchen
420.639,174.596801758,82.0964736938,205.0,143.0,158.0,36.0,178.662780762,463.933898926,3490.45507812,555.527832031,-283.936523438,3520.45507812,-24.2693023682,1019.31164551,3460.45507812,kitchen
420.67,174.269714355,81.8418884277,201.0,143.0,156.0,36.0,174.781356812,467.376068115,3492.89208984,506.498016357,-284.133087158,3522.89208984,-48.5727882385,1020.02947998,3462.89208984,kitchen
420.702,173.880218506,81.5150146484,201.0,143.0,156.0,36.0,170.125289917,471.698120117,3495.25048828,506.83706665,-284.323303223,3525.25048828,-48.6058692932,1020.72418213,3465.25048828,kitchen
420.764,173.802749634,81.3778076172,201.0,143.0,156.0,36.0,169.217773438,473.496948242,3496.11621094,506.961547852,-284.393096924,3526.11621094,-48.6180114746,1020.97912598,3466.11621094,kitchen
420.811,173.283447266,81.6935577393,199.0,143.0,156.0,36.0,163.247390747,470.768310547,3504.62036133,483.394622803,-285.07901001,3534.62036133,-48.7372970581,1023.48413086,3474.62036133,kitchen
420.858,172.909683228,81.7061462402,199.0,143.0,156.0,38.0,158.563537598,470.345245361,3502.62084961,483.121185303,-284.917724609,3532.62084961,-48.7092514038,998.540527344,3472.62084961,kitchen
420.889,172.710327148,81.590423584,199.0,143.0,156.0,38.0,156.658294678,473.408691406,3514.81323242,484.788635254,-285.901092529,3544.81323242,-48.8802680969,1002.04644775,3484.81323242,kitchen
420.92,173.226852417,81.2809448242,211.0,143.0,156.0,36.0,162.987670898,477.114746094,3514.015625,633.811828613,-285.836761475,3544.015625,-48.8690834045,1026.25158691,3484.015625,kitchen
420.952,172.989608765,81.0810775757,205.0,143.0,156.0,36.0,160.0440979,479.517456055,3513.57421875,559.176025391,-285.801147461,3543.57421875,-48.8628883362,1026.12158203,3483.57421875,kitchen
420.983,172.938995361,81.0989532471,205.0,143.0,156.0,38.0,159.303100586,478.944274902,3510.98706055,558.76776123,-285.592498779,3540.98706055,-48.8266029358,1000.94622803,3480.98706055,kitchen
421.045,173.075531006,81.4954376221,207.0,141.0,156.0,38.0,161.061691284,474.291137695,3512.67822266,583.88067627,-260.882751465,3542.67822266,-48.8503227234,1001.43249512,3482.67822266,kitchen
421.077,172.836883545,81.6332778931,207.0,143.0,156.0,38.0,157.890258789,471.900146484,3507.52685547,583.031738281,-285.313415527,3537.52685547,-48.7780647278,999.951293945,3477.52685547,kitchen
421.108,172.722488403,81.5049591064,209.0,143.0,156.0,38.0,156.456237793,473.396850586,3506.921875,607.737487793,-285.26461792,3536.921875,-48.7695808411,999.77734375,3476.921875,kitchen
421.139,172.580078125,81.6044464111,219.0,143.0,156.0,38.0,155.113891602,473.421630859,3516.19287109,733.683654785,-286.012359619,3546.19287109,-48.8996200562,1002.44311523,3486.19287109,kitchen
421.17,172.467529297,81.4063262939,211.0,143.0,154.0,40.0,153.960388184,476.589782715,3521.55249023,635.159729004,-286.444641113,3551.55249023,-73.4623184204,979.496765137,3491.55249023,kitchen
421.202,172.289749146,81.2054138184,211.0,143.0,156.0,38.0,151.655807495,478.725952148,3519.01708984,634.706298828,-286.240142822,3549.01708984,-48.9392318726,1003.25518799,3489.01708984,kitchen
421.233,171.990615845,80.9465942383,211.0,143.0,154.0,36.0,147.881530762,481.649932861,3517.04638672,634.353820801,-286.081207275,3547.04638672,-73.3675079346,1027.14428711,3487.04638672,kitchen
421.264,171.958740234,80.9313735962,209.0,143.0,156.0,36.0,147.476379395,481.798126221,3516.7578125,609.42755127,-286.057922363,3546.7578125,-48.9075431824,1027.05932617,3486.7578125,kitchen
421.295,171.832992554,80.9871673584,209.0,143.0,156.0,36.0,145.90296936,481.035522461,3516.21264648,609.33392334,-286.013977051,3546.21264648,-48.8998985291,1026.89880371,3486.21264648,kitchen
421.327,171.867660522,81.1994857788,209.0,143.0,156.0,36.0,146.073760986,477.578063965,3510.04272461,608.273681641,-285.516326904,3540.04272461,-48.8133544922,1025.08129883,3480.04272461,kitchen
421.358,171.784255981,81.3391952515,209.0,143.0,156.0,36.0,145.356307983,476.872589111,3517.5234375,609.559082031,-286.119689941,3547.5234375,-48.9182853699,1027.28491211,3487.5234375,kitchen
421.405,171.835952759,81.4538574219,209.0,143.0,156.0,36.0,146.03024292,475.576568604,3518.39892578,609.709594727,-286.1902771,3548.39892578,-48.9305648804,1027.54272461,3488.39892578,kitchen
421.452,171.900619507,81.2579650879,211.0,143.0,156.0,36.0,146.797088623,477.892822266,3517.65771484,634.463195801,-286.130523682,3547.65771484,-48.9201660156,1027.32446289,3487.65771484,kitchen
421.483,172.104568481,80.8879165649,209.0,143.0,156.0,36.0,148.990631104,481.41607666,3510.06494141,608.277526855,-285.518127441,3540.06494141,-48.8136672974,1025.08789062,3480.06494141,kitchen
421.514,172.803222656,80.7710113525,211.0,143.0,156.0,36.0,157.756988525,483.366088867,3513.7800293,633.76965332,-285.817779541,3543.7800293,-48.8657798767,1026.18225098,3483.7800293,kitchen
421.545,172.741760254,81.0453948975,211.0,141.0,156.0,36.0,157.149642944,480.443847656,3517.13769531,634.370178223,-261.211151123,3547.13769531,-48.9128723145,1027.17126465,3487.13769531,kitchen
421.577,172.67565918,81.0324630737,211.0,143.0,156.0,36.0,156.327636719,480.582458496,3516.98486328,634.342895508,-286.07623291,3546.98486328,-48.9107284546,1027.1262207,3486.98486328,kitchen
421.608,172.927703857,80.7511138916,211.0,143.0,156.0,36.0,159.488586426,484.21182251,3518.14404297,634.550109863,-286.16973877,3548.14404297,-48.9269866943,1027.46765137,3488.14404297,kitchen
421.639,172.973632812,80.6727523804,211.0,143.0,156.0,36.0,160.022521973,485.079528809,3517.42578125,634.421691895,-286.111785889,3547.42578125,-48.9169158936,1027.25610352,3487.42578125,kitchen
421.67,172.967300415,80.611076355,211.0,141.0,156.0,36.0,159.960845947,485.890167236,3517.78710938,634.48626709,-261.258972168,3547.78710938,-48.9219818115,1027.36254883,3487.78710938,kitchen
421.702,172.463287354,80.7257080078,211.0,143.0,156.0,36.0,153.840103149,484.780975342,3520.0,634.882080078,-286.31942749,3550.0,-48.9530220032,1028.0144043,3490.0,kitchen
421.733,172.7734375,80.5506744385,211.0,143.0,156.0,36.0,157.674621582,486.960357666,3520.13745117,634.906677246,-286.330505371,3550.13745117,-48.9549484253,1028.05493164,3490.13745117,kitchen
421.764,172.782699585,80.3852996826,211.0,143.0,156.0,36.0,157.68862915,488.690856934,3517.89941406,634.506408691,-286.150024414,3547.89941406,-48.9235572815,1027.39562988,3487.89941406,kitchen
421.795,172.90864563,80.4161987305,213.0,143.0,156.0,38.0,159.056182861,487.738708496,3513.78588867,658.624328613,-285.818237305,3543.78588867,-48.8658599854,1001.75109863,3483.78588867,kitchen
421.842,172.99005127,80.3196792603,211.0,143.0,156.0,38.0,160.010437012,488.779052734,3512.71533203,633.579284668,-285.731872559,3542.71533203,-48.8508453369,1001.44317627,3482.71533203,kitchen
421.889,173.056976318,80.5092315674,211.0,143.0,156.0,36.0,160.873886108,486.562591553,3513.57006836,633.732177734,-285.800811768,3543.57006836,-48.8628349304,1026.12036133,3483.57006836,kitchen
421.921,173.172424316,79.9696960449,209.0,141.0,156.0,34.0,162.343688965,493.354187012,3514.59619141,609.056091309,-261.023986816,3544.59619141,-48.8772239685,1050.86132812,3484.59619141,kitchen
421.952,173.549697876,80.2120742798,211.0,143.0,156.0,36.0,167.059509277,490.56072998,3515.98510742,634.1640625,-285.995605469,3545.98510742,-48.8967056274,1026.83166504,3485.98510742,kitchen
421.983,173.981018066,80.2234191895,211.0,143.0,156.0,36.0,172.511444092,490.802062988,3518.71801758,634.652770996,-286.216003418,3548.71801758,-48.9350395203,1027.63671875,3488.71801758,kitchen
422.046,174.032669067,81.0161895752,207.0,143.0,156.0,36.0,172.957122803,480.488098145,3514.82617188,584.234741211,-285.902130127,3544.82617188,-48.8804512024,1026.49035645,3484.82617188,kitchen
422.077,173.942138672,81.0787811279,205.0,143.0,156.0,36.0,171.838729858,479.708892822,3514.77001953,559.364746094,-285.897583008,3544.77001953,-48.8796653748,1026.47375488,3484.77001953,kitchen
422.108,173.876495361,81.0096893311,203.0,143.0,156.0,36.0,171.174835205,480.968719482,3517.75537109,534.954162598,-286.138366699,3547.75537109,-48.9215393066,1027.35314941,3487.75537109,kitchen
422.171,173.536560059,80.9407958984,207.0,143.0,156.0,38.0,166.767532349,481.20098877,3513.24658203,583.97442627,-285.774719238,3543.24658203,-48.8582954407,1001.59594727,3483.24658203,kitchen
422.217,173.348251343,80.6524505615,205.0,143.0,156.0,36.0,165.418823242,487.616455078,3533.99755859,562.398864746,-287.448364258,3563.99755859,-49.1493606567,1032.13757324,3503.99755859,kitchen
422.249,173.109680176,80.8663101196,203.0,143.0,156.0,36.0,162.529846191,485.167816162,3535.46655273,537.624755859,-287.566833496,3565.46655273,-49.1699676514,1032.5703125,3505.46655273,kitchen
422.296,172.734436035,81.8602752686,203.0,143.0,156.0,36.0,157.740402222,472.433288574,3532.38867188,537.160644531,-287.318603516,3562.38867188,-49.1267929077,1031.66357422,3502.38867188,kitchen
422.327,173.037155151,82.104309082,203.0,143.0,156.0,36.0,161.07623291,468.207763672,3523.33789062,535.795898438,-286.588623047,3553.33789062,-48.9998435974,1028.99755859,3493.33789062,kitchen
422.358,173.395065308,82.4162902832,203.0,143.0,156.0,36.0,165.373718262,464.00378418,3520.68652344,535.396118164,-286.374786377,3550.68652344,-48.9626541138,1028.21655273,3490.68652344,kitchen
422.389,173.497329712,81.9909820557,203.0,143.0,158.0,36.0,166.366210938,468.493774414,3514.97851562,534.535461426,-285.914428711,3544.97851562,-24.4412937164,1026.53527832,3484.97851562,kitchen
422.421,173.505401611,81.9439697266,205.0,143.0,156.0,36.0,166.495986938,469.158569336,3515.6184082,559.498596191,-285.966033936,3545.6184082,-48.8915634155,1026.72375488,3485.6184082,kitchen
422.452,173.586807251,81.824432373,203.0,143.0,158.0,36.0,167.555801392,470.790405273,3516.80004883,534.810058594,-286.061309814,3546.80004883,-24.4540691376,1027.07177734,3486.80004883,kitchen
422.514,174.131408691,81.5038299561,207.0,143.0,156.0,36.0,174.513778687,475.403076172,3521.68041992,585.364379883,-286.454956055,3551.68041992,-48.9765892029,1028.50939941,3491.68041992,kitchen
422.546,174.342254639,81.0910339355,205.0,143.0,156.0,36.0,177.276397705,480.931396484,3524.83642578,560.953186035,-286.709503174,3554.83642578,-49.0208587646,1029.43896484,3494.83642578,kitchen
422.577,174.20350647,80.3084259033,203.0,143.0,156.0,36.0,175.226623535,489.669342041,3518.11523438,535.008361816,-286.167388916,3548.11523438,-48.9265861511,1027.45922852,3488.11523438,kitchen
422.608,174.36831665,80.4862823486,203.0,143.0,156.0,36.0,177.017379761,486.807983398,3513.30053711,534.282409668,-285.779083252,3543.30053711,-48.8590507507,1026.04101562,3483.30053711,kitchen
422.639,174.420318604,80.2014160156,203.0,143.0,156.0,36.0,177.533660889,489.974243164,3510.84106445,533.911560059,-285.580718994,3540.84106445,-48.8245506287,1025.31652832,3480.84106445,kitchen
422.671,174.645233154,80.1618041992,203.0,143.0,156.0,36.0,180.315643311,490.497314453,3511.09472656,533.949829102,-285.601165771,3541.09472656,-48.8281097412,1025.39123535,3481.09472656,kitchen
422.733,174.87411499,80.3137359619,203.0,143.0,156.0,36.0,182.993026733,488.251586914,3508.39892578,533.543273926,-285.383728027,3538.39892578,-48.7902984619,1024.59716797,3478.39892578,kitchen
422.764,174.694229126,80.3542327881,203.0,145.0,156.0,36.0,180.650482178,487.403869629,3505.88500977,533.164245605,-309.979309082,3535.88500977,-48.7550354004,1023.85662842,3475.88500977,kitchen
422.796,174.601806641,80.3659667969,203.0,143.0,156.0,36.0,179.292114258,486.656982422,3501.54931641,532.510498047,-284.831298828,3531.54931641,-48.6942214966,1022.57952881,3471.54931641,kitchen
422.827,174.490203857,80.8023071289,203.0,143.0,156.0,38.0,177.587615967,480.395263672,3494.97290039,531.518859863,-284.30090332,3524.97290039,-48.6019744873,996.341369629,3464.97290039,kitchen
422.874,174.366867065,80.7700042725,205.0,143.0,156.0,36.0,176.387969971,481.643035889,3501.16503906,557.217834473,-284.800323486,3531.16503906,-48.6888313293,1022.46630859,3471.16503906,kitchen
