start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
848.0,849.0,-78.85,,,
849.0,850.0,-75.45,,,
850.0,851.0,-75.35,,,
851.0,852.0,-75.95,,,
852.0,853.0,-72.1,,,
853.0,854.0,-74.5,,,
854.0,855.0,-73.2,,,
855.0,856.0,-74.0,,,
856.0,857.0,-73.95,,,
857.0,858.0,-73.65,,,
858.0,859.0,-73.6,,,
859.0,860.0,-71.4,,,
860.0,861.0,-73.8,,,
861.0,862.0,-73.2,,,
862.0,863.0,-72.3,,,
863.0,864.0,-72.2,,,
864.0,865.0,-72.65,,,
865.0,866.0,-72.15,,,
866.0,867.0,-74.7,,,
867.0,868.0,-74.7,,,
868.0,869.0,-72.35,,,
869.0,870.0,-70.95,,,
870.0,871.0,-69.94,,,
871.0,872.0,-74.6,,,
872.0,873.0,-71.45,,,
873.0,874.0,-71.05,,,
874.0,875.0,-70.6,,,
875.0,876.0,-70.75,,,
876.0,877.0,-70.3,,,
877.0,878.0,-72.05,,,
878.0,879.0,-73.55,,,
879.0,880.0,-72.1,,,
880.0,881.0,-70.25,,,
881.0,882.0,-70.85,,,
882.0,883.0,-70.85,,,
883.0,884.0,-73.55,,,
884.0,885.0,-69.9,,,
885.0,886.0,-73.7,,,
886.0,887.0,-70.95,,,
887.0,888.0,-73.05,,,
888.0,889.0,-72.4,,,
889.0,890.0,-72.4,,,
890.0,891.0,-70.85,,,
891.0,892.0,-68.0,,,
892.0,893.0,-66.75,,,
893.0,894.0,-68.2,,,
894.0,895.0,-72.26,,,
895.0,896.0,-72.2,,,
896.0,897.0,-72.0,,,
897.0,898.0,-72.1,,,
898.0,899.0,-75.3,,,
899.0,900.0,-75.5,,,
900.0,901.0,-69.6,,,
901.0,902.0,-71.7,,,
902.0,903.0,-70.2,,,
903.0,904.0,-70.7,,,
904.0,905.0,-72.7,,,
905.0,906.0,-72.1,,,
906.0,907.0,-64.8,,,
907.0,908.0,-62.2,,,
908.0,909.0,-67.4,,-103.0,
909.0,910.0,-70.2,,-102.33,
910.0,911.0,-69.0,,-94.0,
911.0,912.0,-68.4,,-91.33,
912.0,913.0,-69.8,,-98.0,
913.0,914.0,-70.7,,,
914.0,915.0,-71.1,,,
915.0,916.0,-67.2,,,
916.0,917.0,-61.0,,-94.0,
917.0,918.0,-64.6,,-94.0,
918.0,919.0,-70.0,,-102.5,
919.0,920.0,-71.4,,-89.5,
920.0,921.0,-67.8,,-98.0,
921.0,922.0,-68.88,,-98.0,
922.0,923.0,-62.3,,-94.4,
923.0,924.0,-65.9,,-97.12,
924.0,925.0,-71.9,-101.0,-81.6,
925.0,926.0,-70.0,-101.0,-76.6,
926.0,927.0,-69.8,,-76.9,
927.0,928.0,-77.5,,-82.1,
928.0,929.0,-79.1,-100.0,-85.1,
929.0,930.0,-81.9,,-88.5,
930.0,931.0,-80.8,-97.33,-87.9,
931.0,932.0,-82.1,-100.4,-88.9,
932.0,933.0,-79.2,-95.0,-91.0,
933.0,934.0,-77.0,-84.8,-77.3,
934.0,935.0,-87.8,-85.6,-77.3,
935.0,936.0,-91.1,-90.14,-72.3,
936.0,937.0,-94.12,-95.75,-70.8,
937.0,938.0,-94.6,-96.22,-70.6,
938.0,939.0,-101.8,-91.17,-69.8,
939.0,940.0,-99.5,-93.22,-72.0,
940.0,941.0,-104.0,,-68.6,
941.0,942.0,,,-67.5,
942.0,943.0,,,-64.9,
943.0,944.0,,-105.0,-65.9,
944.0,945.0,,,-70.0,
945.0,946.0,,-93.8,-73.5,
946.0,947.0,,-86.11,-76.95,
947.0,948.0,,-91.15,-91.5,
948.0,949.0,,-90.56,-80.85,
949.0,950.0,,-94.19,-75.25,
950.0,951.0,,-84.16,-77.3,
951.0,952.0,,-93.5,-73.7,
952.0,953.0,,-88.85,-80.1,
953.0,954.0,,-79.81,-92.65,
954.0,955.0,,-83.85,-88.3,
955.0,956.0,,-86.31,-83.42,
956.0,957.0,,-81.44,-77.41,
957.0,958.0,,-72.9,-81.0,
958.0,959.0,,-76.9,-78.55,
959.0,960.0,,-82.2,-83.0,
960.0,961.0,,-96.0,-92.9,
961.0,962.0,,-89.58,-85.31,
962.0,963.0,,-91.85,-94.75,
963.0,964.0,,-82.6,-92.64,
964.0,965.0,,-85.65,-93.33,
965.0,966.0,,-79.9,-95.62,
966.0,967.0,,-82.55,-95.87,
967.0,968.0,,-83.0,-92.5,
968.0,969.0,,-83.65,-102.0,
969.0,970.0,,-83.75,-91.15,
970.0,971.0,,-82.0,-89.57,
971.0,972.0,,-82.4,-96.0,
972.0,973.0,,-79.0,,
973.0,974.0,,-81.75,-102.0,
974.0,975.0,,-83.2,-93.46,
975.0,976.0,,-85.88,-99.0,
976.0,977.0,,-84.55,-95.0,
977.0,978.0,,-84.15,-98.95,
978.0,979.0,,-82.73,-95.09,
979.0,980.0,,-82.71,-96.5,
980.0,981.0,,-81.17,-96.89,
981.0,982.0,,-89.38,-93.0,
982.0,983.0,,-92.06,-98.67,
983.0,984.0,,-87.1,,
984.0,985.0,,-91.65,,
985.0,986.0,,-91.5,-94.0,
986.0,987.0,,-89.5,-97.92,
987.0,988.0,,-83.5,-92.12,
988.0,989.0,,-83.14,-95.0,
989.0,990.0,,-82.71,-98.53,
990.0,991.0,,-81.2,,
991.0,992.0,,-82.45,-100.4,
992.0,993.0,,-92.25,-92.55,
993.0,994.0,,-87.35,-96.55,
994.0,995.0,,-86.8,-96.44,
995.0,996.0,,-83.2,-97.75,
996.0,997.0,,-82.75,-97.25,
997.0,998.0,,-83.2,-97.68,
998.0,999.0,,-88.32,-95.0,
999.0,1000.0,,-85.25,-88.0,
1000.0,1001.0,,-81.25,-87.2,
1001.0,1002.0,,-82.8,-90.0,
1002.0,1003.0,,-82.2,-88.0,
1003.0,1004.0,,-88.25,-88.8,
1004.0,1005.0,,-96.67,-91.75,
1005.0,1006.0,,-92.0,-89.6,
1006.0,1007.0,,-92.0,-88.0,
1007.0,1008.0,,,-91.25,
1008.0,1009.0,,-89.5,-88.4,
1009.0,1010.0,,-95.0,-90.75,
1010.0,1011.0,,-90.0,-92.8,
1011.0,1012.0,,-90.0,-94.0,
1012.0,1013.0,,-93.8,-93.0,
1013.0,1014.0,,-90.2,-92.8,
1014.0,1015.0,,-91.67,-92.4,
1015.0,1016.0,,-94.0,-93.8,
1016.0,1017.0,,-83.5,-91.4,
1017.0,1018.0,,-82.6,-96.0,
1018.0,1019.0,,-80.6,-97.0,
1019.0,1020.0,,-80.2,-97.0,
1020.0,1021.0,,-82.8,-96.5,
1021.0,1022.0,,-87.2,-95.0,
1022.0,1023.0,,-78.8,-95.5,
1023.0,1024.0,,-79.0,-97.5,
1024.0,1025.0,,-82.0,-90.75,
1025.0,1026.0,,-82.25,-96.67,
1026.0,1027.0,,-81.75,-96.25,
1027.0,1028.0,,-81.6,-99.25,
1028.0,1029.0,,-78.4,-99.0,
1029.0,1030.0,,-79.4,-98.5,
1030.0,1031.0,,-76.6,-96.0,
1031.0,1032.0,,-76.2,-94.8,
1032.0,1033.0,,-83.0,-96.75,
1033.0,1034.0,,-77.6,-95.33,
1034.0,1035.0,,-82.2,-95.75,
1035.0,1036.0,,-82.4,,
1036.0,1037.0,,-85.6,-99.5,
1037.0,1038.0,,-86.67,,
1038.0,1039.0,,-84.8,-93.0,
1039.0,1040.0,,-82.8,,
1040.0,1041.0,,-83.4,,
1041.0,1042.0,,-85.4,-99.0,
1042.0,1043.0,,-83.8,,
1043.0,1044.0,,-79.8,-92.75,
1044.0,1045.0,,-78.2,-100.0,
1045.0,1046.0,,-80.8,-94.67,
1046.0,1047.0,,-84.0,-92.75,
1047.0,1048.0,,-84.2,-97.33,
1048.0,1049.0,,-83.6,-96.4,
1049.0,1050.0,,-89.4,-97.0,
1050.0,1051.0,,-87.2,-94.5,
1051.0,1052.0,,-88.4,-98.27,
1052.0,1053.0,,-89.15,-99.31,
1053.0,1054.0,,-86.55,-99.8,
1054.0,1055.0,,-85.7,-98.44,
1055.0,1056.0,,-87.82,-92.44,
1056.0,1057.0,,-89.63,-88.5,
1057.0,1058.0,,-84.65,-86.1,
1058.0,1059.0,,-85.15,-88.0,
1059.0,1060.0,,-85.65,-88.45,
1060.0,1061.0,,-88.35,-89.69,
1061.0,1062.0,,-97.0,-96.92,
1062.0,1063.0,,,,
1063.0,1064.0,,,,
1064.0,1065.0,,,,
1065.0,1066.0,,,,
1066.0,1067.0,,,-98.0,
1067.0,1068.0,,-90.75,-93.5,
1068.0,1069.0,,-82.86,-89.9,
1069.0,1070.0,,-83.69,-88.55,
1070.0,1071.0,,,-90.1,
1071.0,1072.0,,-85.5,-91.05,
1072.0,1073.0,,-95.0,-88.95,
1073.0,1074.0,,-90.55,-91.4,
1074.0,1075.0,,-86.6,-92.23,
1075.0,1076.0,,-89.69,-100.0,
1076.0,1077.0,,-89.75,-98.22,
1077.0,1078.0,,-89.05,-99.45,
1078.0,1079.0,,-90.7,-99.33,
1079.0,1080.0,,-87.62,-95.33,
1080.0,1081.0,,-81.75,-100.5,
1081.0,1082.0,,-89.8,-96.0,
1082.0,1083.0,,-80.5,-102.0,
1083.0,1084.0,,-78.45,-96.5,
1084.0,1085.0,,-78.95,-96.89,
1085.0,1086.0,,-79.0,-100.29,
1086.0,1087.0,,-79.0,-99.6,
1087.0,1088.0,,-80.0,-97.73,
1088.0,1089.0,,-76.2,-96.11,
1089.0,1090.0,,-86.9,,
1090.0,1091.0,,-93.38,,
1091.0,1092.0,,-84.69,-97.14,
1092.0,1093.0,,-82.15,-98.5,
1093.0,1094.0,,-83.79,-100.4,
1094.0,1095.0,,-84.0,,
1095.0,1096.0,,-85.7,,
1096.0,1097.0,,-82.25,-95.5,
1097.0,1098.0,,-82.7,-95.53,
1098.0,1099.0,,-83.55,-95.45,
1099.0,1100.0,,-84.8,-95.56,
1100.0,1101.0,,-81.25,-96.0,
1101.0,1102.0,,-83.95,-95.29,
1102.0,1103.0,,-86.2,-94.56,
1103.0,1104.0,,-87.16,-97.47,
1104.0,1105.0,,-82.6,-93.0,
1105.0,1106.0,,-83.8,-100.0,
1106.0,1107.0,,-83.6,,
1107.0,1108.0,,-83.9,-100.0,
1108.0,1109.0,,-81.8,-98.25,
1109.0,1110.0,,-85.5,-95.25,
1110.0,1111.0,,-89.6,-93.1,
1111.0,1112.0,,-87.6,-96.6,
1112.0,1113.0,,-88.9,-96.33,
1113.0,1114.0,,-89.2,-96.5,
1114.0,1115.0,,-88.7,-91.0,
1115.0,1116.0,,-87.7,-91.6,
1116.0,1117.0,,-90.0,-88.38,
1117.0,1118.0,,-87.4,-91.3,
1118.0,1119.0,,-84.6,-91.0,
1119.0,1120.0,,-85.1,-91.0,
1120.0,1121.0,,-89.38,-92.3,
1121.0,1122.0,,-91.86,-97.0,
1122.0,1123.0,,,-92.67,
1123.0,1124.0,,,,
1124.0,1125.0,,,-96.0,
1125.0,1126.0,,,-96.0,
1126.0,1127.0,,-93.2,-91.83,
1127.0,1128.0,,-95.14,-91.28,
1128.0,1129.0,,-87.86,-92.05,
1129.0,1130.0,,-87.0,-92.72,
1130.0,1131.0,,-86.7,-91.06,
1131.0,1132.0,,-86.2,-88.7,
1132.0,1133.0,,-85.8,-90.3,
1133.0,1134.0,,-90.9,-94.8,
1134.0,1135.0,,-90.0,-89.6,
1135.0,1136.0,,-91.0,-95.14,
1136.0,1137.0,,-78.0,-93.0,
1137.0,1138.0,,-81.8,,
1138.0,1139.0,,-87.2,-93.67,
1139.0,1140.0,,-85.9,-97.3,
1140.0,1141.0,,-79.5,-87.9,
1141.0,1142.0,,-79.0,-88.0,
1142.0,1143.0,,-79.0,-88.7,
1143.0,1144.0,,-79.0,-89.9,
1144.0,1145.0,,-78.8,-93.4,
1145.0,1146.0,,-79.0,-88.5,
1146.0,1147.0,,-79.3,-88.6,
1147.0,1148.0,,-84.22,-96.29,
1148.0,1149.0,,,-104.0,
1149.0,1150.0,,-82.86,-102.0,
1150.0,1151.0,,-85.6,-99.44,
1151.0,1152.0,,-84.9,-92.67,
1152.0,1153.0,,-82.1,-94.5,
1153.0,1154.0,,-82.9,-96.0,
1154.0,1155.0,,-83.47,-94.95,
1155.0,1156.0,,-86.62,-95.8,
1156.0,1157.0,,-90.1,-96.2,
1157.0,1158.0,,-82.95,-89.64,
1158.0,1159.0,,-78.9,-97.0,
1159.0,1160.0,,-78.5,-95.5,
1160.0,1161.0,,-82.85,-97.0,
1161.0,1162.0,,-86.95,-93.25,
1162.0,1163.0,,-85.85,,
1163.0,1164.0,,-84.65,-103.0,
1164.0,1165.0,,-84.95,,
1165.0,1166.0,,-85.87,-96.5,
1166.0,1167.0,,-90.85,-92.33,
1167.0,1168.0,,-86.25,-93.15,
1168.0,1169.0,,-87.2,-98.53,
1169.0,1170.0,,-84.25,-93.0,
1170.0,1171.0,,-81.8,,
1171.0,1172.0,,-81.75,,
1172.0,1173.0,,-81.8,,
1173.0,1174.0,,-85.75,-93.8,
1174.0,1175.0,,-88.0,-92.53,
1175.0,1176.0,,-91.75,-92.37,
1176.0,1177.0,,-91.77,-93.84,
1177.0,1178.0,,-86.25,-95.0,
1178.0,1179.0,,-85.2,,
1179.0,1180.0,,-84.45,,
1180.0,1181.0,,-86.0,,
1181.0,1182.0,,-96.67,-92.0,
1182.0,1183.0,,,-92.18,
1183.0,1184.0,,,-90.95,
1184.0,1185.0,,,-90.5,
1185.0,1186.0,,-91.31,-86.83,
1186.0,1187.0,,-92.89,-90.9,
1187.0,1188.0,,-89.65,-91.1,
1188.0,1189.0,,-91.15,-91.95,
1189.0,1190.0,,-93.69,-94.25,
1190.0,1191.0,,-93.81,-94.15,
1191.0,1192.0,,-87.81,-92.58,
1192.0,1193.0,,-89.69,-88.62,
1193.0,1194.0,,-93.19,-93.6,
1194.0,1195.0,,-93.6,-93.75,
1195.0,1196.0,,-93.73,-93.15,
1196.0,1197.0,,-96.89,-93.85,
1197.0,1198.0,,-84.8,-93.53,
1198.0,1199.0,,-82.81,-103.0,
1199.0,1200.0,,-80.85,-92.94,
1200.0,1201.0,,-79.65,-95.82,
1201.0,1202.0,,-79.0,,
1202.0,1203.0,,-79.0,,
1203.0,1204.0,,-79.0,,
1204.0,1205.0,,-79.0,,
1205.0,1206.0,,-80.65,-101.0,
1206.0,1207.0,,-89.26,-95.32,
1207.0,1208.0,,-88.8,-105.0,
1208.0,1209.0,,-88.0,-95.5,
1209.0,1210.0,,-88.0,-93.6,
1210.0,1211.0,,-88.0,-93.0,
1211.0,1212.0,,-84.2,-84.6,
1212.0,1213.0,,-84.0,-85.0,
1213.0,1214.0,,-83.4,-85.25,
1214.0,1215.0,,-87.6,-89.0,
1215.0,1216.0,,-86.0,-94.33,
1216.0,1217.0,,-90.8,-93.67,
1217.0,1218.0,,-91.4,,
1218.0,1219.0,,-89.6,,
1219.0,1220.0,,-89.0,,
1220.0,1221.0,,-92.0,-94.0,
1221.0,1222.0,,-84.0,-91.0,
1222.0,1223.0,,-85.4,-98.0,
1223.0,1224.0,,-82.0,,
1224.0,1225.0,,-83.4,,
1225.0,1226.0,,-84.4,,
1226.0,1227.0,,-94.0,-96.5,
1227.0,1228.0,,-88.0,-94.0,
1228.0,1229.0,,-84.5,-90.5,
1229.0,1230.0,,-80.2,-96.8,
1230.0,1231.0,,-82.8,-96.6,
1231.0,1232.0,,-83.4,-91.8,
1232.0,1233.0,,-86.0,-88.67,
1233.0,1234.0,,-88.8,-90.5,
1234.0,1235.0,,,-89.8,
1235.0,1236.0,,,-92.2,
1236.0,1237.0,,-98.67,-90.4,
1237.0,1238.0,,-96.4,-90.2,
1238.0,1239.0,,-84.5,-91.6,
1239.0,1240.0,,-86.2,-92.2,
1240.0,1241.0,,-87.5,-88.5,
1241.0,1242.0,,,-85.6,
1242.0,1243.0,,-90.0,-85.8,
1243.0,1244.0,,-87.0,-85.5,
1244.0,1245.0,,-98.0,-93.75,
1245.0,1246.0,,-90.8,-96.0,
1246.0,1247.0,,-91.4,-100.67,
1247.0,1248.0,,-91.8,-87.5,
1248.0,1249.0,,-90.8,-100.5,
1249.0,1250.0,,-90.8,-95.5,
1250.0,1251.0,,-85.0,-90.5,
1251.0,1252.0,,-84.0,-88.6,
1252.0,1253.0,,-84.75,-96.0,
1253.0,1254.0,,-82.5,,
1254.0,1255.0,,-78.0,,
1255.0,1256.0,,-84.0,-89.0,
1256.0,1257.0,,-88.2,-98.0,
1257.0,1258.0,,-79.8,-96.2,
1258.0,1259.0,,-79.2,-97.67,
1259.0,1260.0,,-77.85,-96.7,
1260.0,1261.0,,-82.8,-89.94,
1261.0,1262.0,,-84.81,-92.05,
1262.0,1263.0,,-76.88,-91.7,
1263.0,1264.0,,-83.11,-91.45,
1264.0,1265.0,,-82.75,-88.0,
1265.0,1266.0,,-80.65,-86.75,
1266.0,1267.0,,-92.55,-79.4,
1267.0,1268.0,,-102.0,-78.0,
1268.0,1269.0,,-99.6,-78.25,
1269.0,1270.0,,-92.05,-75.55,
1270.0,1271.0,,-91.12,-72.25,
1271.0,1272.0,,-87.85,-78.35,
1272.0,1273.0,,-84.67,-74.2,
1273.0,1274.0,,-85.4,-77.85,
1274.0,1275.0,,-89.85,-71.6,
1275.0,1276.0,-101.0,-100.0,-64.3,
1276.0,1277.0,-98.0,-88.9,-64.3,
1277.0,1278.0,,-93.05,-70.55,
1278.0,1279.0,,-94.0,-77.3,
1279.0,1280.0,,-91.27,-80.3,
1280.0,1281.0,,-99.0,-78.94,
1281.0,1282.0,,-98.18,-74.35,
1282.0,1283.0,,-96.25,-76.2,
1283.0,1284.0,,-95.0,-71.5,
1284.0,1285.0,,-100.0,-72.25,
1285.0,1286.0,,-97.29,-65.6,
1286.0,1287.0,,-96.6,-65.7,
1287.0,1288.0,,,-69.85,
1288.0,1289.0,,,-70.5,
1289.0,1290.0,,,-70.8,
1290.0,1291.0,,,-71.2,
1291.0,1292.0,,,-71.75,
1292.0,1293.0,,,-71.45,
1293.0,1294.0,,,-71.75,
1294.0,1295.0,,,-71.8,
1295.0,1296.0,,,-72.0,
1296.0,1297.0,,,-72.0,
1297.0,1298.0,,,-72.0,
1298.0,1299.0,,,-71.8,
1299.0,1300.0,,,-72.0,
1300.0,1301.0,,,-71.85,
1301.0,1302.0,,,-71.75,
1302.0,1303.0,,,-71.85,
1303.0,1304.0,,-103.0,-69.4,
1304.0,1305.0,,-95.55,-69.5,
1305.0,1306.0,,-89.0,-71.5,
1306.0,1307.0,,,-70.3,
1307.0,1308.0,,-93.32,-73.55,
1308.0,1309.0,,-91.0,-74.7,
1309.0,1310.0,,-100.86,-71.8,
1310.0,1311.0,,-98.12,-75.4,
1311.0,1312.0,,-99.11,-76.95,
1312.0,1313.0,,-95.0,-73.1,
1313.0,1314.0,,,-71.7,
1314.0,1315.0,,-94.0,-70.1,
1315.0,1316.0,,,-67.4,
1316.0,1317.0,,-94.0,-67.1,
1317.0,1318.0,,-94.0,-67.0,
1318.0,1319.0,,,-66.8,
1319.0,1320.0,,,-68.0,
1320.0,1321.0,,-102.0,-68.9,
1321.0,1322.0,,-98.5,-70.8,
1322.0,1323.0,,-92.0,-69.3,
1323.0,1324.0,,-98.12,-67.7,
1324.0,1325.0,,-102.0,-67.5,
1325.0,1326.0,,,-66.9,
1326.0,1327.0,,,-65.7,
1327.0,1328.0,,-94.67,-65.0,
1328.0,1329.0,,-90.75,-72.9,
1329.0,1330.0,,-89.0,-79.1,
1330.0,1331.0,,-91.43,-75.4,
1331.0,1332.0,-104.0,-85.0,-66.38,
1332.0,1333.0,-100.0,-95.67,-66.0,
1333.0,1334.0,,-95.17,-76.1,
1334.0,1335.0,,-94.1,-76.2,
1335.0,1336.0,,-88.8,-71.0,
1336.0,1337.0,,-102.2,-67.3,
1337.0,1338.0,,-100.0,-67.5,
1338.0,1339.0,,-101.0,-73.1,
1339.0,1340.0,,-101.0,-69.3,
1340.0,1341.0,,-97.67,-69.9,
1341.0,1342.0,,,-70.7,
1342.0,1343.0,,,-67.8,
1343.0,1344.0,,-87.67,-77.1,
1344.0,1345.0,,-91.57,-74.6,
1345.0,1346.0,,-100.8,-72.2,
1346.0,1347.0,,-98.0,-70.4,
1347.0,1348.0,,-103.0,-70.8,
1348.0,1349.0,,-102.5,-71.3,
1349.0,1350.0,,-90.88,-73.8,
1350.0,1351.0,,-95.0,-79.9,
1351.0,1352.0,,-89.9,-77.6,
1352.0,1353.0,,-90.67,-81.3,
1353.0,1354.0,,-99.0,-82.8,
1354.0,1355.0,,,-87.5,
1355.0,1356.0,,-94.67,-81.8,
1356.0,1357.0,,-91.0,-80.4,
1357.0,1358.0,,-96.5,-83.8,
1358.0,1359.0,,,-88.2,
1359.0,1360.0,,-100.6,-80.3,
1360.0,1361.0,,-95.86,-74.4,
1361.0,1362.0,,-97.0,-74.6,
1362.0,1363.0,,-96.71,-75.5,
1363.0,1364.0,,-96.45,-73.11,
1364.0,1365.0,,-100.71,-71.95,
1365.0,1366.0,,-100.0,-72.0,
1366.0,1367.0,,,-71.1,
1367.0,1368.0,,,-71.3,
1368.0,1369.0,,,-71.15,
1369.0,1370.0,,,-71.5,
1370.0,1371.0,,-104.0,-75.95,
1371.0,1372.0,,-90.35,-72.45,
1372.0,1373.0,,-88.0,-80.15,
1373.0,1374.0,,-98.0,-77.95,
1374.0,1375.0,,-98.92,-74.5,
1375.0,1376.0,,-98.25,-72.0,
1376.0,1377.0,-101.0,-99.0,-62.25,
1377.0,1378.0,,,-59.35,
1378.0,1379.0,,-102.4,-60.0,
1379.0,1380.0,-102.0,-98.91,-63.65,
1380.0,1381.0,-100.0,-100.5,-68.65,
1381.0,1382.0,-100.0,,-79.45,
1382.0,1383.0,,,-81.5,
1383.0,1384.0,-102.0,,-78.75,
1384.0,1385.0,-100.0,,-78.15,
1385.0,1386.0,,,-75.7,
1386.0,1387.0,-101.0,,-86.85,
1387.0,1388.0,-101.5,,-83.55,
1388.0,1389.0,-101.0,,-81.1,
1389.0,1390.0,-98.0,,-80.75,
1390.0,1391.0,,,-77.35,
1391.0,1392.0,,,-80.5,
1392.0,1393.0,,,-80.45,
1393.0,1394.0,,,-80.55,
1394.0,1395.0,,,-82.8,
1395.0,1396.0,,,-79.5,
1396.0,1397.0,,,-80.38,
1397.0,1398.0,,,-78.1,
1398.0,1399.0,,,-75.4,
1399.0,1400.0,,,-77.1,
1400.0,1401.0,,,-78.15,
1401.0,1402.0,,,-77.45,
1402.0,1403.0,-98.0,,-77.85,
1403.0,1404.0,-103.71,,-85.55,
1404.0,1405.0,,,-88.55,
1405.0,1406.0,,,-82.55,
1406.0,1407.0,,,-82.05,
1407.0,1408.0,,,-76.75,
1408.0,1409.0,,,-76.0,
1409.0,1410.0,-101.0,,-77.05,
1410.0,1411.0,-100.88,,-78.4,
1411.0,1412.0,-101.86,,-82.3,
1412.0,1413.0,-100.0,,-81.55,
1413.0,1414.0,-101.0,,-80.9,
1414.0,1415.0,,,-83.8,
1415.0,1416.0,-99.0,,-81.26,
1416.0,1417.0,,,-81.2,
1417.0,1418.0,,,-84.25,
1418.0,1419.0,,,-85.8,
1419.0,1420.0,,,-81.8,
1420.0,1421.0,-100.0,,-81.8,
1421.0,1422.0,,,-83.0,
1422.0,1423.0,,,-88.0,
1423.0,1424.0,,,-78.6,
1424.0,1425.0,-101.0,,-76.6,
1425.0,1426.0,,,-75.6,
1426.0,1427.0,-104.0,,-80.6,
1427.0,1428.0,,,-78.4,
1428.0,1429.0,,,-81.4,
1429.0,1430.0,,,-83.2,
1430.0,1431.0,,,-81.6,
1431.0,1432.0,,,-80.4,
1432.0,1433.0,,,-81.2,
1433.0,1434.0,,,-78.0,
1434.0,1435.0,-103.0,,-79.8,
1435.0,1436.0,,,-81.6,
1436.0,1437.0,-99.0,,-81.8,
1437.0,1438.0,,,-75.2,
1438.0,1439.0,,,-79.8,
1439.0,1440.0,-97.4,,-77.8,
1440.0,1441.0,-97.0,,-79.4,
1441.0,1442.0,-101.0,,-82.2,
1442.0,1443.0,-100.0,,-81.0,
1443.0,1444.0,-103.0,,-77.0,
1444.0,1445.0,-98.0,,-79.0,
1445.0,1446.0,-100.0,,-85.6,
1446.0,1447.0,,,-79.6,
1447.0,1448.0,,,-77.6,
1448.0,1449.0,,,-77.4,
1449.0,1450.0,,,-81.2,
1450.0,1451.0,,,-78.2,
1451.0,1452.0,,,-81.0,
1452.0,1453.0,,,-82.75,
1453.0,1454.0,-101.0,,-78.6,
1454.0,1455.0,-98.0,,-79.16,
1455.0,1456.0,,,-82.2,
1456.0,1457.0,,,-83.4,
1457.0,1458.0,,,-85.2,
1458.0,1459.0,,,-85.6,
1459.0,1460.0,,,-80.0,
1460.0,1461.0,,,-79.2,
1461.0,1462.0,,,-82.2,
1462.0,1463.0,-98.0,,-83.6,
1463.0,1464.0,,,-80.42,
1464.0,1465.0,,,-79.0,
1465.0,1466.0,,,-79.8,
1466.0,1467.0,,,-78.4,
1467.0,1468.0,,,-82.69,
1468.0,1469.0,-104.0,,-82.45,
1469.0,1470.0,,,-80.65,
1470.0,1471.0,,,-86.35,
1471.0,1472.0,,,-82.25,
1472.0,1473.0,,,-80.15,
1473.0,1474.0,-100.0,,-79.95,
1474.0,1475.0,-95.11,,-79.2,
1475.0,1476.0,,,-88.05,
1476.0,1477.0,-98.0,,-79.85,
1477.0,1478.0,-104.0,,-74.6,
1478.0,1479.0,-101.0,,-74.2,
1479.0,1480.0,-101.0,,-74.15,
1480.0,1481.0,,,-75.2,
1481.0,1482.0,-99.0,,-74.8,
1482.0,1483.0,-102.0,,-79.55,
1483.0,1484.0,,,-82.55,
1484.0,1485.0,,,-82.75,
1485.0,1486.0,-100.73,,-80.31,
1486.0,1487.0,-98.46,,-79.53,
1487.0,1488.0,-99.5,,-79.26,
1488.0,1489.0,-99.0,,-79.1,
1489.0,1490.0,-95.0,,-82.5,
1490.0,1491.0,-96.5,,-82.25,
1491.0,1492.0,-93.67,,-89.75,
1492.0,1493.0,-99.33,,-88.3,
1493.0,1494.0,,,-90.6,
1494.0,1495.0,,,-89.81,
1495.0,1496.0,,,-89.44,
1496.0,1497.0,-93.0,,-92.75,
1497.0,1498.0,-96.0,,-92.2,
1498.0,1499.0,,,-92.55,
1499.0,1500.0,-104.0,,-93.2,
1500.0,1501.0,-96.88,,-81.1,
1501.0,1502.0,-97.38,,-87.0,
1502.0,1503.0,-98.31,,-83.05,
1503.0,1504.0,-96.2,,-88.0,
1504.0,1505.0,-93.0,,-94.42,
1505.0,1506.0,-90.0,,-89.25,
1506.0,1507.0,,,-85.6,
1507.0,1508.0,,,-81.55,
1508.0,1509.0,-104.0,,-77.95,
1509.0,1510.0,-100.0,,-77.5,
1510.0,1511.0,-96.43,,-77.0,
1511.0,1512.0,-101.8,,-77.85,
1512.0,1513.0,-95.0,,-83.5,
1513.0,1514.0,,,-82.7,
1514.0,1515.0,,,-78.6,
1515.0,1516.0,-102.0,,-79.6,
1516.0,1517.0,-98.33,,-78.05,
1517.0,1518.0,,,-76.0,
1518.0,1519.0,-102.27,,-82.12,
1519.0,1520.0,-98.71,,-77.21,
1520.0,1521.0,-101.33,,-78.9,
1521.0,1522.0,,,-76.4,
1522.0,1523.0,,,-76.6,
1523.0,1524.0,,,-75.0,
1524.0,1525.0,-99.33,,-78.6,
1525.0,1526.0,-101.0,,-81.4,
1526.0,1527.0,-99.0,,-77.1,
1527.0,1528.0,-97.0,,-77.3,
1528.0,1529.0,-92.9,,-81.6,
1529.0,1530.0,-97.33,,-79.7,
1530.0,1531.0,-102.5,,-63.4,
1531.0,1532.0,,-93.8,-73.4,
1532.0,1533.0,-91.71,-94.14,-76.1,
1533.0,1534.0,-92.0,-88.57,-76.6,
