start,end,x_mean,y_mean,z_mean,location,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room,label
402.0,403.0,0.095,0.84,-0.392,living,5,180.974,96.22,0.135,0.109,223.043,252.879,3032.578,1.428,1.185,0.793,61.133,63.0,0.499,0.0,652.723,-666.065,60.0,5.339,0.175,living_room,p_lie
403.0,404.0,0.003,0.731,-0.497,living,5,182.877,97.137,0.08,0.063,242.384,242.236,3021.447,0.84,0.724,0.927,49.0,63.0,0.0,0.0,523.058,-663.606,60.0,0.159,0.205,living_room,p_lie
404.0,405.0,-0.459,0.139,-0.777,living,5,182.856,97.057,0.073,0.103,242.111,243.027,3020.755,0.735,1.097,1.018,49.0,63.0,0.0,0.0,522.939,-663.453,60.0,0.175,0.225,living_room,p_lie
405.0,406.0,-0.517,0.091,-0.713,living,5,182.881,97.03,0.084,0.111,242.374,243.316,3020.77,0.853,1.225,1.147,49.0,63.0,0.0,0.0,522.941,-663.456,60.0,0.197,0.253,living_room,p_lie
406.0,407.0,-0.542,0.099,-0.7,living,5,183.449,96.256,0.966,1.685,248.305,251.462,3019.816,10.181,18.294,8.36,55.207,68.379,8.715,7.721,588.987,-720.013,60.0,93.689,82.421,living_room,p_lie
407.0,408.0,-0.525,0.117,-0.197,living,5,184.443,87.556,1.185,2.201,260.519,345.806,3040.024,11.486,22.518,15.946,76.214,99.786,5.052,10.907,818.047,-1056.523,60.0,56.489,113.248,living_room,p_lie
408.0,409.0,0.796,-0.15,0.343,living,5,192.117,84.832,1.003,0.703,325.781,356.824,2893.173,8.344,9.046,18.689,57.0,105.118,2.744,1.604,585.7,-1058.319,60.0,31.281,22.435,living_room,t_lie_sit
409.0,410.0,0.902,0.193,0.119,living,5,192.078,85.827,0.149,0.24,327.096,348.462,2907.852,0.81,3.037,7.905,53.231,103.538,0.639,1.046,550.43,-1047.626,60.0,5.451,12.273,living_room,t_lie_sit
410.0,411.0,0.954,-0.074,0.294,living,5,192.042,85.658,0.194,0.127,327.429,350.932,2914.08,1.887,1.369,1.114,53.167,103.833,0.553,1.28,550.956,-1052.857,60.0,5.58,13.183,living_room,p_sit
411.0,412.0,0.956,-0.075,0.283,living,5,193.159,86.593,0.275,0.274,336.888,339.421,2897.338,1.707,3.878,9.605,53.667,100.667,0.943,1.374,552.834,-1014.96,60.0,7.892,16.932,living_room,p_sit
412.0,413.0,1.035,-0.053,0.303,living,5,190.646,78.238,2.24,10.852,293.536,396.379,2725.969,29.652,92.38,78.546,53.483,110.034,4.057,13.642,518.905,-1039.451,60.0,51.803,100.134,living_room,p_sit
413.0,414.0,0.86,0.174,-0.104,living,5,188.89,64.406,0.26,0.464,264.49,508.967,2610.682,3.151,5.83,8.815,47.095,125.19,1.306,0.587,437.371,-1135.7,60.0,12.235,7.063,living_room,t_sit_stand
414.0,415.0,0.973,-0.269,0.016,living,5,188.608,64.795,0.162,0.27,261.522,504.668,2606.957,1.313,2.072,2.463,47.714,125.0,0.958,0.756,442.303,-1132.301,60.0,8.463,7.009,living_room,t_sit_stand
415.0,416.0,0.951,-0.198,-0.022,living,5,188.765,65.359,0.193,0.157,263.218,499.99,2609.441,1.904,1.439,2.442,46.533,125.067,0.991,0.629,432.024,-1134.008,60.0,8.826,6.11,living_room,p_stand
416.0,417.0,0.98,-0.095,0.011,living,5,189.03,65.093,0.142,0.173,266.621,504.293,2619.145,1.291,1.232,3.458,45.444,125.222,0.831,0.629,423.755,-1139.706,60.0,7.667,5.712,living_room,p_stand
417.0,418.0,0.977,-0.099,-0.008,living,5,189.066,64.282,0.174,0.837,267.487,512.747,2624.34,1.52,7.272,2.473,48.655,125.276,3.325,0.69,454.203,-1142.489,60.0,30.346,6.48,living_room,p_stand
418.0,419.0,0.942,-0.27,-0.049,living,5,188.393,62.602,0.341,0.293,260.73,527.083,2618.699,3.41,2.384,3.369,55.24,125.48,1.422,0.854,513.757,-1141.908,60.0,12.708,8.198,living_room,p_stand
419.0,420.0,0.838,-0.482,-0.132,living,5,187.45,61.559,0.608,0.266,251.198,534.804,2609.633,5.359,2.755,2.51,56.4,125.0,1.114,0.632,522.267,-1133.474,60.0,10.131,5.826,living_room,p_stand
420.0,421.0,0.713,-0.646,-0.07,living,5,193.188,67.652,9.481,4.191,295.291,470.158,2556.705,75.155,48.219,68.871,61.276,132.724,8.267,3.814,557.046,-1179.859,60.0,80.969,33.39,living_room,p_stand
421.0,422.0,0.704,-0.669,0.16,living,5,257.152,81.915,24.652,3.374,760.627,301.333,2253.514,167.79,33.316,83.689,60.0,152.385,14.825,8.975,494.41,-1194.546,60.0,115.195,45.082,living_room,a_walk
422.0,423.0,0.251,-0.713,0.728,living,5,297.493,110.377,4.041,21.029,1106.165,73.975,2292.867,56.28,169.931,50.629,25.545,115.727,10.448,49.184,232.071,-920.844,60.0,80.445,382.927,living_room,a_walk
423.0,424.0,0.076,0.073,0.926,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
424.0,425.0,0.504,-0.688,0.246,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
425.0,426.0,0.68,-0.673,0.343,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
426.0,427.0,0.815,-0.531,0.249,living,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
427.0,428.0,0.852,-0.548,0.167,hall,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a_walk
428.0,429.0,0.916,-0.319,0.14,hall,3,149.171,156.279,1.472,3.081,-134.895,-447.306,3530.168,24.501,18.167,173.737,38.0,118.5,4.583,1.533,466.013,-1477.465,60.0,37.465,63.63,hallway,a_walk
429.0,430.0,0.874,-0.496,0.198,hall,3,146.239,142.457,0.686,3.072,-208.364,-336.826,4310.616,20.719,27.663,254.918,32.84,97.96,3.246,6.353,491.181,-1483.206,60.0,27.517,40.843,hallway,a_walk
430.0,431.0,0.663,-0.67,0.32,hall,3,141.392,132.465,2.184,2.615,-335.518,-222.655,5124.92,48.607,39.594,151.683,28.862,80.931,3.148,4.283,514.45,-1457.84,60.0,52.604,50.951,hallway,a_walk
431.0,432.0,0.621,-0.278,0.716,hall,3,139.516,132.547,0.535,2.071,-389.381,-238.996,5422.259,6.707,42.092,59.262,26.44,72.84,1.835,4.115,498.804,-1389.608,60.0,36.283,70.476,hallway,a_walk
432.0,433.0,0.381,-0.189,0.888,hall,3,141.102,135.018,0.267,0.865,-369.205,-293.459,5571.61,3.504,17.779,30.901,25.0,66.231,0.0,3.724,484.762,-1298.772,60.0,2.709,67.709,hallway,p_stand
433.0,434.0,0.579,-0.663,0.343,hall,3,138.47,142.122,0.81,2.439,-440.479,-452.992,5835.155,15.178,53.292,45.712,24.565,50.13,2.039,3.43,498.536,-1031.319,60.0,42.17,68.835,hallway,p_stand
434.0,435.0,0.949,-0.268,0.109,hall,3,140.995,150.242,1.075,0.863,-406.116,-645.687,6087.438,31.007,26.138,127.375,23.667,36.833,2.055,5.829,500.72,-790.529,60.0,38.051,112.803,hallway,a_descend
435.0,436.0,0.972,-0.186,0.064,kitchen,4,141.922,147.758,1.938,1.285,-421.244,-647.652,6659.492,36.563,18.209,139.73,19.538,25.154,1.308,3.634,452.435,-591.927,60.0,29.029,75.526,hallway,a_walk
436.0,437.0,0.977,-0.177,0.062,kitchen,4,145.221,146.973,0.727,1.811,-367.445,-671.217,7089.951,19.446,55.145,133.834,13.333,14.583,4.784,5.802,326.505,-365.96,60.0,114.115,139.171,hallway,a_walk
437.0,438.0,0.95,-0.239,0.154,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
438.0,439.0,0.95,-0.234,0.105,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,p_stand
439.0,440.0,0.956,-0.224,0.112,kitchen,4,125.952,176.389,2.961,8.125,-219.802,-363.249,1846.825,10.719,37.996,68.393,79.0,131.0,2.138,4.408,504.833,-858.908,60.0,7.411,57.866,kitchen,p_stand
440.0,441.0,0.969,-0.24,0.102,kitchen,4,140.503,135.556,7.912,15.615,-149.579,-112.965,2266.92,50.898,112.662,196.746,66.517,149.414,5.981,7.527,521.496,-1192.458,60.0,16.517,106.283,kitchen,a_walk
441.0,442.0,0.943,-0.223,0.145,kitchen,4,155.163,99.461,1.351,6.963,-48.179,210.12,2873.513,11.566,79.055,129.675,56.158,134.158,2.996,8.952,565.882,-1346.738,60.0,41.935,45.145,kitchen,a_walk
442.0,443.0,0.643,-0.672,0.351,kitchen,4,171.257,83.591,0.0,0.0,127.906,413.688,3240.156,0.0,0.0,0.0,77.0,115.0,0.0,0.0,880.04,-1301.071,60.0,0.0,0.0,kitchen,a_walk
443.0,444.0,0.256,-0.864,0.45,kitchen,4,172.502,83.051,0.317,0.779,142.328,420.619,3246.407,3.746,8.649,6.732,68.259,114.852,8.712,0.755,781.628,-1301.897,60.0,99.537,9.968,kitchen,a_walk
444.0,445.0,-0.24,-0.825,0.391,kitchen,4,171.458,80.391,0.399,0.636,131.333,454.091,3269.11,4.072,9.049,13.5,44.667,111.933,3.506,1.236,514.724,-1277.537,60.0,38.326,15.07,kitchen,t_turn
445.0,446.0,-0.251,-0.944,0.116,kitchen,4,170.038,78.959,1.9,1.252,116.413,477.229,3314.825,20.923,20.358,40.234,42.133,113.133,0.991,1.707,492.056,-1309.244,60.0,10.558,24.75,kitchen,a_walk
446.0,447.0,-0.26,-0.948,0.149,kitchen,4,162.978,74.233,1.93,1.462,35.787,554.548,3454.046,23.265,24.496,42.187,40.867,113.4,1.36,2.551,495.55,-1367.439,60.0,20.991,32.28,kitchen,a_walk
447.0,448.0,0.034,-0.92,0.234,kitchen,4,156.43,70.418,0.216,0.105,-44.837,622.71,3581.541,2.726,1.901,4.596,43.769,113.308,0.973,0.722,548.682,-1416.819,60.0,12.132,8.602,kitchen,a_walk
448.0,449.0,0.374,-0.894,0.286,kitchen,4,156.409,70.142,0.285,0.162,-45.285,628.842,3596.733,3.584,2.31,3.201,44.4,113.133,1.052,0.718,558.879,-1420.678,60.0,13.407,9.041,kitchen,p_stand
449.0,450.0,0.34,-0.9,0.28,kitchen,4,156.277,70.225,0.47,0.21,-46.946,627.652,3595.983,5.959,2.478,4.081,43.138,113.345,1.279,0.755,542.926,-1423.025,60.0,16.419,9.539,kitchen,p_stand
450.0,451.0,0.329,-0.9,0.285,kitchen,4,156.229,70.347,0.229,0.374,-47.574,626.396,3597.594,2.875,3.558,9.071,43.0,112.857,1.069,0.515,541.456,-1417.552,60.0,13.309,4.486,kitchen,p_stand
451.0,452.0,0.321,-0.908,0.277,kitchen,4,156.155,70.311,0.163,0.169,-48.487,626.681,3596.623,2.024,1.852,4.127,44.733,113.133,0.68,0.499,563.058,-1420.634,60.0,8.708,6.342,kitchen,p_stand
452.0,453.0,0.33,-0.897,0.268,kitchen,4,156.272,70.743,0.224,0.493,-46.934,619.944,3589.16,2.993,5.861,14.461,43.846,114.0,1.378,1.776,550.815,-1428.491,60.0,17.982,22.9,kitchen,p_stand
453.0,454.0,0.222,-0.949,0.145,kitchen,4,157.71,71.037,0.241,0.042,-28.448,608.191,3542.219,3.037,1.566,6.073,41.0,117.0,2.0,0.0,508.583,-1446.674,60.0,25.505,2.491,kitchen,p_stand
454.0,455.0,-0.019,-0.986,0.132,kitchen,4,167.183,73.38,5.546,2.217,86.379,566.406,3462.757,66.087,33.528,44.847,54.769,112.538,8.898,1.278,667.369,-1359.687,60.0,103.862,28.486,kitchen,a_walk
455.0,456.0,-0.327,-0.81,0.356,kitchen,4,178.285,77.814,1.465,1.253,217.583,502.169,3394.251,16.787,16.816,14.374,55.714,109.571,2.684,1.05,668.773,-1297.567,60.0,33.235,14.19,kitchen,a_walk
456.0,457.0,-0.075,-0.945,0.298,kitchen,4,181.302,78.534,0.754,0.404,252.394,491.367,3379.207,8.196,5.204,11.466,57.667,109.222,3.311,1.832,689.284,-1287.717,60.0,37.559,21.28,kitchen,p_stand
457.0,458.0,0.202,-0.895,0.438,kitchen,4,180.357,76.979,0.61,0.98,241.229,509.858,3379.537,6.764,12.596,10.926,56.133,110.067,3.784,1.611,671.085,-1297.774,60.0,45.187,21.109,kitchen,p_stand
458.0,459.0,-0.215,-0.334,0.627,kitchen,4,175.377,71.273,2.442,1.124,184.346,584.797,3422.151,28.142,16.164,23.733,45.769,112.077,1.846,1.492,553.079,-1337.943,60.0,20.745,14.802,kitchen,p_stand
459.0,460.0,0.002,0.941,0.243,kitchen,4,169.545,70.469,0.347,0.468,115.601,599.909,3453.956,4.156,5.458,3.556,45.0,111.545,0.853,0.891,547.667,-1344.13,60.0,10.409,10.882,kitchen,p_stand
460.0,461.0,-0.048,0.945,0.222,kitchen,4,169.64,69.802,0.341,0.764,116.312,605.676,3440.817,3.955,9.422,5.779,43.897,110.793,1.539,0.804,532.502,-1329.996,60.0,18.6,10.535,kitchen,p_stand
461.0,462.0,-0.006,0.944,0.143,kitchen,4,172.986,73.949,2.136,1.744,155.326,551.324,3413.525,24.764,23.337,17.862,48.733,111.467,4.123,1.91,587.067,-1327.423,60.0,51.193,24.63,kitchen,p_stand
462.0,463.0,-0.488,-0.081,0.374,kitchen,4,172.293,78.833,3.658,1.914,143.231,477.614,3306.006,44.6,29.921,56.998,36.714,120.357,3.01,3.425,428.704,-1389.944,60.0,42.03,47.82,kitchen,t_turn
463.0,464.0,0.436,-0.835,0.261,kitchen,4,162.225,86.378,2.044,2.265,24.616,368.046,3118.965,22.627,29.447,44.407,34.304,116.304,2.612,2.094,375.33,-1267.885,60.0,24.077,39.822,kitchen,t_turn
464.0,465.0,0.927,-0.324,0.22,kitchen,4,116.7,108.658,14.003,6.275,-402.654,109.958,2693.826,119.829,65.634,130.716,67.471,145.706,10.901,9.651,621.771,-1376.029,60.0,73.651,67.36,kitchen,p_stand
465.0,466.0,0.867,-0.444,0.256,kitchen,4,69.873,139.902,13.964,11.402,-723.133,-156.764,2303.472,84.66,86.868,100.401,85.069,134.517,8.574,10.9,665.9,-1098.342,60.0,79.535,128.15,kitchen,a_walk
466.0,467.0,0.661,-0.612,0.48,kitchen,4,52.026,167.138,2.123,4.466,-775.85,-338.2,2049.696,12.006,26.256,42.869,79.857,103.929,2.695,4.325,549.752,-760.02,60.0,9.519,45.758,kitchen,a_walk
467.0,468.0,0.675,-0.514,0.525,kitchen,4,50.514,163.795,2.119,4.316,-800.164,-319.315,2083.987,26.463,23.767,49.809,80.385,109.385,1.734,4.9,563.433,-811.944,60.0,6.38,52.058,kitchen,t_bend
468.0,469.0,0.868,-0.275,0.469,kitchen,4,47.203,162.237,1.146,1.31,-880.559,-329.98,2226.487,16.929,17.178,50.464,75.267,101.867,0.854,4.492,563.519,-807.224,60.0,11.94,18.474,kitchen,t_bend
469.0,470.0,0.88,-0.055,0.482,kitchen,4,48.311,169.079,4.208,3.989,-883.372,-387.822,2254.607,42.59,29.348,27.766,75.48,94.04,1.3,2.537,572.642,-757.129,60.0,9.461,26.972,kitchen,t_bend
470.0,471.0,0.682,-0.594,0.375,kitchen,4,50.596,176.554,3.943,2.849,-854.636,-441.897,2227.812,30.085,23.955,15.802,83.0,84.158,1.717,2.7,625.204,-671.823,60.0,16.924,16.44,kitchen,p_bent
471.0,472.0,0.33,-0.891,0.249,kitchen,4,45.701,173.464,10.006,2.805,-890.752,-417.185,2224.359,69.27,25.212,23.81,80.231,88.385,3.468,4.796,602.294,-703.151,60.0,33.163,31.503,kitchen,p_bent
472.0,473.0,0.551,-0.773,0.379,kitchen,4,40.74,173.05,2.642,2.485,-918.706,-408.635,2196.747,21.697,18.728,11.865,74.31,100.862,1.316,9.978,547.866,-789.712,60.0,11.632,75.981,kitchen,p_bent
473.0,474.0,0.697,-0.72,0.099,kitchen,4,43.717,152.83,3.035,6.911,-859.657,-243.618,2107.563,35.587,56.599,43.617,73.96,137.16,1.28,8.521,522.367,-1021.359,60.0,18.436,43.037,kitchen,p_bent
474.0,475.0,0.429,-0.834,0.198,kitchen,4,51.414,147.902,2.7,2.761,-808.786,-208.073,2124.14,22.745,23.184,32.981,73.37,146.259,1.889,0.966,521.92,-1097.365,60.0,13.021,16.059,kitchen,t_straighten
475.0,476.0,0.643,-0.643,0.332,kitchen,4,40.564,152.589,1.908,2.809,-927.647,-253.166,2214.699,24.732,22.9,36.845,69.286,135.214,4.978,11.305,513.643,-1059.625,60.0,43.942,93.371,kitchen,t_straighten
476.0,477.0,0.754,-0.608,0.137,kitchen,4,62.044,131.814,18.289,8.644,-796.933,-94.398,2335.141,122.603,67.29,81.797,81.929,155.071,7.662,4.358,650.415,-1274.437,60.0,37.015,34.18,kitchen,t_turn
477.0,478.0,0.139,-0.958,-0.145,kitchen,4,127.341,101.15,17.777,10.134,-313.899,194.457,2842.03,154.617,112.035,186.676,60.481,132.852,6.124,11.141,593.766,-1316.575,60.0,28.945,41.148,kitchen,a_walk
478.0,479.0,0.026,-0.946,-0.145,kitchen,4,165.236,79.279,4.108,5.117,63.551,481.697,3355.64,49.488,80.012,142.852,42.357,119.357,4.177,2.004,499.284,-1399.041,60.0,36.756,70.142,kitchen,a_walk
479.0,480.0,0.251,-0.945,0.035,kitchen,4,171.034,74.825,1.041,0.893,136.18,557.812,3520.972,12.254,12.953,16.078,35.0,112.933,3.011,3.777,435.087,-1387.537,60.0,37.899,46.401,kitchen,a_walk
480.0,481.0,-0.041,-0.932,0.126,kitchen,4,175.122,76.226,0.923,0.594,183.566,531.407,3461.857,11.08,8.393,11.156,35.24,111.4,2.141,0.8,431.664,-1345.466,60.0,26.546,10.223,kitchen,a_walk
481.0,482.0,-0.167,-0.87,0.445,kitchen,4,177.051,77.354,0.548,0.894,208.246,520.805,3482.361,7.695,12.78,18.005,39.571,111.286,0.904,0.7,487.405,-1352.068,60.0,12.115,6.923,kitchen,p_stand
482.0,483.0,-0.228,-0.627,0.675,kitchen,4,175.822,75.275,0.288,0.702,193.34,546.542,3484.723,3.54,9.39,9.79,45.615,112.769,1.443,0.639,561.757,-1370.986,60.0,17.235,8.168,kitchen,p_stand
483.0,484.0,0.032,-0.527,0.803,kitchen,4,175.461,74.118,0.389,0.48,188.529,559.453,3477.17,4.961,5.624,7.583,48.846,110.769,0.948,3.651,600.299,-1343.859,60.0,11.782,45.17,kitchen,p_stand
484.0,485.0,0.373,-0.652,0.728,kitchen,4,176.758,73.736,1.168,1.031,203.852,562.846,3469.467,13.845,11.952,11.053,47.138,110.931,1.57,3.542,578.705,-1342.881,60.0,19.538,45.7,kitchen,p_stand
485.0,486.0,0.277,-0.606,0.762,kitchen,4,178.878,73.972,0.557,0.847,228.825,557.996,3456.907,6.286,12.226,16.416,45.0,107.148,1.333,3.922,551.439,-1292.554,60.0,15.597,50.596,kitchen,p_stand
486.0,487.0,0.23,-0.471,0.916,kitchen,4,179.539,75.116,1.067,0.706,236.839,544.091,3456.94,12.668,7.975,11.39,46.524,111.095,2.822,3.054,570.036,-1339.946,60.0,33.758,38.992,kitchen,p_stand
487.0,488.0,0.065,-0.429,0.935,kitchen,4,179.734,76.638,0.842,0.943,240.483,528.439,3475.281,10.002,11.802,10.36,57.444,113.0,4.4,2.776,706.263,-1370.03,60.0,54.033,33.229,kitchen,p_stand
488.0,489.0,0.016,-0.563,0.858,kitchen,4,176.451,77.464,0.877,0.58,198.854,514.103,3446.596,11.069,7.897,11.858,39.333,112.417,3.091,0.909,479.67,-1351.693,60.0,38.616,12.37,kitchen,p_stand
489.0,490.0,0.058,-0.81,0.473,kitchen,4,175.213,76.589,0.271,0.636,185.596,529.602,3479.093,3.061,7.073,9.513,46.267,108.667,5.202,4.735,568.505,-1319.016,60.0,62.846,54.445,kitchen,p_stand
490.0,491.0,0.364,-0.728,0.578,kitchen,4,175.988,76.915,0.287,0.794,193.827,522.307,3457.103,3.486,9.366,5.823,51.966,107.069,5.0,4.593,634.676,-1291.579,60.0,61.023,55.632,kitchen,p_stand
491.0,492.0,0.333,-0.71,0.677,kitchen,4,173.901,75.933,1.292,0.894,168.601,534.419,3458.077,16.157,14.099,38.796,44.294,113.118,5.654,0.832,541.064,-1364.77,60.0,71.809,12.345,kitchen,p_stand
492.0,493.0,0.388,-0.828,0.424,kitchen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,t_turn
493.0,494.0,0.251,-0.801,0.409,kitchen,4,145.407,78.209,1.046,0.821,-172.883,495.174,3378.922,12.088,10.281,25.781,55.444,108.333,6.978,4.807,654.186,-1277.663,60.0,83.832,50.845,kitchen,t_turn
494.0,495.0,0.576,-0.228,0.597,kitchen,4,154.026,76.653,6.706,0.462,-70.529,516.28,3396.578,79.393,6.34,28.971,49.828,111.69,2.705,1.6,593.23,-1323.965,60.0,35.4,29.208,kitchen,p_stand
495.0,496.0,0.015,-0.985,0.121,kitchen,4,172.784,76.247,2.121,3.003,154.378,528.295,3441.433,26.241,40.176,30.511,45.963,109.741,4.663,2.119,557.8,-1317.397,60.0,51.699,32.765,kitchen,t_turn
496.0,497.0,0.055,-0.811,0.452,kitchen,4,177.242,70.41,1.824,1.132,216.449,622.069,3576.613,24.637,19.326,33.718,40.176,111.471,1.382,2.953,508.91,-1390.511,60.0,12.771,39.944,kitchen,p_stand
497.0,498.0,0.502,-0.299,0.9,kitchen,4,178.193,70.543,0.91,1.112,230.934,627.929,3620.476,10.721,15.938,16.072,41.759,108.586,1.33,4.738,535.825,-1371.168,60.0,17.506,60.105,kitchen,p_stand
498.0,499.0,0.009,-0.599,0.781,kitchen,4,179.598,70.896,0.597,0.727,247.175,619.347,3596.888,7.039,9.468,19.413,42.267,109.467,1.413,3.64,538.713,-1373.096,60.0,18.52,42.808,kitchen,p_stand
499.0,500.0,0.135,-0.555,0.851,kitchen,4,178.319,70.603,0.801,0.928,229.83,619.719,3577.416,10.47,13.759,15.557,43.786,106.429,2.469,4.953,554.364,-1328.212,60.0,32.711,66.242,kitchen,p_stand
500.0,501.0,0.386,-0.327,0.844,kitchen,4,175.856,71.343,1.067,1.742,196.428,602.457,3530.916,14.68,22.157,37.479,35.467,106.267,2.813,4.114,443.735,-1308.434,60.0,38.584,44.299,kitchen,p_stand
501.0,502.0,-0.124,-0.91,0.365,kitchen,4,173.437,74.608,0.377,0.517,161.616,545.921,3429.777,4.632,5.784,9.568,38.379,105.621,2.172,5.61,464.591,-1263.606,60.0,25.238,68.347,kitchen,p_stand
502.0,503.0,-0.144,-0.981,-0.092,kitchen,4,164.406,75.615,4.896,0.77,52.832,529.331,3400.603,58.748,11.829,17.838,41.741,111.889,2.836,2.331,498.302,-1327.954,60.0,32.497,28.378,kitchen,t_turn
503.0,504.0,-0.133,-0.939,0.183,kitchen,4,154.865,77.564,0.473,0.284,-60.607,500.918,3366.133,5.535,3.92,4.334,42.556,109.667,0.831,0.943,500.677,-1288.643,60.0,9.989,11.639,kitchen,t_turn
504.0,505.0,-0.043,-0.948,0.254,kitchen,4,165.816,76.834,3.097,0.95,71.007,525.744,3472.897,37.719,14.587,25.729,47.0,109.933,1.789,0.998,572.758,-1331.631,60.0,23.775,10.589,kitchen,t_turn
505.0,506.0,-0.05,-0.955,0.073,kitchen,4,167.882,76.199,0.715,0.734,100.206,556.553,3623.449,9.621,11.042,31.692,45.0,103.867,0.516,5.025,571.857,-1312.199,60.0,6.017,57.696,kitchen,t_turn
506.0,507.0,-0.016,-0.975,0.109,kitchen,4,168.576,76.097,0.442,1.305,108.692,556.134,3613.101,6.247,12.937,29.902,47.786,103.714,2.289,4.905,605.652,-1306.831,60.0,25.517,64.76,kitchen,t_turn
507.0,508.0,0.17,-0.95,0.019,kitchen,4,167.945,74.978,0.417,0.359,99.978,566.538,3588.534,5.227,4.336,12.115,49.667,105.6,1.193,4.168,625.581,-1321.386,60.0,14.841,53.886,kitchen,p_stand
508.0,509.0,0.458,-0.838,0.256,kitchen,4,166.475,77.918,0.78,2.18,81.863,532.553,3608.963,9.045,27.926,34.994,50.92,109.8,2.911,0.98,645.058,-1381.888,60.0,36.099,15.135,kitchen,p_stand
509.0,510.0,0.433,-0.814,0.262,kitchen,4,169.866,79.722,1.142,2.186,116.792,477.609,3379.56,12.455,31.251,45.838,37.25,105.0,5.142,2.38,443.658,-1238.061,60.0,61.164,43.782,kitchen,p_stand
510.0,511.0,0.762,-0.643,0.057,kitchen,4,171.316,79.585,0.546,1.314,132.165,472.164,3331.176,6.056,17.223,14.755,36.786,105.0,1.235,1.069,432.285,-1219.914,60.0,13.315,13.81,kitchen,p_stand
511.0,512.0,0.195,-0.645,0.774,kitchen,4,171.079,80.207,1.216,1.275,129.21,464.085,3325.577,14.247,15.787,10.974,39.929,104.071,2.698,0.997,468.146,-1207.122,60.0,30.849,12.541,kitchen,p_stand
512.0,513.0,0.567,-0.788,0.189,kitchen,4,168.916,80.882,0.561,1.331,104.64,459.178,3347.243,6.473,16.539,12.481,38.267,104.8,1.093,0.792,451.057,-1223.495,60.0,12.635,9.61,kitchen,p_stand
513.0,514.0,0.985,-0.04,-0.046,kitchen,4,168.564,81.331,0.363,0.494,100.341,453.042,3340.968,4.319,6.323,5.269,38.4,104.667,1.172,0.745,451.557,-1219.645,60.0,13.883,8.561,kitchen,p_stand
514.0,515.0,0.97,-0.041,-0.071,kitchen,4,168.804,81.363,0.084,0.207,103.348,453.543,3347.501,1.019,2.474,1.909,38.714,104.429,0.7,0.904,456.238,-1219.275,60.0,8.163,10.639,kitchen,p_stand
515.0,516.0,0.975,-0.051,-0.043,kitchen,4,169.138,80.786,0.88,0.559,107.35,460.742,3350.721,10.185,5.836,13.443,37.9,104.0,0.995,1.0,447.22,-1215.438,60.0,12.576,9.931,kitchen,p_stand
516.0,517.0,0.973,-0.042,-0.055,kitchen,4,168.863,80.32,0.946,0.637,104.47,467.837,3362.316,10.931,7.183,11.14,37.071,105.071,0.371,1.252,438.884,-1232.199,60.0,4.302,14.154,kitchen,p_stand
517.0,518.0,0.976,-0.038,-0.038,kitchen,4,169.478,80.38,0.511,0.32,111.473,465.991,3354.042,5.947,4.163,6.929,37.533,105.6,0.884,0.917,443.305,-1235.32,60.0,11.053,10.476,kitchen,p_stand
518.0,519.0,0.978,-0.034,-0.041,kitchen,4,170.011,80.546,0.983,0.49,117.303,462.405,3342.247,11.224,6.172,10.615,38.724,106.793,0.69,0.609,455.817,-1244.81,60.0,8.018,7.457,kitchen,p_stand
519.0,520.0,0.975,-0.036,-0.04,kitchen,4,169.484,80.209,1.009,0.504,111.206,466.765,3345.131,11.453,6.836,14.541,38.926,105.074,0.378,1.152,458.606,-1225.892,60.0,5.218,12.759,kitchen,p_stand
