start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
204.0,205.0,161.092,91.28,4.017,5.127,11.582,296.594,2948.816,41.614,50.867,21.585,60.0,130.667,15.0,0.745,622.392,-1344.332,60.0,161.167,9.397,kitchen
205.0,206.0,155.546,87.143,0.0,0.0,-44.733,330.017,2864.236,0.0,0.0,0.0,43.0,133.0,0.0,0.0,430.942,-1329.214,60.0,0.0,0.0,kitchen
206.0,207.0,158.358,87.296,0.636,0.213,-16.381,326.609,2848.015,6.291,1.852,10.489,44.0,128.5,1.0,0.866,439.039,-1276.765,60.0,11.457,10.474,kitchen
207.0,208.0,157.922,87.432,0.468,0.08,-20.981,328.807,2879.095,4.735,0.886,0.655,44.0,125.0,1.0,2.0,443.802,-1255.801,60.0,10.1,20.269,kitchen
208.0,209.0,157.995,88.179,0.0,0.0,-20.295,322.062,2886.278,0.0,0.0,0.0,43.0,127.0,0.0,0.0,434.686,-1278.977,60.0,0.0,0.0,kitchen
209.0,210.0,157.882,87.202,0.037,0.089,-21.316,330.084,2870.043,0.371,0.996,1.521,43.667,127.0,0.943,0.0,439.023,-1271.747,60.0,9.806,0.677,kitchen
211.0,212.0,157.203,88.197,0.317,0.181,-28.187,320.476,2873.619,3.198,1.789,0.297,44.0,125.0,1.0,0.0,442.75,-1253.396,60.0,10.017,0.13,kitchen
212.0,213.0,157.339,88.516,0.055,0.09,-26.838,317.532,2876.052,0.565,0.967,0.56,43.0,123.0,0.0,0.0,433.144,-1234.502,60.0,0.084,0.242,kitchen
213.0,214.0,158.8,108.554,0.103,0.664,-12.369,117.939,2938.632,1.045,6.666,4.731,57.0,78.333,1.633,0.943,586.752,-805.897,60.0,15.928,8.372,kitchen
214.0,215.0,158.395,108.278,0.421,0.178,-16.464,120.288,2926.242,4.312,1.855,1.832,56.333,78.111,1.633,0.994,577.384,-800.254,60.0,16.383,10.266,kitchen
215.0,216.0,158.199,109.798,0.35,0.054,-18.506,104.853,2930.907,3.586,0.482,1.917,58.0,76.0,1.0,1.0,595.68,-780.047,60.0,9.783,9.662,kitchen
217.0,218.0,157.426,109.974,0.0,0.0,-26.326,102.529,2916.372,0.0,0.0,0.0,61.0,75.0,0.0,0.0,623.095,-766.059,60.0,0.0,0.0,kitchen
219.0,220.0,159.492,86.374,0.0,0.0,-5.072,335.918,2848.841,0.0,0.0,0.0,45.0,131.0,0.0,0.0,449.231,-1301.843,60.0,0.0,0.0,kitchen
221.0,222.0,160.388,87.694,0.0,0.0,3.955,329.153,2905.499,0.0,0.0,0.0,45.0,125.0,0.0,0.0,458.593,-1267.37,60.0,0.0,0.0,kitchen
223.0,224.0,102.834,121.79,0.0,0.0,-577.675,-18.089,2881.72,0.0,0.0,0.0,59.0,81.0,0.0,0.0,583.9,-819.891,60.0,0.0,0.0,kitchen
224.0,225.0,104.849,119.595,1.76,0.691,-562.056,4.152,2906.546,15.955,7.058,10.27,51.0,97.0,2.0,6.0,508.412,-988.973,60.0,22.432,64.016,kitchen
227.0,228.0,116.357,108.367,14.105,13.401,-444.234,119.752,2909.9,140.531,137.652,22.226,52.0,96.0,1.0,7.0,521.696,-977.82,60.0,3.311,75.649,kitchen
228.0,229.0,146.142,86.134,3.27,2.628,-142.619,348.264,2933.165,33.979,26.2,7.015,49.0,110.0,4.0,1.0,500.833,-1124.662,60.0,41.927,7.475,kitchen
229.0,230.0,162.452,85.488,0.0,0.0,25.239,355.28,2935.645,0.0,0.0,0.0,51.0,129.0,0.0,0.0,525.326,-1321.341,60.0,0.0,0.0,kitchen
230.0,231.0,159.44,86.049,0.55,0.261,-5.747,348.973,2931.172,5.647,3.059,3.13,45.0,132.0,2.0,1.0,462.245,-1349.849,60.0,21.262,11.622,kitchen
231.0,232.0,162.289,86.961,1.667,0.249,23.274,336.476,2904.187,16.949,2.815,5.964,44.333,129.667,0.943,1.491,451.809,-1313.811,60.0,9.849,13.562,kitchen
232.0,233.0,168.233,96.319,3.566,8.523,84.271,241.511,2913.064,36.802,85.969,13.163,51.0,107.0,8.0,18.0,522.92,-1088.297,60.0,84.496,176.619,kitchen
233.0,234.0,187.437,115.143,4.603,3.355,296.63,52.997,3071.22,56.346,37.134,72.996,52.167,79.5,2.075,11.376,568.231,-858.558,60.0,32.876,141.136,kitchen
234.0,235.0,192.871,112.684,0.312,0.268,371.107,82.608,3219.634,2.952,3.233,13.978,51.889,90.111,1.37,1.912,592.865,-1016.243,60.0,16.652,22.217,kitchen
235.0,236.0,190.884,114.402,0.083,0.184,350.461,63.523,3235.982,0.921,2.116,1.53,57.0,87.5,0.0,1.936,653.225,-991.802,60.0,0.306,21.99,kitchen
236.0,237.0,190.789,114.658,0.311,0.308,349.252,60.6,3234.862,3.252,3.459,2.856,58.091,87.182,0.996,1.336,665.268,-987.983,60.0,11.604,14.726,kitchen
237.0,238.0,190.195,115.381,0.233,0.217,342.663,52.421,3236.259,1.656,2.567,11.082,58.529,84.059,1.46,1.552,670.532,-953.311,60.0,18.473,18.229,kitchen
238.0,239.0,190.316,116.473,0.465,0.533,331.029,38.509,3113.727,6.223,5.838,24.346,57.333,82.833,1.599,4.356,633.327,-905.35,60.0,20.825,53.193,kitchen
239.0,240.0,182.676,112.394,2.878,1.673,242.52,81.31,3057.632,26.485,17.061,61.597,51.533,88.6,3.538,3.946,556.735,-950.188,60.0,41.495,57.875,kitchen
240.0,241.0,176.112,118.81,0.5,0.409,183.769,13.571,3252.686,5.647,4.67,3.583,68.778,72.778,1.75,1.133,788.732,-829.86,60.0,20.234,12.686,kitchen
241.0,242.0,176.418,119.654,0.08,0.195,187.257,3.942,3252.554,0.835,2.226,1.554,69.667,73.667,0.943,0.943,798.838,-840.319,60.0,10.903,10.768,kitchen
242.0,243.0,176.569,119.796,0.0,0.0,188.891,2.328,3251.038,0.0,0.0,0.0,71.0,75.0,0.0,0.0,813.525,-855.339,60.0,0.0,0.0,kitchen
243.0,244.0,176.656,119.985,0.145,0.25,189.719,0.173,3248.147,1.687,2.841,1.181,69.5,75.0,0.866,0.0,795.562,-854.894,60.0,9.99,0.536,kitchen
244.0,245.0,178.368,118.02,1.19,1.48,204.6,22.083,3176.0,13.659,16.492,7.701,80.2,81.8,6.145,2.857,897.912,-910.749,60.0,65.848,31.232,kitchen
245.0,246.0,167.763,120.471,1.974,0.779,89.244,-5.378,3285.567,22.168,8.979,28.067,89.286,80.429,5.897,6.207,1031.208,-926.839,60.0,60.536,64.915,kitchen
246.0,247.0,167.982,121.765,0.167,0.211,92.534,-20.465,3305.886,1.893,2.433,1.834,87.0,72.333,0.0,0.943,1011.4,-839.339,60.0,0.559,10.823,kitchen
247.0,248.0,168.012,121.959,0.116,0.137,92.844,-22.703,3304.612,1.312,1.575,1.411,87.0,73.125,0.0,0.484,1011.012,-848.318,60.0,0.43,5.465,kitchen
248.0,249.0,168.096,122.024,0.093,0.121,93.777,-23.448,3303.053,1.057,1.393,1.096,87.0,72.8,0.0,0.6,1010.536,-844.19,60.0,0.334,7.01,kitchen
249.0,250.0,168.17,122.139,0.085,0.131,94.624,-24.768,3302.914,0.969,1.513,0.996,87.0,72.429,0.0,1.256,1010.494,-839.85,60.0,0.304,14.501,kitchen
250.0,251.0,166.58,119.203,0.501,0.973,76.25,9.227,3304.417,5.872,11.265,6.957,85.2,79.4,0.6,5.044,989.908,-919.835,60.0,7.665,56.851,kitchen
251.0,252.0,168.145,116.552,0.824,0.72,96.05,40.583,3360.835,10.112,8.102,21.677,93.0,74.778,2.309,3.047,1099.664,-880.596,60.0,33.575,31.106,kitchen
252.0,253.0,168.427,117.001,0.19,0.119,99.431,35.384,3364.776,2.156,1.431,3.018,97.286,71.0,1.666,0.0,1151.795,-837.634,60.0,18.878,0.751,kitchen
253.0,254.0,168.595,117.026,0.088,0.062,101.37,35.079,3363.178,0.998,0.738,1.538,99.0,71.0,0.0,0.0,1171.664,-837.236,60.0,0.534,0.383,kitchen
254.0,255.0,168.576,117.047,0.071,0.07,101.129,34.82,3362.585,0.811,0.832,1.252,99.0,71.0,0.0,0.0,1171.458,-837.089,60.0,0.435,0.312,kitchen
255.0,256.0,168.507,117.008,0.091,0.072,100.321,35.29,3363.064,1.043,0.86,1.209,99.0,71.0,0.0,0.0,1171.624,-837.208,60.0,0.42,0.301,kitchen
256.0,257.0,169.355,116.587,0.741,0.451,108.822,39.683,3319.744,7.658,4.863,39.058,93.8,72.4,3.6,2.973,1095.899,-842.541,60.0,53.322,38.747,kitchen
257.0,258.0,180.142,121.777,3.792,1.444,217.711,-19.274,3088.986,39.639,15.683,42.259,74.833,64.333,6.243,3.771,816.254,-697.634,60.0,77.34,47.173,kitchen
258.0,259.0,189.522,114.298,1.113,1.189,332.503,64.288,3211.266,14.118,13.738,24.576,59.75,89.875,0.968,3.806,679.43,-1010.407,60.0,14.354,46.011,kitchen
259.0,260.0,189.916,114.561,0.198,0.212,340.818,61.953,3248.743,3.139,2.256,8.605,61.0,90.2,0.0,2.4,701.345,-1025.471,60.0,1.841,24.778,kitchen
260.0,261.0,189.72,115.036,0.123,0.271,339.773,56.754,3260.245,1.285,3.075,2.072,62.857,86.857,0.515,0.515,724.844,-990.808,60.0,6.065,5.818,kitchen
261.0,262.0,189.425,115.486,0.039,0.178,336.594,51.637,3262.067,0.521,2.052,0.675,65.0,87.0,0.0,0.0,749.53,-992.982,60.0,0.154,0.206,kitchen
262.0,263.0,189.249,115.996,0.459,0.467,333.36,45.649,3249.977,6.378,5.492,16.333,63.8,83.267,1.6,2.909,733.312,-947.296,60.0,21.485,36.579,kitchen
263.0,264.0,183.55,117.094,2.891,2.387,261.115,31.792,3153.969,36.461,25.272,64.634,66.5,76.667,3.663,5.153,740.573,-846.145,60.0,26.78,43.597,kitchen
264.0,265.0,172.297,98.27,2.835,1.64,127.454,225.698,2961.613,28.588,17.487,26.875,77.706,126.882,4.547,7.21,812.041,-1311.467,60.0,53.554,77.654,kitchen
265.0,266.0,154.192,89.9,6.807,4.991,-58.776,309.775,2942.934,70.596,47.327,49.056,55.5,129.0,18.782,1.414,575.403,-1325.102,60.0,209.478,35.157,kitchen
266.0,267.0,153.671,87.031,0.54,0.458,-64.398,335.46,2901.633,5.537,4.872,2.214,43.0,127.0,1.414,1.414,436.259,-1286.019,60.0,14.197,13.866,kitchen
267.0,268.0,150.778,81.007,0.271,0.313,-92.506,391.127,2860.512,2.784,2.94,2.99,64.333,123.667,0.943,0.943,642.979,-1234.423,60.0,10.02,10.204,kitchen
268.0,269.0,149.478,80.604,0.206,0.257,-105.618,395.441,2862.448,2.028,2.366,1.745,66.25,124.5,0.968,1.323,662.021,-1243.581,60.0,9.489,12.785,kitchen
269.0,270.0,150.839,83.97,1.528,3.549,-91.627,360.271,2851.68,15.341,35.185,7.659,62.5,125.0,8.986,1.414,622.755,-1243.851,60.0,89.818,11.316,kitchen
270.0,271.0,156.823,89.513,1.338,0.555,-31.504,301.999,2824.816,13.355,6.026,6.833,40.091,121.909,2.745,0.996,396.546,-1201.716,60.0,27.956,10.7,kitchen
271.0,272.0,155.35,104.157,0.348,0.57,-47.795,162.852,2931.273,3.532,6.027,3.073,58.0,82.0,1.0,1.0,594.488,-841.205,60.0,9.549,11.057,kitchen
272.0,273.0,153.919,106.968,0.69,0.363,-62.192,133.337,2917.693,6.876,3.792,14.738,55.857,79.0,1.245,0.0,569.78,-806.911,60.0,13.584,4.083,kitchen
273.0,274.0,156.263,108.415,0.053,0.076,-37.948,117.635,2895.608,0.548,0.723,2.766,53.0,79.0,0.0,0.0,537.001,-800.793,60.0,0.514,0.766,kitchen
274.0,275.0,156.236,108.629,0.131,0.145,-38.274,115.63,2899.806,1.328,1.467,2.928,52.75,77.0,0.661,0.0,535.267,-781.829,60.0,6.766,0.791,kitchen
275.0,276.0,155.945,108.593,0.198,0.115,-41.445,116.567,2914.259,2.035,0.999,6.558,53.0,77.0,0.0,0.0,540.468,-785.732,60.0,1.219,1.771,kitchen
276.0,277.0,155.583,105.57,0.653,3.671,-45.214,147.688,2919.586,6.597,37.34,6.048,52.429,82.429,1.4,6.821,535.455,-842.084,60.0,15.409,67.874,kitchen
277.0,278.0,157.001,91.283,1.726,4.012,-30.319,289.131,2873.616,17.581,38.664,17.82,54.091,113.545,3.655,10.13,544.161,-1138.563,60.0,36.864,94.213,kitchen
278.0,279.0,153.187,86.056,1.622,0.176,-68.496,341.207,2866.562,16.34,1.755,3.001,51.0,127.0,1.414,1.414,510.562,-1270.297,60.0,14.123,13.894,kitchen
279.0,280.0,152.104,85.587,1.173,0.401,-79.293,345.647,2864.329,11.713,3.695,3.358,52.111,126.778,1.37,0.629,521.129,-1266.994,60.0,13.256,6.612,kitchen
281.0,282.0,155.231,87.168,0.385,0.44,-48.34,332.726,2890.034,3.965,4.026,3.754,42.333,127.667,0.943,0.943,427.993,-1287.328,60.0,9.12,8.402,kitchen
282.0,283.0,159.802,92.398,0.0,0.0,-1.963,273.174,2822.287,0.0,0.0,0.0,61.0,135.0,0.0,0.0,603.811,-1331.336,60.0,0.0,0.0,kitchen
283.0,284.0,188.043,130.248,1.88,3.804,262.226,-95.674,2665.876,18.612,35.297,10.196,55.286,84.714,1.278,7.284,522.988,-794.425,60.0,14.249,69.94,kitchen
285.0,286.0,181.542,140.767,0.121,0.161,198.073,-190.951,2622.108,0.957,1.415,3.478,54.0,70.25,1.0,0.968,500.984,-651.234,60.0,8.741,9.641,kitchen
286.0,287.0,182.606,141.216,0.059,0.26,206.667,-193.961,2607.102,0.503,2.349,0.409,54.0,68.0,1.0,1.0,498.519,-627.141,60.0,9.17,9.15,kitchen
287.0,288.0,191.55,134.425,1.302,5.467,286.432,-131.737,2588.318,13.971,50.3,42.506,61.2,80.8,1.077,6.096,562.834,-736.502,60.0,11.518,42.93,kitchen
288.0,289.0,185.543,115.758,1.142,2.613,213.628,35.206,2383.862,11.922,21.377,27.878,51.0,123.667,1.155,6.7,431.893,-1033.374,60.0,13.198,43.232,kitchen
289.0,290.0,186.322,102.43,2.462,0.317,221.154,147.629,2396.2,20.463,2.588,3.934,62.8,156.8,1.249,2.182,533.258,-1314.171,60.0,10.321,18.142,kitchen
290.0,291.0,190.209,101.636,0.299,0.179,255.753,155.477,2414.37,1.54,1.724,9.588,60.5,160.0,2.179,3.0,518.833,-1351.353,60.0,16.875,30.749,kitchen
291.0,292.0,193.313,99.783,0.775,1.472,289.249,175.581,2475.95,7.366,13.464,10.629,61.353,155.0,1.57,4.339,539.594,-1341.727,60.0,14.169,33.132,kitchen
292.0,293.0,170.267,95.448,5.9,1.415,97.342,237.093,2751.26,51.922,18.447,84.811,48.882,128.882,1.875,14.462,473.63,-1235.404,60.0,24.895,104.886,kitchen
293.0,294.0,173.301,109.085,4.299,4.034,147.826,118.032,3116.095,54.645,39.242,165.095,47.467,84.533,3.922,7.671,519.931,-921.496,60.0,22.886,84.792,kitchen
294.0,295.0,180.071,106.727,0.543,0.715,237.281,156.925,3371.327,6.61,8.589,5.4,49.333,87.0,3.187,1.549,588.044,-1026.56,60.0,38.503,17.261,kitchen
295.0,296.0,179.253,107.154,0.321,0.308,227.912,152.068,3375.712,3.924,3.733,2.152,49.0,85.0,0.0,0.0,584.351,-1004.188,60.0,0.37,0.641,kitchen
296.0,297.0,179.02,108.333,0.041,0.429,225.583,138.375,3382.28,0.574,5.145,1.848,50.2,79.8,0.98,2.04,599.834,-944.608,60.0,11.545,24.371,kitchen
297.0,298.0,179.299,107.908,0.0,0.0,228.041,142.881,3369.657,0.0,0.0,0.0,51.0,81.0,0.0,0.0,607.153,-955.119,60.0,0.0,0.0,kitchen
298.0,299.0,178.962,108.906,0.048,0.741,223.689,130.94,3364.081,1.066,9.644,24.291,49.667,82.333,1.886,0.943,590.728,-969.905,60.0,26.163,17.583,kitchen
299.0,300.0,178.054,113.172,1.784,1.938,198.046,74.406,3121.752,23.841,19.909,67.923,49.154,74.846,1.46,4.737,541.943,-819.412,60.0,9.79,57.901,kitchen
300.0,301.0,169.85,112.384,1.796,0.791,112.056,86.797,3257.871,17.706,6.922,76.894,51.4,78.6,1.96,6.859,589.691,-895.115,60.0,35.8,56.187,kitchen
301.0,302.0,170.955,113.741,0.156,0.119,128.012,73.137,3332.366,1.894,1.393,2.786,62.6,69.133,1.818,0.499,734.27,-807.524,60.0,21.885,5.25,kitchen
302.0,303.0,171.268,113.869,0.058,0.078,131.683,71.651,3332.5,0.673,0.906,1.284,63.0,69.0,0.0,0.0,739.056,-806.016,60.0,0.284,0.311,kitchen
303.0,304.0,171.169,113.828,0.084,0.083,130.591,72.167,3334.237,0.963,0.984,1.315,63.0,69.143,0.0,0.515,739.44,-808.092,60.0,0.291,6.084,kitchen
304.0,305.0,170.947,113.724,0.067,0.04,128.11,73.44,3337.225,0.766,0.473,0.799,64.6,69.0,0.8,0.0,758.657,-807.159,60.0,9.368,0.193,kitchen
305.0,306.0,171.94,113.988,0.955,1.285,136.393,68.682,3259.171,10.139,14.537,30.508,65.0,75.0,5.657,3.098,745.771,-856.2,60.0,61.083,29.243,kitchen
306.0,307.0,165.311,116.191,4.508,3.514,60.375,43.37,3267.352,51.039,39.866,31.269,75.889,74.111,7.49,3.414,872.101,-848.927,60.0,91.627,36.178,kitchen
307.0,308.0,161.967,120.472,0.495,0.701,22.56,-5.41,3270.102,5.699,8.035,3.989,81.0,80.0,0.0,4.282,929.787,-918.756,60.0,1.133,50.249,kitchen
308.0,309.0,164.951,117.613,1.991,1.007,58.224,28.068,3346.312,23.694,11.993,26.904,82.231,74.077,4.191,3.647,966.988,-868.922,60.0,51.377,38.697,kitchen
309.0,310.0,167.419,118.248,0.038,0.072,87.497,20.666,3363.148,0.446,0.845,0.746,87.0,69.0,0.0,0.0,1028.87,-813.432,60.0,0.228,0.18,kitchen
310.0,311.0,167.432,118.322,0.06,0.066,87.656,19.796,3363.605,0.704,0.783,0.752,87.0,69.0,0.0,0.0,1029.009,-813.542,60.0,0.229,0.182,kitchen
311.0,312.0,167.526,118.422,0.062,0.059,88.733,18.611,3362.267,0.711,0.699,0.764,87.0,69.0,0.0,0.0,1028.601,-813.219,60.0,0.233,0.185,kitchen
312.0,313.0,167.045,118.251,0.161,0.275,82.315,20.455,3331.838,2.081,3.303,24.366,83.471,69.824,1.289,2.176,977.756,-815.34,60.0,19.382,22.64,kitchen
313.0,314.0,167.315,119.224,0.312,0.258,85.776,9.092,3343.337,3.949,2.992,11.447,86.0,75.0,1.0,0.0,1011.037,-878.351,60.0,15.281,3.011,kitchen
314.0,315.0,167.498,119.7,0.186,0.277,88.279,3.537,3357.644,2.119,3.263,2.824,83.421,69.316,1.228,1.865,984.671,-815.793,60.0,14.313,22.094,kitchen
315.0,316.0,167.706,119.833,0.028,0.07,90.684,1.97,3356.06,0.338,0.822,0.131,83.0,68.0,0.0,1.0,979.212,-800.053,60.0,0.038,11.632,kitchen
316.0,317.0,167.658,119.735,0.071,0.107,90.139,3.114,3356.699,0.806,1.255,1.243,83.0,69.364,0.0,1.872,979.398,-816.119,60.0,0.362,22.061,kitchen
317.0,318.0,167.664,119.703,0.038,0.06,90.16,3.492,3354.97,0.435,0.705,0.681,83.0,68.714,0.0,1.666,978.895,-808.124,60.0,0.198,19.521,kitchen
318.0,319.0,167.65,119.729,0.083,0.101,90.045,3.195,3356.464,0.96,1.189,1.147,83.0,69.909,0.0,1.564,979.33,-822.46,60.0,0.334,18.431,kitchen
319.0,320.0,166.095,119.078,0.76,0.464,71.335,10.83,3335.772,9.298,5.493,36.687,83.0,72.857,0.0,1.767,973.307,-851.864,60.0,10.678,20.684,kitchen
320.0,321.0,176.015,119.015,4.252,1.829,176.111,10.958,3144.664,46.515,20.216,53.939,63.25,70.75,8.333,4.176,702.87,-779.785,60.0,101.076,48.305,kitchen
321.0,322.0,184.245,113.334,0.228,0.461,281.65,77.449,3312.609,3.847,5.531,15.758,54.0,86.429,1.0,1.178,632.774,-1001.861,60.0,13.281,16.644,kitchen
322.0,323.0,183.636,113.841,0.254,0.162,275.546,71.807,3324.53,3.013,1.894,0.919,56.111,85.889,0.994,0.994,659.39,-999.341,60.0,11.348,11.555,kitchen
323.0,324.0,183.452,113.994,0.027,0.103,273.186,69.96,3321.942,0.303,1.213,0.91,57.0,87.0,0.0,0.0,669.144,-1011.67,60.0,0.182,0.278,kitchen
324.0,325.0,183.401,114.933,0.335,1.119,270.64,58.714,3297.765,5.965,13.327,30.933,56.091,81.727,0.996,3.933,653.98,-943.873,60.0,16.611,52.959,kitchen
325.0,326.0,176.513,108.759,2.517,8.08,177.892,119.42,3063.55,30.891,85.096,56.366,62.294,92.529,3.213,16.169,673.237,-988.555,60.0,24.312,156.938,kitchen
326.0,327.0,167.23,96.245,6.649,3.201,76.13,248.859,2989.466,69.305,31.839,15.201,66.455,121.727,7.536,2.988,700.314,-1270.195,60.0,81.909,35.418,kitchen
327.0,328.0,148.75,86.031,0.428,0.336,-113.927,343.999,2887.948,4.242,3.117,2.818,43.0,124.4,1.549,0.917,433.095,-1252.532,60.0,15.919,9.868,kitchen
328.0,329.0,150.093,86.014,0.938,0.323,-100.716,345.549,2899.41,9.397,3.346,5.006,45.0,122.111,0.943,1.663,455.476,-1234.464,60.0,9.289,16.933,kitchen
329.0,330.0,152.337,86.604,0.105,0.374,-79.173,345.019,2946.198,1.031,3.511,2.982,42.0,122.0,1.0,1.0,432.449,-1253.684,60.0,10.677,9.522,kitchen
330.0,331.0,152.494,87.12,0.091,0.305,-77.437,339.236,2942.203,0.875,3.024,4.263,42.818,119.909,0.575,1.564,440.386,-1230.397,60.0,6.247,16.099,kitchen
331.0,332.0,152.151,86.715,0.147,0.205,-80.661,342.063,2930.612,1.492,2.001,1.452,43.0,119.444,0.943,0.831,440.486,-1220.699,60.0,9.831,8.284,kitchen
332.0,333.0,152.348,86.797,0.095,0.227,-78.636,341.22,2930.603,0.946,2.337,1.509,42.882,119.471,0.471,1.289,439.308,-1220.971,60.0,4.961,13.501,kitchen
333.0,334.0,150.924,90.944,0.693,4.838,-93.322,298.376,2931.143,7.576,48.312,16.316,47.75,107.5,5.19,13.295,488.844,-1098.773,60.0,55.519,129.832,kitchen
334.0,335.0,152.385,107.215,0.404,0.511,-78.939,132.524,2956.245,4.067,5.063,6.107,52.692,74.077,1.066,0.997,544.403,-766.123,60.0,11.13,9.532,kitchen
335.0,336.0,151.658,105.47,0.238,0.703,-86.629,150.891,2961.37,2.506,7.319,3.881,55.545,70.818,1.233,2.167,574.98,-733.182,60.0,13.23,22.6,kitchen
336.0,337.0,151.187,104.293,0.264,0.62,-91.318,162.742,2955.008,2.778,5.844,10.936,55.727,70.273,0.962,0.962,575.581,-725.898,60.0,9.327,10.58,kitchen
337.0,338.0,151.694,103.072,0.293,0.196,-85.392,174.046,2931.943,2.95,2.137,2.721,55.0,70.556,1.333,0.831,563.679,-723.148,60.0,13.313,8.496,kitchen
338.0,339.0,149.659,92.497,1.654,7.912,-104.349,277.148,2881.725,15.907,77.683,28.655,57.333,74.667,3.35,7.608,577.096,-748.805,60.0,29.999,71.744,kitchen
339.0,340.0,150.752,84.91,0.217,0.702,-93.125,353.304,2871.36,2.429,6.473,8.282,47.5,114.5,5.172,3.663,476.749,-1145.234,60.0,53.522,33.446,kitchen
340.0,341.0,151.828,84.695,0.474,0.34,-83.625,361.198,2917.413,5.18,4.542,12.023,43.667,116.667,0.943,0.745,444.974,-1185.692,60.0,8.142,9.152,kitchen
341.0,342.0,151.114,84.801,0.061,0.38,-91.505,362.482,2936.75,0.602,3.659,2.338,42.0,114.714,1.0,1.485,430.843,-1173.693,60.0,10.263,14.491,kitchen
342.0,343.0,150.523,84.944,0.0,0.0,-97.306,359.956,2928.152,0.0,0.0,0.0,43.0,115.0,0.0,0.0,439.738,-1173.146,60.0,0.0,0.0,kitchen
343.0,344.0,151.475,89.287,0.685,2.686,-87.882,316.38,2938.67,7.506,26.43,15.603,50.333,101.778,4.216,7.307,516.605,-1042.35,60.0,45.508,70.55,kitchen
344.0,345.0,154.12,114.36,5.513,15.896,-61.455,61.197,2923.894,57.774,164.176,60.447,50.0,65.0,3.0,20.0,511.819,-669.956,60.0,40.411,215.474,kitchen
345.0,346.0,159.471,131.911,0.29,0.51,-5.31,-119.611,2863.566,2.903,5.194,3.953,45.154,49.923,1.231,1.492,452.961,-504.772,60.0,12.622,14.818,kitchen
346.0,347.0,159.505,132.188,0.286,0.016,-4.968,-122.387,2863.592,2.878,0.163,1.707,46.0,49.0,1.0,0.0,461.501,-495.513,60.0,10.16,0.293,kitchen
347.0,348.0,159.843,132.288,0.126,0.18,-1.582,-123.53,2866.788,1.264,1.828,2.843,45.308,48.846,0.722,0.533,455.123,-494.53,60.0,7.133,5.122,kitchen
348.0,349.0,159.751,132.398,0.171,0.099,-2.503,-124.739,2869.149,1.72,1.013,1.237,45.4,49.0,0.8,0.0,456.417,-496.468,60.0,7.853,0.213,kitchen
349.0,350.0,152.951,104.782,7.147,12.239,-74.931,161.224,2979.169,76.098,130.445,53.405,50.0,88.0,2.049,15.576,520.833,-919.431,60.0,23.034,176.648,kitchen
350.0,351.0,144.599,87.02,0.502,0.745,-164.402,352.021,3043.998,5.626,7.433,5.347,50.714,117.857,1.979,2.799,537.929,-1250.852,60.0,21.715,27.515,kitchen
351.0,352.0,148.709,86.601,0.593,0.308,-120.052,355.109,3032.067,6.253,3.122,1.289,43.0,117.0,2.0,2.0,454.574,-1236.939,60.0,21.249,20.526,kitchen
352.0,353.0,151.159,87.03,0.788,0.326,-93.884,350.026,3027.464,8.584,3.831,8.336,41.545,114.273,1.499,0.962,439.178,-1206.406,60.0,15.603,11.988,kitchen
353.0,354.0,151.968,86.277,0.718,0.184,-83.711,351.426,2971.792,7.576,1.601,4.927,40.0,117.0,1.732,1.414,415.258,-1212.233,60.0,17.99,15.895,kitchen
354.0,355.0,151.182,86.558,0.073,0.126,-92.367,350.303,2987.195,0.725,1.197,1.193,39.667,116.333,0.943,0.943,413.792,-1211.627,60.0,9.885,10.009,kitchen
355.0,356.0,157.067,94.453,0.0,0.0,-30.71,267.502,2986.032,0.0,0.0,0.0,59.0,103.0,0.0,0.0,616.422,-1074.622,60.0,0.0,0.0,kitchen
361.0,362.0,183.397,113.275,8.677,2.174,250.963,72.304,3062.915,92.345,23.574,11.876,63.96,71.88,11.159,6.79,691.48,-770.573,60.0,119.285,75.293,kitchen
362.0,363.0,193.803,117.823,0.559,0.292,367.825,23.675,3103.001,6.48,3.097,13.945,96.0,49.727,3.849,2.219,1053.745,-541.007,60.0,45.046,21.663,kitchen
363.0,364.0,192.803,118.698,0.46,0.265,357.908,14.205,3111.479,4.807,2.882,2.172,104.077,47.769,4.999,1.846,1143.552,-521.27,60.0,54.724,19.848,kitchen
364.0,365.0,192.943,118.795,0.412,0.119,359.453,13.152,3111.615,4.15,1.287,3.154,108.091,46.818,1.676,1.029,1187.341,-511.094,60.0,17.713,11.407,kitchen
365.0,366.0,192.715,118.865,0.506,0.135,357.032,12.388,3112.23,5.206,1.467,2.889,107.0,46.92,1.876,1.44,1175.625,-512.171,60.0,19.725,15.78,kitchen
366.0,367.0,192.66,118.682,0.67,0.466,356.383,14.376,3111.859,6.696,5.045,5.558,105.923,48.692,3.149,3.123,1163.723,-531.309,60.0,35.514,33.093,kitchen
